date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2016.04.04,-78.00000000000028,137.9999999999937,9.999999999998899,-256.0000000000002,-209.00000000001472,-99.00000000000463,-296.0000000000074,-31.999999999998696,-126.0000000000039,-64.99999999999284,-161.99999999997772,363.9999999999866,-1002.9999999999983,103.99999999999298,-693.0000000000102,-141.00000000001333,-539.0000000000015,28.999999999996362,-331.999999999999,,-3386.000000000054
2016.04.04,-83.9999999999952,146.99999999998602,-18.999999999991246,-158.99999999999181,-175.99999999999838,-43.00000000000415,-314.00000000001427,-20.999999999993246,-77.00000000000485,-41.9999999999976,-12.999999999976808,394.00000000000546,-1083.9999999999961,107.00000000001265,-739.0000000000008,-261.0000000000001,-493.9999999999998,40.99999999999682,-355.0000000000053,,-3191.9999999999686
2016.04.04,-131.99999999999878,134.99999999999625,-109.99999999998789,-105.99999999999454,-158.0000000000137,-78.00000000000028,-356.00000000000074,-56.99999999999594,-123.00000000000644,0.0,67.00000000000728,360.9999999999891,-1110.9999999999952,-15.999999999993797,-642.9999999999936,-197.00000000000273,-442.0000000000073,-12.999999999991019,-380.00000000000256,,-3358.999999999992
2016.04.04,-143.9999999999997,17.000000000000348,-130.99999999999224,-152.9999999999916,-238.0000000000049,34.000000000000696,-327.00000000001063,-54.999999999993946,-38.0000000000047,-12.999999999996348,-166.99999999997317,295.0000000000008,-1144.999999999996,-22.999999999995246,-722.0000000000005,-392.9999999999989,-600.9999999999991,99.00000000000375,-430.00000000000813,,-4134.99999999996
2016.04.04,-163.00000000000205,10.999999999983245,-158.99999999999804,-140.00000000000057,-299.00000000000483,50.0000000000056,-281.0000000000201,-41.000000000002146,-34.99999999999615,-5.999999999994898,-146.99999999999136,273.9999999999965,-1207.0000000000025,-46.999999999997044,-747.0000000000088,-253.00000000001432,-585.000000000008,121.99999999999989,-419.9999999999982,,-4073.0000000000537
2016.04.04,-202.0000000000022,17.999999999984695,-164.99999999999292,-125.99999999999056,-307.00000000001285,48.99999999999905,-357.00000000000733,-56.0000000000005,-67.00000000000594,-7.9999999999968985,-101.99999999997544,384.9999999999909,-1211.0000000000066,8.999999999992347,-751.0000000000127,-285.00000000000193,-579.9999999999983,124.00000000000944,-408.00000000000836,,-4040.0000000000355
2016.04.04,-212.00000000000108,25.999999999992696,-168.99999999999693,-268.99999999999125,-259.0000000000092,19.00000000000235,-372.00000000001677,-63.99999999999739,-102.00000000000209,-2.999999999997449,-323.99999999998386,333.9999999999899,-1102.000000000003,1.0000000000065512,-645.0000000000067,-130.0000000000079,-615.9999999999997,120.00000000000455,-378.00000000000057,,-4145.000000000018
2016.04.04,-196.99999999999162,19.999999999997797,-150.00000000000568,-242.999999999995,-284.00000000001756,-19.999999999997797,-332.00000000002115,-53.999999999998494,-121.00000000000443,-31.999999999998696,-291.99999999997317,353.0000000000033,-1015.0000000000103,29.00000000001235,-622.9999999999958,-136.00000000000279,-591.9999999999987,127.00000000000955,-331.999999999999,,-3893.9999999999873
2016.04.04,-222.99999999999542,-141.00000000001333,-181.9999999999933,-259.9999999999909,-344.00000000001097,-10.999999999994348,-293.0000000000099,-36.0000000000027,-114.00000000000298,-93.99999999999409,-475.9999999999991,273.9999999999965,-1160.0000000000055,76.99999999999375,-768.9999999999975,-286.00000000000847,-701.9999999999982,127.00000000000955,-369.0000000000082,,-4982.000000000026
2016.04.04,-297.9999999999983,-169.00000000001913,-285.00000000000193,-219.99999999999886,-473.0000000000123,85.99999999999719,-371.00000000001023,-51.000000000001044,-29.000000000001247,-78.99999999999574,-381.9999999999766,380.9999999999869,-1268.0000000000025,25.00000000000835,-941.9999999999984,-456.9999999999963,-745.0000000000045,266.9999999999959,-418.0000000000073,,-5428.000000000036
2016.04.04,-275.99999999999847,-137.00000000000932,-255.99999999998957,-217.9999999999893,-507.9999999999973,139.99999999999568,-408.00000000000836,-27.999999999994696,-9.00000000000345,-76.99999999999375,-297.9999999999734,453.99999999999886,-1336.0000000000039,63.000000000013046,-995.0000000000125,-553.0000000000035,-716.0000000000082,243.99999999999977,-431.0000000000036,,-5344.999999999982
2016.04.04,-269.9999999999925,-175.99999999999838,-280.9999999999979,-86.99999999998909,-560.0000000000049,167.00000000000603,-324.0000000000132,34.99999999999615,32.999999999994145,-92.00000000000318,-278.99999999999636,431.99999999998795,-1560.9999999999902,148.99999999999915,-1029.0000000000132,-517.0000000000119,-760.0000000000051,237.99999999999955,-509.00000000000387,,-5391.000000000038
2016.04.04,-315.9999999999941,-121.99999999999989,-320.9999999999935,-21.000000000000796,-547.0000000000086,119.99999999999788,-471.0000000000214,-43.999999999999595,-79.00000000000685,4.000000000004,-91.99999999998454,455.99999999998977,-1550.9999999999914,21.00000000000435,-988.9999999999955,-502.00000000000244,-728.9999999999992,121.00000000000932,-464.00000000000887,,-5526.000000000001
2016.04.04,-347.9999999999928,-278.00000000000045,-326.9999999999884,-47.99999999998761,-426.9999999999996,87.99999999999919,-518.0000000000184,-87.00000000000374,-82.99999999999974,-53.999999999998494,-312.9999999999882,211.99999999998997,-1367.9999999999914,-31.000000000003247,-744.0000000000114,-357.00000000000733,-646.0000000000008,115.0000000000091,-448.9999999999994,,-5662.999999999993
2016.04.04,-370.9999999999991,-266.0000000000107,-370.00000000000364,-81.99999999999363,-406.00000000001745,187.00000000000384,-488.00000000002177,-117.99999999999588,-39.00000000000014,-48.000000000003595,-307.9999999999927,191.99999999999218,-1204.000000000005,-96.00000000000719,-724.9999999999978,-398.00000000000944,-654.0000000000106,237.99999999999955,-464.00000000000887,,-5420.000000000082
2016.04.04,-395.99999999999636,-76.0000000000094,-412.9999999999967,-22.999999999996135,-397.0000000000029,182.99999999999983,-721.000000000016,-144.99999999999514,-55.000000000005045,92.99999999999864,-58.9999999999975,414.9999999999876,-1465.0000000000052,-194.99999999998963,-608.0000000000085,-373.00000000000114,-588.9999999999986,210.99999999999852,-431.99999999999903,,-5045.000000000034
2016.04.04,-425.99999999999307,8.999999999992347,-414.9999999999876,2.0000000000095497,-563.0000000000024,253.99999999999866,-724.0000000000135,-100.00000000000009,2.999999999997449,153.99999999999858,73.0000000000075,682.0000000000048,-1577.9999999999905,-83.9999999999952,-629.9999999999973,-443.0000000000156,-618.0000000000092,275.0000000000057,-394.00000000000546,,-4522.999999999995
2016.04.04,-425.99999999999307,20.999999999982144,-424.00000000000216,18.000000000000682,-600.0000000000006,317.9999999999961,-696.0000000000077,-76.99999999999375,54.999999999993946,182.99999999999983,118.00000000002342,746.9999999999866,-1713.9999999999934,-28.999999999990145,-774.9999999999924,-565.0000000000155,-647.0000000000056,325.00000000000284,-485.0000000000021,,-4653.000000000011
2016.04.04,-418.9999999999916,44.99999999998394,-411.0000000000058,45.000000000001705,-458.00000000000284,343.00000000000443,-736.0000000000033,-151.00000000000114,65.99999999999939,184.00000000000637,229.00000000001342,594.0000000000057,-1666.9999999999964,-170.99999999998784,-746.0000000000023,-695.0000000000011,-606.0000000000088,329.00000000000773,-529.0000000000017,,-4753.99999999998
2016.04.04,-379.9999999999915,182.99999999999983,-374.999999999992,-4.9999999999954525,-351.99999999999676,221.99999999999997,-925.0000000000202,-185.00000000000182,43.00000000000415,258.9999999999981,330.0000000000125,733.0000000000059,-1845.0000000000077,-241.00000000000233,-659.0000000000095,-709.0000000000041,-585.000000000008,259.00000000000034,-551.0000000000015,,-4783.000000000011
2016.04.04,-280.9999999999979,435.9999999999919,-252.99999999999213,-94.99999999999886,-167.00000000000603,211.00000000000563,-1024.0000000000027,-180.0000000000024,43.00000000000415,279.00000000000705,485.00000000001364,750.9999999999906,-2079.0000000000086,-245.99999999999068,-747.9999999999931,-756.0000000000011,-576.0000000000076,253.0000000000001,-544.0,,-4490.999999999988
2016.04.04,-203.99999999999307,685.0000000000023,-163.9999999999864,-208.99999999998897,-304.9999999999997,148.0000000000037,-1082.0000000000052,-102.00000000000209,115.99999999999389,360.0000000000048,732.0000000000277,1123.0000000000073,-2214.999999999989,-82.00000000000429,-817.000000000001,-868.000000000002,-552.9999999999973,332.00000000000784,-485.0000000000021,,-3589.9999999999236
2016.04.04,-104.99999999999955,830.9999999999818,-65.99999999998829,-241.99999999999022,-197.00000000000273,153.99999999999858,-1065.0000000000048,-53.00000000000304,124.99999999999733,319.99999999999807,615.0000000000091,1183.0000000000007,-2204.000000000006,18.0000000000069,-829.0000000000131,-967.0000000000067,-591.0000000000082,344.99999999999886,-456.00000000000085,,-3184.000000000032
2016.04.04,-90.0000000000012,556.9999999999853,-26.999999999999247,-292.99999999999216,-273.0000000000121,214.00000000000307,-931.0000000000151,-75.00000000000284,185.99999999999727,214.00000000000307,286.00000000000136,825.9999999999934,-2154.999999999996,-26.999999999999247,-981.999999999994,-1034.0000000000016,-703.000000000003,405.00000000000114,-597.0000000000031,,-4499.000000000035
2016.04.04,-276.9999999999939,539.999999999985,-195.9999999999962,-256.0000000000002,-236.99999999999832,216.0000000000051,-1098.0000000000211,-202.0000000000022,156.00000000000057,246.00000000000176,430.0000000000068,629.9999999999973,-2466.999999999997,-270.99999999999903,-1079.999999999992,-1018.0000000000077,-825.0000000000028,371.0000000000093,-718.0000000000075,,-6056.000000000012
2016.04.04,-346.9999999999973,488.9999999999839,-265.0000000000041,-362.99999999999955,-419.0000000000138,361.9999999999957,-1072.0000000000064,-181.9999999999933,151.00000000000114,309.99999999999915,162.00000000000614,933.9999999999905,-2405.999999999997,-167.9999999999904,-1069.0000000000089,-1032.999999999995,-932.0000000000022,531.9999999999965,-696.0000000000077,,-6012.000000000042
2016.04.04,-270.99999999999903,539.999999999985,-231.0000000000034,-467.9999999999893,-394.00000000000546,338.00000000000495,-1101.0000000000186,-95.99999999999609,178.00000000000037,324.00000000000205,13.00000000000523,1085.0000000000027,-2519.0000000000045,-43.999999999999595,-1042.9999999999939,-971.9999999999951,-1008.0000000000098,634.0000000000003,-624.0000000000023,,-5659.000000000018
2016.04.04,-281.99999999999335,472.9999999999901,-205.99999999999508,-450.9999999999934,-358.9999999999982,306.00000000000625,-934.0000000000126,-146.99999999999713,136.00000000000279,275.000000000003,-49.99999999998295,882.9999999999893,-2496.9999999999936,-78.00000000000028,-1222.000000000012,-1046.999999999998,-1100.0000000000086,643.0000000000007,-741.0000000000027,,-6397.999999999996
2016.04.04,-263.99999999999756,556.0000000000009,-170.00000000000347,-414.99999999999204,-157.00000000000713,202.9999999999976,-990.000000000002,-180.0000000000024,81.9999999999932,248.99999999999923,95.00000000002728,818.9999999999919,-2259.9999999999955,-156.00000000000057,-1000.0000000000009,-802.0000000000139,-971.0000000000036,525.9999999999962,-691.0000000000083,,-5526.00000000002
2016.04.04,-193.99999999999417,476.9999999999941,-89.99999999999008,-467.9999999999893,-246.00000000001288,268.99999999999704,-859.0000000000098,-83.9999999999952,165.9999999999995,224.000000000002,-1.999999999981128,892.9999999999883,-2143.000000000006,46.0000000000127,-1046.999999999998,-916.0000000000057,-945.999999999998,590.0000000000034,-592.0000000000036,,-4921.999999999986
2016.04.04,-149.99999999999457,508.9999999999817,-79.99999999999119,-477.99999999999443,-234.00000000000088,319.99999999999807,-739.0000000000008,-41.000000000002146,226.00000000000398,204.99999999999963,4.000000000019099,953.0000000000039,-2143.9999999999905,72.0000000000054,-1100.000000000012,-1127.9999999999957,-951.9999999999982,659.9999999999966,-612.0000000000015,,-4708.999999999974
2016.04.04,-157.99999999999147,578.9999999999961,9.999999999998899,-491.9999999999902,-238.0000000000049,356.9999999999962,-891.0000000000196,-64.99999999999284,273.000000000001,204.99999999999963,-11.999999999972033,951.9999999999973,-2272.0000000000073,134.00000000001188,-1127.9999999999957,-1209.0000000000157,-972.999999999999,721.0000000000036,-605.0,,-4811.999999999984
2016.04.04,-163.00000000000205,620.9999999999827,12.000000000012001,-464.9999999999892,-456.9999999999963,394.00000000000546,-882.000000000005,-7.9999999999968985,297.9999999999983,204.00000000000418,71.00000000002638,1197.0000000000036,-2402.9999999999995,263.00000000001324,-1326.000000000005,-1341.9999999999986,-1040.0000000000064,757.000000000005,-573.0000000000013,,-4841.999999999948
2016.04.04,-204.99999999999963,547.999999999993,-58.99999999998684,-410.99999999998715,-456.9999999999963,397.99999999999835,-851.0000000000017,43.999999999999595,300.0000000000003,214.00000000000307,121.00000000000932,1312.000000000002,-2452.0000000000095,346.0000000000019,-1323.0000000000075,-1455.0000000000064,-1010.0000000000051,725.0000000000085,-563.9999999999978,,-4778.999999999984
2016.04.04,-185.00000000000182,574.9999999999922,-68.99999999998573,-353.9999999999992,-402.9999999999978,478.9999999999961,-867.0000000000177,1.0000000000065512,353.0000000000033,239.0000000000003,209.00000000000318,1234.9999999999861,-2411.999999999992,280.9999999999979,-1245.9999999999916,-1425.0000000000095,-965.0000000000034,759.0000000000003,-589.0000000000061,,-4384.000000000018
2016.04.04,-227.99999999999488,446.9999999999974,-80.99999999999774,-316.99999999999307,-480.99999999999807,468.00000000000176,-854.0000000000214,19.999999999997797,324.9999999999975,196.00000000000728,128.00000000001432,1238.99999999999,-2351.9999999999986,310.9999999999946,-1295.0000000000018,-1368.999999999998,-981.0000000000088,731.9999999999993,-569.0000000000084,,-4661.000000000021
2016.04.04,-209.9999999999991,441.0000000000025,-86.99999999999264,-311.9999999999976,-601.000000000007,478.9999999999961,-770.000000000004,60.99999999999994,356.9999999999962,173.00000000000094,121.00000000000932,1217.9999999999857,-2357.9999999999936,374.0000000000077,-1323.0000000000075,-1402.0000000000143,-995.0000000000045,756.0000000000002,-590.0000000000016,,-4668.000000000024
2016.04.04,-178.99999999999582,421.99999999998903,-123.99999999999079,-310.99999999999284,-648.0000000000041,429.99999999999704,-724.0000000000135,146.00000000000168,309.0000000000037,178.00000000000037,88.00000000002228,1368.999999999998,-2367.000000000008,520.0000000000093,-1334.000000000013,-1288.0000000000002,-1022.0000000000056,704.9999999999983,-507.0000000000019,,-4337.000000000006
2016.04.05,-156.99999999999602,374.999999999992,-163.9999999999864,-308.9999999999975,-656.9999999999965,482.00000000000466,-715.0000000000211,199.00000000000472,373.99999999999653,195.00000000000074,17.00000000002433,1282.9999999999898,-2329.000000000003,429.00000000001273,-1288.0000000000002,-1329.0000000000025,-1018.0000000000007,725.9999999999991,-475.0000000000032,,-4360.999999999984
2016.04.05,-192.99999999999872,436.9999999999985,-107.99999999999699,-301.9999999999925,-622.0000000000115,516.0000000000053,-723.0000000000069,139.00000000000023,400.00000000000034,196.00000000000728,76.00000000002183,1245.9999999999916,-2350.999999999992,346.0000000000019,-1290.0000000000134,-1390.0000000000023,-1014.00000000001,784.000000000006,-575.9999999999987,,-4428.999999999989
2016.04.05,-185.00000000000182,437.99999999998283,-117.99999999999588,-307.9999999999927,-590.0000000000016,516.0000000000053,-758.0000000000142,126.99999999999933,403.99999999999324,212.00000000000108,108.00000000000409,1322.9999999999852,-2388.999999999997,415.0000000000098,-1299.0000000000057,-2300.9999999999973,-1025.0000000000057,790.9999999999968,-553.0000000000035,,-5192.000000000038
2016.04.05,-193.99999999999417,413.99999999998107,-116.99999999998934,-307.9999999999927,-577.0000000000052,751.9999999999972,-711.0000000000172,124.00000000000189,617.9999999999964,211.00000000000563,66.0000000000025,1285.0000000000027,-2462.0000000000086,391.9999999999924,-1373.000000000002,-2205.999999999997,-1082.0000000000077,1063.0000000000023,-601.000000000007,,-4706.00000000004
2016.04.05,-173.00000000000094,431.99999999998795,-114.99999999999844,-354.99999999998977,-544.0000000000111,702.9999999999981,-708.0000000000198,116.00000000000499,575.0000000000033,212.99999999999653,18.000000000000682,1276.9999999999948,-2310.9999999999964,371.00000000001023,-1249.9999999999955,-1903.9999999999945,-1021.0000000000008,1037.9999999999968,-536.0000000000032,,-4174.000000000017
2016.04.05,-188.9999999999947,424.00000000000216,-139.00000000000023,-419.9999999999875,-560.0000000000049,678.0000000000008,-703.0000000000092,104.99999999999955,554.9999999999944,202.9999999999976,-63.99999999999295,1249.9999999999955,-2462.0000000000086,347.0000000000084,-1330.9999999999934,-1914.0000000000157,-1130.0000000000095,1010.0000000000051,-595.0000000000011,,-4935.000000000014
2016.04.05,-200.99999999999562,407.99999999998613,-140.99999999999113,-608.9999999999947,-744.0000000000114,729.0000000000018,-723.0000000000069,114.00000000000298,600.0000000000006,180.0000000000024,-318.9999999999884,1271.0,-2838.0000000000073,378.999999999996,-1730.9999999999936,-2156.0000000000023,-1418.9999999999968,1088.9999999999986,-704.0000000000047,,-6815.000000000005
2016.04.05,-151.9999999999966,458.9999999999872,-69.9999999999923,-687.9999999999882,-778.000000000012,705.9999999999956,-731.000000000015,239.0000000000003,634.0000000000013,200.00000000000017,-368.9999999999998,1593.0,-2888.000000000002,663.0000000000135,-1707.9999999999984,-2154.999999999996,-1453.000000000003,1243.000000000009,-609.000000000004,,-5863.999999999999
2016.04.05,-114.99999999999844,560.9999999999893,-17.000000000000348,-730.9999999999945,-700.0000000000117,655.0000000000056,-734.0000000000124,251.00000000000122,585.9999999999976,190.99999999999673,-379.99999999999545,1665.0000000000055,-2766.000000000002,693.9999999999947,-1631.0000000000048,-1995.0000000000134,-1426.0000000000018,1192.0000000000073,-570.9999999999993,,-5271.0000000000355
2016.04.05,-129.9999999999968,502.00000000000244,-29.999999999996696,-765.0000000000006,-811.0000000000061,680.0000000000028,-712.0000000000015,279.00000000000705,581.9999999999936,168.00000000000148,-484.9999999999852,1703.9999999999943,-3073.999999999999,753.0000000000036,-1941.9999999999993,-2021.0000000000061,-1631.0000000000002,1201.0000000000077,-689.0000000000063,,-6420.9999999999845
2016.04.05,-117.00000000000044,413.99999999998107,-41.000000000002146,-807.9999999999927,-846.9999999999977,668.0000000000019,-658.0000000000031,324.00000000000205,585.9999999999976,148.0000000000037,-615.9999999999854,1695.000000000002,-3178.9999999999986,821.000000000005,-2024.0000000000036,-2025.9999999999945,-1736.000000000004,1278.9999999999964,-731.0000000000039,,-6847.999999999996
2016.04.05,-112.000000000001,380.9999999999869,-41.99999999998649,-771.0000000000008,-866.0000000000113,665.0000000000044,-598.0000000000097,340.00000000000693,580.0000000000027,124.00000000000189,-606.9999999999993,1697.9999999999995,-3069.999999999995,849.9999999999952,-1985.9999999999989,-1958.0000000000152,-1704.9999999999982,1253.0,-695.0000000000011,,-6519.000000000019
2016.04.05,-131.99999999999878,422.9999999999956,-76.99999999999375,-763.9999999999958,-880.9999999999984,675.9999999999989,-657.0000000000186,273.000000000001,585.0000000000022,168.00000000000148,-587.9999999999939,1624.9999999999875,-3085.0000000000045,687.9999999999998,-1964.0000000000102,-1956.0000000000023,-1710.9999999999986,1277.000000000001,-724.9999999999978,,-6825.000000000026
2016.04.05,-139.99999999999568,461.0000000000003,-82.99999999998863,-759.9999999999909,-758.9999999999985,690.0000000000017,-687.0000000000153,265.0000000000041,592.0000000000036,190.99999999999673,-501.9999999999811,1628.9999999999916,-3103.9999999999955,678.0000000000008,-1915.0,-1913.000000000009,-1661.0000000000014,1271.000000000001,-745.0000000000068,,-6491.999999999984
2016.04.05,-207.99999999999707,326.9999999999884,-153.9999999999875,-736.9999999999948,-748.9999999999997,648.9999999999995,-695.0000000000011,211.00000000000563,512.0000000000014,168.99999999999693,-511.99999999997203,1390.0000000000023,-3056.9999999999986,564.9999999999933,-1888.0000000000007,-1863.999999999999,-1645.0000000000102,1173.0000000000018,-753.9999999999991,,-7266.99999999997
2016.04.05,-188.9999999999947,319.0000000000026,-141.99999999999767,-759.9999999999909,-798.0000000000098,617.9999999999964,-646.0000000000132,143.00000000000423,492.0000000000035,140.0000000000068,-687.9999999999882,1268.0000000000025,-2916.999999999992,415.99999999999415,-1810.0000000000005,-1993.0000000000002,-1600.999999999999,1174.0000000000066,-745.0000000000068,,-7718.999999999976
2016.04.05,-221.99999999999997,209.9999999999991,-197.99999999998707,-802.9999999999973,-831.000000000004,794.0000000000058,-624.0000000000023,223.00000000000654,654.9999999999944,124.99999999999733,-851.9999999999754,1387.9999999999893,-2486.0000000000105,609.9999999999994,-1496.9999999999927,-2310.000000000012,-1555.0000000000068,1397.0000000000055,-540.0000000000072,,-6515.999999999998
2016.04.05,-212.99999999999653,224.99999999998633,-181.9999999999933,-881.0000000000002,-795.9999999999967,860.0000000000052,-613.0000000000191,192.00000000000327,695.9999999999966,140.0000000000068,-919.9999999999875,1353.000000000004,-2452.999999999994,509.00000000000387,-1489.000000000007,-2293.000000000012,-1576.9999999999982,1522.0000000000055,-530.0000000000082,,-6450.000000000002
2016.04.05,-224.9999999999974,174.99999999999181,-221.00000000000452,-989.9999999999949,-852.0000000000083,802.0000000000027,-669.0000000000085,209.9999999999991,634.9999999999967,124.00000000000189,-1141.999999999996,1391.9999999999932,-2303.0000000000105,509.00000000000387,-1368.999999999998,-2241.000000000004,-1618.9999999999998,1497.0,-434.000000000001,,-6721.000000000034
2016.04.05,-230.99999999999233,64.99999999998174,-245.0000000000063,-1256.0000000000002,-846.9999999999977,880.000000000003,-579.0000000000184,245.0000000000063,744.0000000000002,77.00000000000485,-1474.9999999999943,1288.0000000000002,-2381.9999999999955,581.0000000000093,-1475.000000000004,-2551.9999999999986,-1831.0000000000032,1658.0000000000014,-546.000000000002,,-7881.0000000000055
2016.04.05,-322.00000000000006,-76.0000000000094,-558.9999999999984,-1290.9999999999968,-1137.0000000000102,982.0000000000051,-539.0000000000006,262.00000000000665,814.9999999999991,96.00000000000719,-1777.9999999999916,1344.9999999999961,-2719.0000000000045,456.9999999999963,-1571.9999999999957,-2446.999999999999,-2100.0000000000086,1751.0000000000048,-650.0000000000061,,-9482.000000000004
2016.04.05,-275.99999999999847,-26.0000000000149,-452.99999999999227,-1203.9999999999936,-1111.0000000000175,1005.0000000000003,-492.0000000000035,317.0000000000006,802.0000000000027,160.00000000000458,-1631.9999999999766,1441.9999999999877,-2869.999999999995,510.99999999999477,-1785.9999999999986,-2368.999999999999,-2121.000000000009,1846.0000000000036,-678.0000000000008,,-8935.000000000004
2016.04.05,-268.99999999999704,-86.0000000000083,-449.9999999999948,-1155.9999999999918,-1146.0000000000025,958.9999999999987,-440.00000000001813,331.0000000000035,768.000000000002,94.00000000000519,-1700.9999999999934,1387.9999999999893,-2702.9999999999886,575.9999999999987,-1679.0000000000082,-2254.0000000000005,-2073.999999999998,1829.9999999999982,-641.9999999999982,,-8654.000000000004
2016.04.05,-271.9999999999945,-158.0000000000137,-441.0000000000025,-1219.9999999999989,-1107.999999999998,961.0000000000008,-524.0000000000133,300.0000000000003,792.9999999999993,90.0000000000012,-1843.999999999994,1357.9999999999925,-2905.000000000002,578.9999999999961,-1767.0000000000075,-2292.000000000005,-2151.0000000000105,1849.0000000000036,-686.0000000000089,,-9438.000000000055
2016.04.05,-249.99999999999466,51.99999999998539,-357.99999999999164,-1160.9999999999873,-1036.999999999999,963.0000000000027,-497.0000000000141,348.9999999999993,834.9999999999968,129.00000000000134,-1551.9999999999925,1441.9999999999877,-2882.999999999991,567.0000000000064,-1848.0000000000052,-2329.000000000003,-2121.000000000009,1870.0000000000045,-762.0000000000072,,-8591.00000000001
2016.04.05,-212.00000000000108,-153.00000000000313,-462.9999999999912,-1268.0000000000007,-1307.999999999998,1034.999999999997,-324.0000000000132,379.0000000000071,883.9999999999959,77.00000000000485,-1896.9999999999914,1312.9999999999864,-3485.0000000000045,612.9999999999969,-2344.9999999999973,-2510.0000000000123,-2561.0000000000073,1956.0000000000032,-960.0000000000053,,-11229.000000000033
