date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.08,147.99999999999258,-161.99999999999548,44.0000000000218,161.00000000000136,-82.00000000000429,-92.00000000000318,-136.99999999999824,-422.9999999999956,104.99999999999955,164.00000000000148,-131.99999999999878,-205.99999999999508,-247.99999999999267,-56.99999999999594,-418.9999999999827,-373.00000000000114,-190.99999999998562,-153.99999999999636,62.99999999999084,-103.99999999999298,93.99999999999409,-126.00000000000477,-221.00000000000364,-246.9999999999999,-197.99999999999818,-220.99999999999343,-46.0000000000127,,-3059.999999999949
2021.02.08,151.00000000000114,-163.9999999999864,53.00000000001415,186.9999999999976,-56.99999999999594,-104.99999999999955,-145.00000000000622,-424.00000000000216,94.00000000001629,195.0000000000074,-147.00000000000824,-221.99999999999997,-256.99999999999613,-65.99999999999939,-453.9999999999793,-339.0000000000004,-149.9999999999835,-173.00000000000182,15.999999999993797,-157.99999999999147,137.9999999999937,-162.9999999999967,-259.00000000000034,-277.000000000001,-200.00000000000017,-217.99999999999596,-55.000000000005045,,-3198.9999999999254
2021.02.08,159.9999999999935,-86.99999999999264,77.00000000001594,219.99999999999886,-95.999999999985,-56.99999999999594,-112.99999999999643,-370.999999999988,87.99999999999919,219.99999999999886,-134.0000000000008,-181.9999999999933,-235.99999999999176,-34.000000000000696,-417.99999999997794,-295.99999999998516,-171.99999999999437,-186.9999999999976,31.000000000003247,-83.9999999999952,93.99999999999409,-162.9999999999967,-230.00000000000398,-268.0000000000007,-165.00000000000404,-201.99999999999108,-29.00000000001235,,-2633.9999999999
2021.02.08,124.00000000000189,-158.99999999999804,6.000000000017103,185.99999999999284,-48.000000000003595,-107.00000000000153,-170.99999999999892,-387.99999999998835,108.00000000001918,225.00000000000853,-133.00000000000534,-200.00000000000017,-261.99999999999557,-26.000000000003798,-447.00000000000273,-319.999999999987,-148.99999999999915,-221.9999999999942,65.99999999998829,-89.99999999999008,127.99999999999478,-167.0000000000016,-259.00000000000034,-302.99999999999727,-191.00000000000784,-242.99999999999324,-16.000000000016,,-3057.999999999962
2021.02.08,148.99999999999915,-127.99999999999478,59.000000000009045,200.9999999999934,-78.99999999998464,-87.99999999999919,-151.9999999999966,-391.000000000008,95.00000000000064,206.00000000000307,-136.99999999999824,-201.99999999999108,-262.999999999991,-43.00000000000415,-430.9999999999832,-313.99999999999204,-152.99999999998093,-183.9999999999975,31.000000000003247,-116.99999999998934,157.99999999999147,-159.00000000000603,-245.00000000000455,-292.99999999999216,-186.00000000000838,-239.99999999999577,-15.00000000000945,,-2920.9999999999272
2021.02.08,147.99999999999258,-95.00000000000064,80.00000000001339,218.00000000000352,-105.99999999998388,-75.9999999999983,-104.00000000000409,-357.99999999999164,69.00000000000794,231.99999999999932,-119.99999999999788,-190.99999999999673,-215.99999999999397,-36.0000000000027,-424.99999999998295,-309.0000000000037,-134.99999999999625,-182.00000000000216,31.999999999987594,-125.99999999998168,73.99999999999629,-156.0000000000059,-249.00000000000944,-253.0000000000001,-192.99999999999872,-192.99999999999872,-73.99999999999629,,-2743.999999999945
2021.02.08,142.99999999999312,-127.99999999999478,35.00000000000725,197.00000000000273,-96.99999999999153,-93.99999999999409,-136.00000000000279,-381.99999999999346,103.00000000000864,210.00000000000796,-121.00000000000443,-204.99999999999963,-244.99999999999523,-26.999999999999247,-425.9999999999877,-339.99999999998477,-126.99999999998823,-201.99999999999818,86.99999999999264,-104.99999999999955,88.99999999998354,-144.00000000000546,-252.00000000000955,-274.9999999999915,-213.00000000000762,-234.00000000000088,-53.999999999998494,,-2942.9999999999513
2021.02.08,144.99999999999514,-146.99999999998602,45.000000000006146,201.99999999999818,-76.99999999999375,-93.99999999999409,-172.00000000000549,-401.00000000000693,96.00000000000719,219.0000000000083,-131.99999999999878,-203.99999999999307,-275.99999999999847,-48.000000000003595,-459.0000000000032,-339.99999999998477,-154.99999999999403,-200.00000000000284,45.000000000006146,-120.99999999999334,190.99999999998562,-162.9999999999967,-257.000000000005,-316.99999999999307,-197.00000000000273,-263.99999999999756,5.999999999994898,,-3074.999999999952
2021.02.08,151.00000000000114,-184.99999999999073,19.00000000001345,180.99999999999739,-55.99999999998939,-95.00000000000064,-162.0000000000066,-445.0000000000065,130.0000000000079,183.00000000000693,-146.00000000000168,-210.99999999999451,-273.9999999999965,-51.000000000001044,-469.99999999999886,-364.9999999999931,-207.00000000000162,-204.9999999999983,60.99999999999994,-85.00000000000173,124.99999999999733,-156.99999999999648,-243.99999999999977,-289.99999999999204,-184.00000000000637,-237.99999999999378,-15.00000000000945,,-3234.999999999955
2021.02.08,243.99999999999977,33.00000000001635,118.00000000001809,271.0000000000008,-207.00000000000162,7.9999999999968985,-60.99999999999994,-375.9999999999986,150.00000000000568,164.00000000000148,-138.00000000000477,-188.9999999999947,-246.00000000000176,16.0000000000049,-359.9999999999852,-289.9999999999903,-157.99999999999147,-203.99999999999352,112.000000000001,-9.999999999998899,17.999999999984695,-131.00000000000023,-202.0000000000124,-243.99999999999977,-168.00000000000148,-213.99999999999199,-22.999999999995246,,-2086.9999999999322
2021.02.08,209.9999999999991,58.000000000002494,117.00000000001154,316.99999999999307,-148.99999999999915,-4.999999999999449,-96.00000000000719,-306.9999999999906,112.000000000001,265.00000000000057,-140.0000000000068,-169.99999999999238,-254.99999999999412,31.999999999998696,-400.99999999998204,-182.99999999999983,-102.99999999998644,-262.999999999991,45.000000000006146,-27.999999999983594,113.99999999999189,-204.9999999999983,-250.0,-319.9999999999932,-139.00000000000023,-222.99999999999542,14.999999999987246,,-1951.999999999928
2021.02.08,241.99999999999778,121.00000000001555,158.0000000000137,296.99999999999704,-184.99999999999073,68.00000000000139,-26.999999999999247,-289.9999999999903,114.99999999999844,197.00000000000273,-150.00000000000568,-132.99999999999423,-215.99999999999397,45.000000000006146,-301.9999999999925,-143.99999999998857,-180.99999999998673,-197.00000000000273,35.00000000000725,67.00000000001705,2.999999999997449,-167.0000000000016,-159.00000000000603,-231.99999999999932,-75.00000000000284,-156.99999999999602,14.999999999987246,,-1251.9999999999081
2021.02.08,269.9999999999925,100.0000000000112,144.0000000000108,305.9999999999974,-156.00000000000057,7.9999999999968985,-95.00000000000064,-351.99999999999676,163.00000000000205,165.00000000000625,-187.9999999999993,-209.9999999999991,-301.9999999999912,41.000000000002146,-337.99999999999386,-130.99999999999224,-73.99999999999629,-218.9999999999941,18.0000000000069,-34.000000000000696,146.00000000000168,-189.99999999999773,-225.00000000000853,-308.9999999999975,-128.00000000000588,-224.9999999999974,34.000000000000696,,-1780.9999999999434
2021.02.08,273.9999999999965,259.0000000000092,159.00000000002024,343.9999999999941,-228.99999999999034,112.000000000001,2.000000000002,-209.9999999999991,152.0000000000188,206.00000000000307,-150.00000000000568,-117.99999999999588,-214.99999999999852,133.00000000000534,-219.99999999999886,-31.000000000003247,-107.99999999999699,-251.00000000000477,87.99999999999919,156.00000000000057,-59.000000000009045,-173.00000000000182,-147.00000000000557,-234.99999999999943,-52.000000000007596,-153.99999999999858,34.000000000000696,,-432.99999999996476
2021.02.08,219.99999999999798,256.00000000001177,103.00000000000864,329.9999999999983,-217.0000000000005,97.9999999999981,-9.999999999998899,-140.0000000000068,136.00000000000279,262.00000000000045,-113.00000000000753,-88.99999999999464,-185.00000000000182,170.00000000000347,-205.99999999998886,-14.999999999987246,-78.00000000000028,-293.99999999999693,144.99999999999514,202.00000000001327,-118.00000000001809,-171.00000000000648,-152.00000000000102,-236.99999999999477,-58.99999999999794,-159.9999999999935,26.999999999999247,,-294.99999999996606
2021.02.08,221.99999999999997,201.00000000000674,102.00000000000209,316.0000000000025,-148.99999999999915,43.00000000000415,-36.0000000000027,-197.00000000000273,142.0000000000199,243.0000000000092,-153.00000000000313,-140.99999999999113,-210.99999999999451,136.00000000000279,-244.99999999997613,6.000000000017103,-24.000000000001798,-278.99999999999636,63.99999999999739,92.00000000000318,-58.000000000002494,-203.00000000000296,-198.0000000000075,-254.0000000000049,-75.9999999999983,-141.99999999999767,-8.000000000008,,-806.9999999999247
2021.02.08,242.99999999999324,336.00000000000296,130.0000000000079,325.00000000000284,-183.99999999998417,104.99999999999955,44.99999999999504,-99.99999999998899,139.00000000000023,225.9999999999991,-148.99999999999915,-97.9999999999981,-152.99999999999204,200.00000000000017,-114.99999999998067,127.00000000001043,1.0000000000065512,-259.00000000000034,69.9999999999923,187.00000000000384,-202.00000000001327,-189.00000000000716,-137.00000000000045,-174.99999999999716,-21.999999999999797,-63.00000000000195,-39.999999999995595,,248.0000000000551
2021.02.08,290.00000000000136,314.99999999999864,192.00000000001438,319.9999999999932,-234.99999999998522,121.99999999999989,65.99999999999939,-178.99999999999582,137.00000000000932,162.9999999999967,-156.00000000000057,-118.99999999999133,-166.99999999999494,146.00000000000168,-129.99999999999545,34.000000000000696,-58.000000000002494,-185.00000000000227,51.000000000001044,131.99999999999878,-163.00000000000205,-152.00000000000102,-118.00000000000921,-149.99999999999147,-43.00000000000415,-75.9999999999983,-45.000000000006146,,-7.9999999999653895
2021.02.08,354.9999999999942,267.0000000000172,162.00000000001768,251.99999999999534,-201.99999999999108,39.00000000000014,24.999999999997247,-316.0000000000052,247.00000000001944,-1.9999999999953388,-229.00000000000142,-249.99999999999466,-251.99999999999667,134.0000000000008,-86.99999999998909,22.0000000000109,80.99999999999774,-137.00000000000045,46.999999999997044,-5.999999999994898,-109.00000000000354,-121.99999999999989,-157.0000000000107,-146.0000000000008,-126.0000000000039,-101.99999999999099,-106.00000000000608,,-717.9999999999368
2021.02.08,353.99999999999875,279.00000000000705,200.00000000000017,277.9999999999916,-193.99999999998306,29.999999999996696,24.000000000001798,-302.0000000000023,211.00000000000563,30.000000000001137,-231.0000000000034,-251.99999999999667,-249.99999999999466,114.99999999999844,-108.99999999998045,46.0000000000127,108.00000000001918,-129.0000000000049,-5.999999999994898,-61.99999999998429,-58.000000000002494,-144.99999999999602,-183.00000000000693,-162.9999999999967,-128.00000000000588,-98.99999999999353,-114.0000000000141,,-749.9999999999271
2021.02.08,225.99999999999287,218.00000000000708,50.0000000000167,179.00000000000205,-148.99999999999915,-61.999999999995396,-84.0000000000063,-180.99999999998673,190.00000000000128,88.99999999999864,-153.99999999999858,-235.99999999999176,-256.0000000000007,184.00000000000637,-39.99999999999204,25.00000000000835,240.00000000001796,-168.99999999999693,130.0000000000079,-53.999999999998494,-14.000000000002899,-96.9999999999942,-203.00000000000296,-207.9999999999984,-208.00000000000819,-204.99999999999963,-78.00000000000028,,-866.9999999999134
2021.02.08,126.99999999999933,51.000000000001044,-31.999999999987594,87.0000000000033,-82.00000000000429,-107.00000000000153,-153.00000000000313,-198.99999999999363,147.00000000000824,112.99999999999955,-114.00000000000298,-200.00000000000017,-244.99999999999523,138.00000000000477,-89.99999999997499,-95.999999999985,125.00000000001954,-141.9999999999959,156.00000000000057,-39.999999999995595,31.999999999987594,-67.99999999999784,-178.00000000001148,-212.0000000000033,-214.00000000000307,-242.99999999999324,-41.000000000002146,,-1479.999999999927
2021.02.08,48.99999999999905,-95.00000000000064,-137.9999999999937,69.00000000000261,78.00000000000028,-295.0000000000008,-290.9999999999968,-222.99999999999542,147.00000000000824,195.0000000000074,-141.99999999999767,-311.99999999999005,-317.9999999999961,123.00000000000644,-217.9999999999893,-65.00000000000395,378.00000000001165,-230.99999999999454,96.99999999999153,-292.9999999999877,213.99999999998087,-159.9999999999966,-367.00000000000443,-347.999999999999,-336.00000000000296,-307.99999999999716,-97.00000000001374,,-2886.9999999999527
2021.02.08,10.999999999994348,-279.99999999999136,-166.99999999998383,-75.00000000000284,107.99999999999699,-422.00000000000017,-426.9999999999996,-331.999999999999,126.0000000000039,85.99999999999852,-129.00000000000134,-396.9999999999918,-409.99999999999926,23.00000000000635,-216.99999999998454,-254.999999999983,435.0000000000076,-87.99999999999386,99.00000000000463,-515.9999999999832,480.99999999999807,-61.99999999999761,-391.00000000000534,-384.00000000000034,-477.0000000000052,-456.9999999999963,-78.00000000000028,,-4194.999999999908
2021.02.08,63.00000000000195,-224.99999999998633,-43.999999999999595,-103.00000000000864,36.0000000000138,-436.9999999999985,-412.9999999999967,-361.9999999999957,80.00000000001339,-15.999999999991132,-131.99999999999878,-452.99999999999227,-437.999999999994,-32.999999999994145,-116.99999999999022,-285.00000000000193,536.0000000000032,79.00000000000773,24.000000000001798,-705.0000000000001,627.9999999999841,6.000000000000227,-381.0000000000002,-350.9999999999991,-547.0000000000086,-492.999999999999,-114.0000000000141,,-4196.999999999943
2021.02.08,87.99999999999919,-142.99999999998204,31.000000000003247,-79.00000000000773,-80.99999999999774,-346.9999999999973,-346.9999999999973,-317.9999999999961,37.00000000002035,-16.999999999995907,-82.99999999999974,-387.99999999999943,-390.0000000000015,-36.999999999998145,-68.9999999999884,-346.9999999999862,436.9999999999985,126.00000000000477,70.99999999999883,-621.9999999999892,567.9999999999907,63.00000000000239,-309.0000000000117,-295.0000000000017,-526.9999999999997,-486.999999999993,-95.00000000000064,,-3559.999999999925
2021.02.08,37.99999999999359,-207.00000000000162,-21.999999999988695,-105.00000000000398,-1.999999999990898,-344.99999999999534,-363.99999999999767,-309.99999999998806,30.0000000000189,15.000000000000568,-91.00000000000774,-350.9999999999902,-373.00000000000114,-34.99999999999615,-96.99999999997999,-309.99999999998806,350.00000000000585,102.00000000000387,41.000000000002146,-547.999999999993,534.9999999999966,28.999999999996362,-286.00000000000136,-295.99999999999227,-462.0000000000068,-452.99999999999227,-66.00000000001049,,-3582.9999999999086
2021.02.08,39.999999999995595,-241.00000000000233,-43.999999999999595,-82.99999999999841,53.999999999998494,-383.99999999999545,-380.00000000000256,-340.00000000000693,51.000000000001044,36.000000000001364,-123.00000000000644,-386.9999999999929,-387.99999999999943,-39.999999999995595,-156.99999999998226,-278.9999999999848,402.9999999999978,52.99999999999727,4.000000000004,-598.999999999994,544.9999999999955,-22.00000000000557,-344.0000000000083,-328.00000000000296,-470.00000000000375,-435.9999999999919,-95.00000000000064,,-3953.9999999999823
2021.02.08,35.999999999991594,-245.99999999999068,-45.99999999999049,-114.00000000000432,67.00000000001705,-368.00000000000165,-385.000000000002,-341.99999999999784,48.000000000003595,6.000000000000227,-128.00000000000588,-366.9999999999951,-390.99999999999693,-41.000000000002146,-126.99999999998113,-266.999999999995,346.0000000000019,85.99999999999852,-12.999999999996348,-556.9999999999853,556.0000000000009,-7.999999999995566,-301.00000000000193,-310.99999999999284,-434.000000000001,-426.9999999999996,-58.000000000002494,,-3785.9999999999236
2021.02.08,34.000000000000696,-231.99999999998778,-58.99999999998684,-90.00000000000341,63.99999999999739,-314.99999999999864,-355.0000000000053,-323.99999999999096,59.000000000009045,37.00000000000614,-126.0000000000039,-317.9999999999961,-356.9999999999962,-26.000000000003798,-143.99999999997704,-251.00000000000122,242.00000000000887,43.00000000000637,5.999999999994898,-432.9999999999945,453.99999999999886,-27.000000000001023,-264.00000000001,-293.99999999999693,-367.0000000000062,-386.9999999999929,-36.999999999998145,,-3466.9999999999286
2021.02.08,41.000000000002146,-224.99999999998633,-73.99999999999629,-88.99999999999864,66.00000000001049,-324.00000000000205,-351.99999999999676,-327.99999999999494,79.00000000000685,28.999999999996362,-131.99999999999878,-330.9999999999924,-361.0000000000002,-9.00000000000345,-138.99999999998158,-241.00000000000233,274.00000000001864,25.99999999999625,24.999999999986144,-434.000000000001,432.9999999999945,-27.000000000001023,-276.00000000001046,-292.99999999999216,-380.00000000000256,-387.99999999999943,-51.000000000001044,,-3480.9999999999495
2021.02.08,46.999999999997044,-246.99999999999721,-94.99999999997843,-70.99999999999795,124.99999999999733,-353.99999999999875,-373.00000000000114,-357.00000000000733,107.00000000001265,39.00000000000148,-169.00000000000804,-363.99999999999767,-384.9999999999909,-5.999999999994898,-183.9999999999975,-184.99999999999073,324.0000000000132,-15.999999999991132,-19.999999999997797,-470.9999999999992,455.99999999998977,-78.00000000000296,-322.00000000000273,-325.9999999999934,-375.0000000000031,-370.9999999999991,-59.000000000009045,,-3729.9999999999486
2021.02.08,37.99999999999359,-264.9999999999819,-128.99999999997914,-78.00000000000296,150.00000000000568,-378.00000000000057,-389.000000000006,-363.0000000000022,125.00000000001954,46.00000000000648,-174.00000000000747,-378.00000000000057,-392.9999999999989,4.000000000004,-199.99999999998863,-178.99999999999582,343.00000000000443,-45.99999999999227,-5.999999999994898,-470.9999999999992,439.99999999999596,-90.00000000000341,-340.0000000000034,-340.0000000000034,-384.00000000000654,-373.99999999999653,-69.00000000000794,,-3899.9999999999422
2021.02.08,29.999999999996696,-224.99999999998633,-121.99999999999989,-111.0000000000042,117.00000000001154,-380.999999999998,-392.00000000000347,-316.99999999998954,110.00000000001009,17.000000000010118,-151.00000000000114,-374.999999999992,-390.99999999999693,23.00000000000635,-107.99999999997567,-171.99999999999437,405.0000000000109,1.9999999999953388,24.999999999986144,-486.999999999993,458.9999999999872,-43.00000000000637,-317.0000000000073,-316.99999999999307,-412.00000000000125,-400.00000000000034,-70.0000000000145,,-3602.9999999999436
2021.02.08,49.99999999999449,-251.99999999998556,-92.99999999998754,-100.00000000000853,165.00000000001512,-390.99999999999693,-407.0000000000018,-367.99999999999056,109.00000000000354,2.0000000000095497,-194.0000000000053,-400.00000000000034,-417.0000000000007,-12.999999999996348,-151.9999999999868,-140.99999999999113,394.00000000000546,19.99999999999602,-69.9999999999923,-546.000000000002,529.999999999986,-81.00000000000307,-336.00000000001273,-338.99999999999864,-389.000000000006,-379.9999999999915,-65.00000000000395,,-3863.999999999952
2021.02.08,58.99999999999794,-224.000000000002,-63.99999999999739,-67.99999999999784,129.00000000000134,-351.99999999999676,-336.00000000000296,-353.99999999998766,91.00000000001884,34.000000000006025,-175.99999999999838,-368.9999999999971,-354.9999999999942,-19.00000000000235,-168.99999999998272,-156.99999999998494,338.0000000000161,9.000000000000341,-58.000000000002494,-498.9999999999828,397.99999999998727,-81.99999999999363,-319.0000000000026,-286.9999999999919,-367.0000000000062,-317.9999999999961,-114.99999999999844,,-3629.999999999891
2021.02.08,21.999999999999797,-209.9999999999991,-66.99999999999484,-93.00000000000352,200.00000000000017,-380.999999999998,-324.00000000000205,-289.9999999999903,69.00000000000794,4.0000000000048885,-190.00000000000128,-358.9999999999982,-346.0000000000019,-29.000000000001247,-114.99999999998067,-34.99999999998504,422.00000000001125,36.000000000001364,-181.00000000000892,-556.0000000000009,469.99999999999267,-88.99999999999864,-303.0000000000115,-283.9999999999918,-257.0000000000072,-268.0000000000016,-68.00000000000139,,-3221.9999999999595
2021.02.09,17.999999999995797,-201.99999999999108,-80.99999999999774,-76.99999999999818,178.00000000001148,-366.9999999999951,-365.0000000000042,-245.0000000000063,50.0000000000167,-27.999999999991587,-126.0000000000039,-322.00000000000006,-331.999999999999,-5.999999999994898,-102.99999999998022,-66.99999999999484,436.00000000001415,27.000000000001023,-137.9999999999937,-529.0000000000017,515.9999999999832,-73.99999999999807,-320.0000000000074,-310.99999999999284,-347.0000000000084,-285.00000000000193,-97.9999999999981,,-3197.9999999999372
2021.02.09,7.0000000000014495,-202.9999999999976,-62.99999999999084,-75.00000000000284,182.99999999999983,-370.9999999999991,-355.0000000000053,-258.0000000000027,46.0000000000127,15.000000000000568,-150.00000000000568,-348.9999999999993,-348.9999999999993,-14.999999999998348,-135.99999999999568,-17.000000000000348,443.0000000000156,-4.9999999999954525,-129.00000000000134,-541.9999999999981,465.99999999998863,-90.99999999999397,-338.0000000000081,-304.00000000000205,-339.0000000000004,-303.9999999999932,-93.00000000000975,,-3325.9999999999804
2021.02.09,71.99999999999429,-214.00000000000307,-49.99999999999449,-55.00000000000682,157.00000000000713,-354.9999999999942,-331.999999999999,-367.0000000000062,92.00000000000318,28.000000000005798,-204.00000000000418,-383.99999999999545,-366.9999999999951,-19.999999999997797,-175.99999999998772,-109.99999999998789,358.9999999999982,7.000000000005002,-110.99999999999443,-526.9999999999886,432.9999999999945,-109.99999999999943,-335.00000000000796,-301.9999999999925,-352.00000000000784,-298.9999999999937,-117.00000000001154,,-3638.99999999996
2021.02.09,39.00000000000014,-285.00000000000193,-96.99999999999153,-85.99999999999852,172.0000000000166,-422.9999999999956,-412.9999999999967,-380.9999999999869,96.00000000000719,37.9999999999967,-184.00000000000637,-417.99999999999613,-417.0000000000007,-29.000000000001247,-206.99999999999363,-177.99999999998929,419.0000000000138,-6.000000000000227,-68.00000000000139,-595.9999999999966,548.9999999999995,-96.00000000000364,-377.00000000000955,-361.99999999999477,-423.0000000000067,-390.99999999999693,-93.00000000000975,,-4216.9999999999445
2021.02.09,10.999999999994348,-317.9999999999961,-124.99999999999733,-129.99999999999545,175.99999999999838,-424.9999999999976,-443.99999999999994,-363.9999999999866,89.00000000000574,25.000000000005684,-164.00000000000858,-395.99999999999636,-423.9999999999911,-29.000000000001247,-176.9999999999925,-201.99999999999108,401.00000000000693,16.999999999995907,-34.000000000000696,-570.9999999999882,579.9999999999806,-67.00000000000728,-350.0000000000085,-359.99999999999943,-426.9999999999996,-423.9999999999911,-39.00000000001125,,-4170.999999999972
2021.02.09,2.000000000002,-363.0000000000022,-151.9999999999966,-152.00000000000102,235.00000000000742,-485.0000000000021,-473.0000000000012,-405.9999999999952,104.00000000001519,9.000000000000341,-194.0000000000053,-447.99999999999284,-446.00000000000193,-41.9999999999976,-203.9999999999793,-192.99999999999872,463.9999999999977,13.00000000000523,-72.0000000000054,-654.9999999999834,601.9999999999915,-82.99999999999841,-397.00000000000557,-379.0000000000049,-458.00000000000284,-422.00000000000017,-97.00000000001374,,-4691.999999999969
