date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.09,204.99999999999963,-277.00000000001614,-37.99999999998249,53.999999999987836,-132.0000000000099,-282.99999999999994,447.99999999998175,-302.99999999999727,-383.0,-415.9999999999968,-14.000000000002899,272.99999999998994,252.99999999999213,-347.999999999999,-350.9999999999991,2.999999999997449,-185.00000000000182,97.00000000001374,,-1397.000000000043
2020.11.09,189.00000000000583,-297.0000000000139,-42.999999999993044,62.99999999998818,-146.00000000000168,-288.00000000001046,452.99999999999227,-305.0000000000068,-383.99999999999545,-411.00000000000136,4.000000000004,258.0000000000027,272.00000000000557,-350.9999999999991,-349.9999999999943,-1.0000000000065512,-187.9999999999993,77.00000000001594,,-1448.0000000000073
2020.11.09,172.00000000000549,-333.0000000000055,-68.00000000000139,37.9999999999967,-216.0000000000051,-311.00000000000574,452.99999999999227,-346.00000000000364,-381.99999999999346,-453.9999999999793,-26.0000000000149,125.99999999998168,273.0000000000121,-370.9999999999951,-382.99999999999557,-77.00000000000485,-192.99999999999872,36.0000000000138,,-2062.0000000000014
2020.11.09,161.00000000000003,-296.0000000000074,-58.000000000002494,85.99999999999852,-231.0000000000034,-316.0000000000052,428.9999999999905,-406.9999999999965,-384.9999999999909,-503.9999999999907,5.999999999994898,81.9999999999821,276.00000000000955,-408.00000000000125,-399.0000000000009,-98.0000000000092,-194.0000000000053,-28.000000000005798,,-2284.0000000000437
2020.11.09,157.00000000000713,-300.00000000001137,-73.99999999999629,128.99999999999068,-258.0000000000027,-281.00000000000904,384.9999999999909,-475.9999999999991,-348.9999999999993,-566.9999999999789,-9.000000000014552,-9.000000000014552,241.00000000000233,-445.99999999999795,-421.99999999999704,-129.00000000000134,-168.00000000000148,-70.99999999999883,,-2647.0000000000314
2020.11.09,160.00000000000458,-364.00000000000875,-83.9999999999952,159.9999999999966,-246.00000000000176,-287.0000000000039,435.9999999999919,-495.00000000000455,-361.0000000000002,-649.0000000000009,-80.00000000001339,46.999999999997044,243.99999999999977,-474.00000000000375,-435.99999999999284,-112.000000000001,-172.00000000000549,-68.00000000000139,,-2781.000000000043
2020.11.09,143.00000000000423,-302.0000000000023,-52.99999999999194,183.9999999999975,-250.00000000000577,-289.0000000000059,352.9999999999811,-515.0000000000006,-362.99999999999113,-599.9999999999943,1.999999999990898,17.000000000000348,215.00000000000963,-480.99999999999454,-441.99999999999307,-120.00000000000898,-160.00000000000458,-68.99999999998573,,-2729.9999999999955
2020.11.09,124.99999999999733,-297.9999999999983,-59.99999999999339,205.99999999998886,-178.00000000000037,-263.0000000000021,304.9999999999997,-537.9999999999967,-317.9999999999961,-599.9999999999943,-82.00000000000429,75.99999999998718,195.00000000001182,-447.00000000000273,-418.99999999999693,-74.00000000000739,-182.00000000000438,-8.999999999992347,,-2561.0000000000045
2020.11.09,75.9999999999983,-434.000000000001,-110.99999999999443,175.99999999998772,-251.00000000000122,-311.00000000000574,373.00000000000114,-579.9999999999983,-332.99999999999443,-715.9999999999798,-174.00000000000747,197.00000000000273,181.9999999999933,-468.9999999999941,-442.99999999999784,-121.00000000000443,-192.00000000000327,-31.000000000003247,,-3162.0000000000023
2020.11.09,117.00000000000044,-438.00000000000506,-42.999999999993044,191.99999999999307,-162.0000000000066,-269.00000000000813,326.9999999999884,-563.0000000000024,-315.9999999999941,-739.0000000000043,-173.00000000000094,275.000000000003,279.99999999999136,-468.0000000000035,-412.9999999999967,-8.000000000008,-143.9999999999997,39.999999999995595,,-2505.000000000051
2020.11.09,90.0000000000012,-352.000000000019,-88.99999999998354,153.99999999999636,-221.00000000000452,-288.00000000001046,158.99999999999804,-540.9999999999968,-320.9999999999935,-612.9999999999995,-51.000000000001044,-24.000000000001798,212.00000000001216,-463.99999999999864,-415.9999999999968,-58.000000000002494,-150.00000000000568,-12.999999999996348,,-2986.000000000002
2020.11.09,118.00000000000699,-69.00000000000794,16.000000000016,186.9999999999976,-129.00000000000134,-245.0000000000063,168.99999999999693,-522.0000000000056,-349.99999999999477,-348.99999999998954,173.00000000000094,-19.999999999997797,269.00000000000813,-438.0000000000024,-387.999999999991,-31.999999999998696,-170.99999999999892,12.000000000012001,,-1768.9999999999554
2020.11.09,135.00000000000733,-84.0000000000174,32.0000000000098,227.99999999999443,-157.00000000000713,-289.0000000000059,-29.00000000001235,-597.999999999999,-361.9999999999957,-419.9999999999875,217.99999999998488,-252.0000000000078,310.9999999999946,-503.0000000000001,-495.9999999999951,-13.00000000000745,-192.99999999999872,70.99999999999883,,-2401.000000000044
2020.11.09,133.00000000000534,99.99999999998899,22.0000000000109,303.99999999998784,-143.9999999999997,-280.00000000000244,-40.0000000000178,-722.999999999999,-362.99999999999113,-421.99999999999704,476.9999999999941,-324.0000000000132,303.0000000000088,-575.9999999999934,-530.0000000000011,-7.0000000000014495,-187.9999999999993,87.00000000001484,,-2171.0000000000045
2020.11.09,230.000000000008,93.99999999999409,89.00000000000574,364.9999999999949,-28.000000000005798,-233.00000000000543,52.99999999999194,-599.9999999999943,-372.99999999999,-420.99999999999227,320.9999999999935,14.999999999987246,313.99999999999204,-536.0000000000014,-494.99999999999034,69.9999999999923,-187.00000000000384,161.99999999999548,,-1160.0000000000282
2020.11.09,202.9999999999976,49.99999999999449,70.0000000000145,364.9999999999949,-63.00000000000195,-243.00000000000432,112.99999999998533,-625.0,-365.99999999999966,-471.99999999998,312.00000000000114,-26.0000000000149,357.00000000000733,-567.0000000000073,-510.9999999999957,53.999999999998494,-179.00000000000693,150.00000000000568,,-1378.0000000000111
2020.11.09,169.00000000000804,-2.0000000000131024,43.999999999999595,349.9999999999943,-82.00000000000429,-260.00000000000466,141.99999999999767,-647.0000000000056,-393.9999999999944,-507.99999999998136,346.0000000000019,-22.0000000000109,350.00000000000585,-572.9999999999933,-522.9999999999961,84.99999999999064,-165.00000000000404,133.00000000000534,,-1557.000000000004
2020.11.09,214.00000000000307,-308.0000000000194,-126.0000000000039,433.9999999999975,-550.000000000006,-522.0000000000002,97.9999999999981,-1031.9999999999964,-645.999999999991,-1401.9999999999868,259.9999999999936,-730.0000000000084,384.00000000000654,-1099.0000000000036,-1094.9999999999989,-323.0000000000066,-302.0000000000023,-133.00000000000534,,-6878.000000000031
2020.11.09,333.0000000000055,-354.0000000000099,-49.99999999999449,836.9999999999891,-448.000000000004,-450.00000000000597,380.9999999999869,-1212.0000000000032,-670.9999999999993,-1826.9999999999982,306.9999999999906,-653.999999999999,401.00000000000693,-1396.000000000001,-1179.000000000002,-272.00000000000557,-285.9999999999974,-163.00000000000205,,-6703.000000000043
2020.11.09,392.00000000000347,-280.0000000000136,-123.99999999999079,1074.9999999999886,-638.0000000000052,-626.0000000000043,658.0000000000031,-1480.9999999999945,-991.9999999999928,-2367.999999999995,486.999999999993,-1185.0000000000139,703.0000000000092,-1853.999999999999,-1756.999999999991,-282.0000000000045,-285.00000000000193,-221.00000000000452,,-8778.000000000013
2020.11.09,606.0000000000065,-296.0000000000074,-194.99999999998963,1509.999999999991,-650.0000000000061,-656.000000000001,975.9999999999991,-1489.0000000000043,-1221.9999999999898,-2478.999999999985,753.0000000000036,-1055.000000000006,763.0000000000026,-2012.0000000000005,-1783.0000000000014,-277.000000000005,-260.00000000000466,-112.000000000001,,-7878.0
2020.11.09,858.0000000000032,-343.00000000000443,-130.99999999999224,1497.0,-558.000000000003,-590.0000000000016,1353.9999999999886,-1198.0000000000075,-1162.9999999999918,-2538.9999999999873,736.0000000000033,-683.0000000000114,903.9999999999937,-1983.9999999999945,-1732.99999999999,-57.00000000000705,-134.0000000000008,-78.00000000000028,,-5842.000000000004
2020.11.09,783.0000000000003,-536.0000000000032,-326.9999999999884,1439.9999999999977,-650.0000000000061,-698.0000000000098,1390.9999999999866,-1180.0000000000068,-1202.9999999999984,-2587.9999999999936,663.999999999998,-802.0000000000139,780.000000000003,-1997.0,-1747.0,-114.00000000000298,-187.9999999999993,-103.99999999999298,,-7076.000000000029
2020.11.09,813.0000000000082,-479.0000000000072,-303.9999999999932,1538.9999999999873,-623.0000000000069,-612.0000000000015,1306.9999999999916,-1350.999999999999,-1093.999999999995,-2877.999999999986,670.9999999999993,-674.000000000019,784.9999999999912,-2176.000000000002,-1781.9999999999964,-97.00000000000264,-114.00000000000298,-96.99999999999153,,-7166.000000000026
2020.11.09,1038.0000000000057,-241.00000000000233,163.00000000000205,1890.0000000000005,-442.00000000000904,-441.0000000000025,1383.000000000001,-1358.000000000004,-1266.999999999996,-2822.999999999979,845.9999999999912,-619.9999999999983,1218.000000000008,-2209.000000000003,-1760.9999999999957,62.99999999999084,15.999999999993797,-100.99999999999554,,-4645.999999999992
2020.11.09,1318.000000000008,-111.00000000001664,273.9999999999965,1969.9999999999989,-341.0000000000024,-378.00000000000057,1576.999999999984,-1084.0000000000032,-1260.99999999999,-2771.9999999999914,905.9999999999845,-583.0000000000002,1302.0000000000032,-2210.9999999999986,-1814.9999999999977,131.99999999999878,21.999999999999797,-44.99999999998394,,-3100.000000000012
2020.11.09,1336.0000000000039,26.999999999999247,592.9999999999991,2086.999999999989,-221.99999999999997,-358.0000000000028,1618.9999999999927,-1075.0000000000027,-1243.9999999999895,-2811.9999999999836,968.9999999999976,-348.9999999999993,1611.0000000000068,-2274.000000000001,-1804.000000000002,230.99999999999233,34.000000000000696,85.00000000000173,,-1545.9999999999973
2020.11.09,1478.0000000000016,97.9999999999981,680.9999999999983,2224.9999999999945,-95.00000000000064,-279.00000000000705,1668.0000000000027,-1097.999999999999,-1266.999999999996,-2923.000000000002,966.0000000000002,-182.0000000000155,1618.9999999999927,-2308.9999999999973,-1848.9999999999895,346.9999999999973,102.99999999999754,147.00000000000824,,-670.0000000000157
2020.11.09,1436.0000000000039,29.999999999996696,651.0000000000016,2081.9999999999936,-174.00000000000747,-350.00000000000585,1760.9999999999905,-1090.0000000000034,-1281.9999999999943,-2885.9999999999955,960.9999999999897,-236.99999999999832,1661.0000000000014,-2281.9999999999964,-1817.9999999999977,312.9999999999966,69.9999999999923,150.00000000000568,,-1004.0000000000277
2020.11.09,1438.000000000006,9.999999999998899,641.0000000000027,2105.9999999999945,-177.00000000000495,-388.0000000000106,1729.999999999987,-1030.0000000000011,-1329.999999999998,-2846.0000000000036,1017.0000000000013,-229.99999999999687,1669.0000000000093,-2274.000000000001,-1868.9999999999998,304.9999999999997,22.999999999995246,153.00000000000313,,-1052.000000000018
2020.11.09,1407.9999999999982,102.00000000000209,659.0000000000095,2110.99999999999,-119.00000000000244,-349.0000000000104,1654.9999999999843,-1028.9999999999964,-1271.9999999999955,-2751.0000000000045,1011.9999999999907,-225.00000000000853,1614.0000000000043,-2206.9999999999936,-1829.9999999999982,313.99999999999204,7.9999999999968985,202.9999999999976,,-696.0000000000443
2020.11.09,1499.000000000006,113.99999999999189,707.0000000000132,2185.9999999999927,-27.00000000001035,-280.00000000000244,1664.9999999999832,-1052.9999999999973,-1266.999999999996,-2768.9999999999773,784.9999999999912,-175.00000000001404,1486.9999999999939,-2180.9999999999973,-1819.0000000000027,330.9999999999924,2.999999999997449,202.9999999999976,,-591.0000000000371
2020.11.09,1446.9999999999982,7.999999999985796,611.000000000006,2077.9999999999886,-91.00000000000774,-349.0000000000104,1830.9999999999827,-965.0000000000034,-1327.999999999996,-2835.9999999999845,651.9999999999859,-46.999999999997044,1374.0000000000086,-2112.9999999999995,-1817.9999999999977,222.99999999999542,-113.00000000000753,187.00000000000384,,-1249.000000000049
2020.11.09,1446.9999999999982,-151.00000000001222,548.9999999999995,2081.9999999999936,-196.00000000000728,-514.0000000000033,1846.9999999999986,-956.9999999999936,-1460.99999999999,-2966.9999999999845,512.0000000000014,-95.00000000000064,1339.0000000000014,-2099.9999999999945,-1968.999999999994,132.99999999999423,-285.9999999999974,283.000000000011,,-2503.9999999999795
2020.11.09,1458.0000000000036,-226.00000000001506,510.00000000001046,2072.999999999993,-247.00000000000833,-555.0000000000055,2021.9999999999905,-947.0000000000027,-1519.999999999999,-3038.9999999999873,337.99999999999386,-77.00000000001594,1255.0000000000061,-2105.9999999999945,-1992.999999999995,49.99999999999449,-379.0000000000071,287.000000000015,,-3096.000000000023
2020.11.09,1531.0000000000045,-202.9999999999976,561.0000000000115,1993.9999999999998,-219.00000000000253,-513.0000000000078,2103.9999999999945,-820.999999999998,-1501.9999999999923,-2979.99999999999,253.99999999999866,-12.000000000012001,1208.000000000009,-2015.0000000000005,-1953.000000000003,37.99999999999359,-343.9999999999999,323.0000000000066,,-2548.9999999999864
2020.11.09,1583.0000000000011,-108.00000000001918,665.0000000000044,2050.9999999999877,-76.0000000000094,-404.99999999999983,2032.999999999996,-753.0000000000001,-1438.9999999999902,-2830.999999999989,124.99999999999733,132.99999999998312,1123.0000000000073,-1893.0000000000007,-1832.9999999999984,48.99999999999905,-353.99999999999875,358.00000000001387,,-1572.0000000000143
2020.11.09,1463.0000000000032,-107.00000000001265,709.0000000000041,2059.999999999988,-75.00000000000284,-380.00000000000256,1991.9999999999939,-730.000000000004,-1437.9999999999948,-2859.9999999999854,200.99999999998454,32.999999999994145,1211.0000000000066,-1908.0000000000014,-1810.0000000000023,64.99999999999284,-317.0000000000006,299.00000000000483,,-1592.000000000034
2020.11.10,1429.0000000000025,-106.00000000000608,678.0000000000008,1991.9999999999902,-67.00000000000594,-348.00000000000387,1925.9999999999832,-778.9999999999964,-1363.9999999999986,-2829.999999999984,300.99999999999574,24.999999999986144,1255.9999999999905,-1914.0000000000014,-1777.000000000001,120.99999999999334,-231.0000000000034,344.99999999999534,,-1343.0000000000637
2020.11.10,1501.000000000008,-69.00000000000794,699.0000000000052,1948.9999999999982,-17.000000000000348,-331.0000000000035,1906.999999999992,-656.9999999999965,-1381.9999999999943,-2744.0,390.0000000000015,229.99999999999687,1313.999999999993,-1858.9999999999945,-1718.999999999994,212.00000000000108,-158.0000000000026,316.0000000000052,,-417.9999999999931
2020.11.10,1516.0000000000061,-109.00000000000354,668.0000000000019,1923.9999999999923,-78.00000000000028,-413.0000000000078,2052.9999999999936,-662.0000000000061,-1407.9999999999982,-2756.9999999999764,320.9999999999935,209.9999999999991,1262.9999999999918,-1873.9999999999952,-1745.999999999995,139.99999999999568,-289.0000000000059,341.99999999999784,,-899.0000000000172
2020.11.10,1480.999999999999,-182.99999999999983,598.0000000000097,1783.9999999999918,-109.00000000000354,-456.00000000000085,2025.9999999999945,-662.9999999999967,-1422.9999999999966,-2695.999999999998,211.00000000000563,190.00000000000128,1173.0000000000018,-1825.9999999999934,-1765.0000000000005,109.99999999999899,-329.00000000000153,398.00000000000944,,-1478.9999999999782
2020.11.10,1506.0000000000073,-252.0000000000078,611.000000000006,1798.9999999999923,-118.00000000000699,-449.0000000000105,2058.9999999999886,-665.0000000000063,-1456.9999999999973,-2840.99999999998,97.9999999999981,273.9999999999965,1178.0000000000123,-1825.0000000000027,-1795.9999999999923,73.00000000000084,-343.9999999999999,373.00000000000114,,-1776.0000000000007
2020.11.10,1560.000000000006,-133.00000000000534,724.9999999999978,1815.9999999999882,-47.00000000000814,-402.00000000000233,2089.999999999992,-590.999999999994,-1433.999999999991,-2645.9999999999864,116.99999999998934,269.9999999999925,1200.0000000000011,-1734.9999999999995,-1710.9999999999986,87.99999999999919,-363.0000000000022,418.0000000000073,,-778.0000000000148
2020.11.10,1483.000000000001,-280.0000000000136,632.0000000000103,1625.0,-94.00000000000519,-442.00000000000904,2132.0000000000005,-561.9999999999976,-1427.0000000000005,-2653.9999999999964,48.000000000003595,275.000000000003,1174.0000000000084,-1719.9999999999989,-1703.000000000003,63.99999999999739,-380.00000000000256,419.9999999999982,,-1409.000000000004
2020.11.10,1458.0000000000036,-316.0000000000052,591.0000000000082,1615.9999999999995,-69.00000000000794,-459.0000000000094,2115.9999999999845,-474.9999999999943,-1389.9999999999911,-2542.999999999978,0.0,479.99999999999153,1153.000000000004,-1629.000000000005,-1596.999999999994,129.00000000000134,-367.0000000000062,436.00000000001415,,-865.9999999999843
2020.11.10,1390.9999999999977,-441.0000000000025,489.0000000000061,1541.9999999999873,-128.00000000000588,-528.0000000000063,2124.999999999999,-453.00000000000296,-1427.999999999996,-2560.9999999999786,-89.00000000000574,502.00000000000244,1059.00000000001,-1587.9999999999939,-1637.0000000000005,90.0000000000012,-441.99999999999795,463.9999999999977,,-1632.9999999999886
2020.11.10,1394.0000000000064,-389.0000000000171,504.0000000000156,1549.9999999999973,-138.00000000000477,-547.0000000000086,2098.0,-445.99999999999795,-1464.999999999994,-2509.999999999991,-65.00000000000395,370.999999999988,1029.9999999999975,-1557.0000000000023,-1667.9999999999923,34.99999999999615,-499.000000000005,510.99999999999477,,-1791.0000000000211
2020.11.10,1423.0000000000075,-348.00000000001495,560.0000000000049,1523.9999999999868,-100.00000000000009,-522.0000000000002,2112.0000000000027,-406.0000000000059,-1445.9999999999918,-2436.9999999999836,-69.00000000000794,422.9999999999956,1069.9999999999932,-1512.0000000000005,-1628.9999999999907,46.00000000000159,-490.00000000000153,461.0000000000003,,-1340.0000000000055
2020.11.10,1424.000000000003,-314.00000000001427,556.0000000000009,1543.9999999999968,-59.000000000009045,-483.0000000000001,2058.9999999999886,-492.00000000000443,-1389.9999999999911,-2524.9999999999773,-18.0000000000069,525.999999999982,1056.9999999999968,-1587.9999999999939,-1581.9999999999936,135.99999999999167,-402.00000000000233,470.9999999999992,,-1080.000000000034
2020.11.10,1412.9999999999975,-396.00000000001853,504.0000000000156,1641.999999999996,-109.00000000000354,-522.0000000000002,2084.9999999999814,-524.0000000000009,-1425.9999999999939,-2628.999999999991,-92.00000000000318,510.99999999999477,1011.0000000000064,-1608.000000000004,-1691.0000000000025,85.99999999999719,-450.00000000000597,473.0000000000123,,-1722.0000000000232
2020.11.10,1427.0000000000005,-383.0,500.00000000001154,1615.9999999999995,-107.00000000000153,-507.0000000000019,2108.999999999983,-522.0000000000056,-1437.9999999999948,-2580.999999999989,-45.000000000006146,455.99999999998977,1036.999999999999,-1629.9999999999955,-1694.0000000000027,97.9999999999981,-433.0000000000056,483.99999999999557,,-1613.0000000000246
2020.11.10,1426.000000000005,-353.0000000000033,502.00000000000244,1628.9999999999907,-131.00000000000333,-527.0000000000108,2141.9999999999995,-487.99999999999955,-1444.9999999999964,-2579.999999999984,-12.000000000012001,417.99999999998505,1055.000000000006,-1614.999999999995,-1665.9999999999968,88.99999999999464,-439.0000000000005,480.00000000001376,,-1515.0000000000055
2020.11.10,1429.0000000000025,-352.000000000019,510.00000000001046,1611.9999999999948,-129.00000000000134,-509.00000000000387,2143.9999999999905,-481.9999999999993,-1441.9999999999989,-2554.999999999978,-25.00000000000835,404.9999999999887,1028.0000000000066,-1614.999999999995,-1655.9999999999918,79.99999999999119,-414.00000000000324,463.0000000000134,,-1508.0000000000005
2020.11.10,1471.0,-320.00000000000915,527.0000000000108,1652.9999999999916,-104.00000000000409,-497.000000000003,2163.999999999988,-450.9999999999934,-1446.9999999999982,-2575.9999999999936,-22.0000000000109,438.9999999999894,1021.0000000000052,-1617.0000000000045,-1655.9999999999918,87.99999999999919,-429.99999999999704,480.99999999999807,,-1276.0000000000236
2020.11.10,1536.000000000004,-361.0000000000113,567.0000000000064,1695.999999999998,-114.00000000000298,-491.0000000000081,2205.999999999997,-503.0000000000001,-1490.999999999998,-2769.999999999982,-35.00000000000725,451.0000000000014,1065.0000000000048,-1722.999999999999,-1747.0,88.99999999999464,-404.99999999999983,469.0000000000083,,-1560.999999999994
2020.11.10,1495.0000000000018,-418.0000000000073,514.9999999999987,1753.0,-177.00000000000495,-519.0000000000028,2186.9999999999836,-539.0000000000015,-1501.9999999999923,-2867.999999999995,-69.00000000000794,171.99999999999437,1124.9999999999982,-1763.0000000000052,-1768.0000000000007,30.999999999992145,-406.00000000000637,401.00000000000693,,-2350.0000000000487
2020.11.10,1475.000000000004,-301.0000000000179,536.0000000000032,1698.9999999999982,-182.99999999999983,-522.0000000000002,2046.9999999999989,-504.0000000000049,-1486.9999999999939,-2645.9999999999864,-12.999999999996348,205.99999999999508,1086.9999999999936,-1709.9999999999936,-1735.99999999999,34.000000000000696,-412.00000000000125,391.000000000008,,-2038.999999999982
2020.11.10,1484.0000000000075,-697.0000000000143,478.0000000000006,1668.9999999999968,-143.9999999999997,-478.0000000000006,2083.999999999997,-521.0000000000008,-1467.9999999999916,-3004.9999999999955,-514.9999999999987,386.9999999999818,978.0000000000122,-1656.000000000006,-1697.9999999999932,-4.999999999999449,-451.0000000000014,370.00000000000364,,-3188.000000000002
2020.11.10,1475.000000000004,-621.0000000000049,441.0000000000025,1688.999999999993,-135.00000000000733,-482.00000000000466,2381.9999999999955,-519.999999999996,-1440.9999999999923,-2994.0,-480.00000000001376,691.9999999999815,849.0000000000109,-1634.0000000000005,-1679.000000000002,-29.000000000001247,-472.00000000000574,373.00000000000114,,-2586.000000000041
2020.11.10,1443.0000000000055,-703.0000000000092,469.0000000000083,1740.9999999999995,-193.00000000000983,-538.0000000000051,2472.999999999992,-632.9999999999956,-1479.9999999999925,-3217.999999999989,-588.9999999999951,699.9999999999895,933.000000000006,-1781.9999999999964,-1801.0000000000018,-21.00000000000435,-448.9999999999994,383.0,,-3264.999999999998
2020.11.10,1497.9999999999993,-994.000000000006,554.00000000001,1873.9999999999952,-181.00000000000892,-508.00000000000847,2552.999999999983,-635.9999999999957,-1679.9999999999927,-3686.9999999999836,-951.000000000013,781.9999999999939,1161.9999999999964,-1846.999999999994,-1855.9999999999945,-16.0000000000049,-417.0000000000007,364.00000000000875,,-3986.000000000016
2020.11.10,1815.0,-1051.0000000000018,775.0000000000146,2010.9999999999957,-191.00000000000784,-511.0000000000059,3102.999999999989,-462.99999999999386,-1741.999999999999,-3792.999999999978,-966.0000000000002,1080.9999999999986,1293.000000000011,-1875.0,-1926.0000000000018,-39.00000000000014,-492.999999999999,378.999999999996,,-2592.999999999983
2020.11.10,1906.0000000000077,-974.0000000000082,873.999999999997,2059.999999999988,-119.00000000000244,-525.0000000000088,3183.999999999987,-382.000000000005,-1763.9999999999989,-3840.0000000000036,-1184.0000000000073,1095.999999999986,1354.999999999995,-1868.9999999999998,-1972.999999999999,-4.999999999999449,-522.0000000000002,448.000000000004,,-2234.0000000000696
2020.11.10,1807.9999999999984,-1148.0000000000157,931.9999999999995,1944.9999999999932,-45.000000000006146,-454.00000000000995,3265.999999999991,-391.00000000000534,-1672.9999999999911,-3869.0,-1322.000000000001,1430.9999999999823,1323.0000000000075,-1799.0000000000066,-1867.999999999995,12.000000000000899,-497.000000000003,470.00000000001484,,-1879.0000000000466
2020.11.10,1777.0000000000064,-1175.9999999999993,794.0000000000058,1887.0000000000005,-128.00000000000588,-544.0,3256.9999999999986,-355.000000000004,-1703.9999999999943,-3784.9999999999964,-1258.0000000000036,1417.0000000000016,1272.999999999991,-1775.9999999999964,-1872.9999999999905,-21.999999999999797,-536.9999999999986,489.0000000000061,,-2263.99999999998
2020.11.10,1731.0000000000048,-1136.0000000000036,676.0000000000099,1858.9999999999945,-149.00000000001023,-548.0000000000041,3068.999999999988,-367.00000000000443,-1706.9999999999918,-3778.9999999999964,-1114.000000000015,1237.9999999999836,1157.9999999999923,-1789.0000000000014,-1893.9999999999914,-64.0000000000085,-563.0000000000024,463.9999999999977,,-2915.0000000000578
2020.11.10,1770.000000000005,-968.0000000000133,770.000000000004,1893.9999999999914,-82.99999999999974,-483.0000000000001,2993.9999999999854,-370.9999999999951,-1629.9999999999982,-3637.0000000000005,-1156.0000000000014,1192.9999999999995,1100.9999999999964,-1728.999999999999,-1829.9999999999982,-87.00000000000374,-590.0000000000016,487.99999999999955,,-2354.0000000000296
