date,USDCHF,GBPUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURNZD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.06.20,129.9999999999968,-1172.0000000000175,509.9999999999909,516.0000000000053,-991.9999999999928,-226.00000000001506,-207.00000000000784,114.00000000000298,-290.00000000000136,-428.00000000000614,-1453.9999999999998,-1459.0000000000102,-449.0000000000105,247.99999999998158,-899.0000000000009,66.99999999999484,-413.99999999999216,,-6405.000000000082
2016.06.20,161.00000000000003,-1241.0000000000032,528.9999999999964,502.00000000000244,-1011.0000000000064,-202.9999999999976,-264.00000000001,145.00000000000622,-272.00000000000557,-446.9999999999974,-1578.0000000000127,-1578.999999999997,-504.9999999999999,239.99999999999577,-902.000000000001,70.99999999999883,-436.9999999999985,,-6791.000000000029
2016.06.20,202.9999999999976,-1210.0,496.9999999999999,533.0000000000057,-923.0000000000072,-228.00000000000597,-279.0000000000106,151.00000000000114,-265.0000000000041,-385.000000000002,-1526.0000000000052,-1466.9999999999961,-585.0000000000133,177.99999999998929,-908.9999999999918,103.99999999999298,-456.9999999999963,,-6568.000000000047
2016.06.20,193.99999999999417,-1432.0000000000111,450.9999999999934,565.9999999999999,-1147.9999999999934,-328.00000000001717,-219.99999999999886,109.00000000000354,-302.9999999999977,-436.9999999999985,-1817.000000000002,-1676.9999999999952,-697.9999999999986,134.99999999999625,-908.9999999999918,145.9999999999906,-507.9999999999973,,-7876.000000000024
2016.06.20,207.99999999999707,-1249.0000000000111,478.9999999999992,553.0000000000035,-948.9999999999999,-316.0000000000052,-260.0000000000051,134.0000000000008,-316.0000000000052,-341.0000000000024,-1517.0000000000127,-1459.9999999999945,-662.000000000007,169.99999999998127,-915.9999999999968,98.99999999999353,-506.9999999999908,,-6850.0000000000555
2016.06.20,209.9999999999991,-1225.0000000000093,555.9999999999974,577.0000000000052,-920.9999999999941,-344.00000000001097,-350.9999999999991,116.00000000000499,-348.9999999999993,-306.00000000000625,-1471.0,-1368.0000000000136,-686.9999999999932,209.9999999999991,-998.0000000000047,117.99999999999588,-544.0,,-6777.000000000028
2016.06.20,156.99999999999602,-1161.000000000012,560.9999999999928,638.0000000000052,-941.9999999999984,-338.0000000000161,-293.00000000000637,17.000000000000348,-450.00000000000597,-321.0000000000046,-1397.0000000000039,-1126.0000000000048,-608.0000000000085,454.9999999999832,-1064.9999999999977,203.99999999999307,-633.9999999999901,,-6303.000000000077
2016.06.20,95.99999999999609,-870.0000000000152,584.9999999999937,536.9999999999986,-751.9999999999972,-215.00000000000963,-248.00000000000466,68.00000000000139,-397.0000000000029,-299.00000000000483,-1088.0,-1001.0000000000074,-397.0000000000029,522.0000000000002,-980.000000000004,108.99999999999244,-532.9999999999945,,-4863.00000000006
2016.06.20,91.99999999999208,-1153.000000000004,634.9999999999909,514.9999999999987,-1022.9999999999961,-164.00000000000858,-302.0000000000067,87.00000000000374,-387.000000000004,-490.00000000000153,-1543.0000000000055,-1434.000000000002,-398.9999999999938,565.9999999999999,-992.999999999995,123.99999999999079,-565.9999999999999,,-6435.00000000004
2016.06.20,97.9999999999981,-1012.0000000000128,551.0000000000019,526.9999999999997,-882.000000000005,-89.00000000000574,-224.00000000000375,82.00000000000429,-383.0,-463.0000000000023,-1277.000000000017,-1217.0000000000014,-242.00000000000887,663.999999999998,-939.9999999999977,93.99999999999409,-524.9999999999977,,-5238.000000000056
2016.06.20,237.99999999999378,-1404.0000000000052,524.9999999999915,674.000000000008,-1055.000000000006,-48.000000000003595,-349.00000000000375,41.000000000002146,-296.0000000000074,-590.999999999997,-1704.0000000000166,-1356.0000000000016,-337.0000000000095,519.0000000000028,-1076.9999999999982,244.99999999999523,-495.9999999999964,,-6471.000000000051
2016.06.20,201.99999999999108,-1227.0000000000002,438.0000000000024,675.0000000000034,-930.999999999993,7.999999999985796,-221.00000000000364,12.999999999996348,-300.0000000000003,-561.0000000000003,-1541.0000000000146,-1119.0000000000034,-261.0000000000001,610.9999999999837,-1013.0000000000052,283.99999999999534,-504.9999999999999,,-5448.000000000063
2016.06.20,174.99999999999181,-1858.000000000004,530.0000000000011,780.000000000003,-1577.9999999999905,-57.00000000001815,-282.0000000000107,-104.99999999999955,-401.00000000000693,-875.999999999999,-2255.000000000007,-1703.9999999999943,-225.00000000000853,751.9999999999972,-1188.999999999993,363.99999999999767,-566.9999999999953,,-8496.000000000036
2016.06.20,53.999999999998494,-1850.0000000000182,432.9999999999927,804.0000000000047,-1751.999999999998,-230.00000000001907,-48.00000000000182,-219.99999999999798,-560.0000000000049,-845.0000000000068,-1983.0000000000014,-1614.0000000000043,-69.00000000000794,863.9999999999981,-1147.9999999999961,262.999999999991,-533.99999999999,,-8435.000000000062
2016.06.20,23.999999999990695,-1590.0000000000025,388.9999999999958,665.9999999999999,-1543.0000000000055,-165.9999999999995,33.999999999991815,-109.99999999999899,-485.0000000000021,-778.0000000000009,-1816.0000000000175,-1625.0000000000098,-69.00000000000794,785.9999999999978,-968.0000000000035,169.99999999999238,-487.99999999999955,,-7569.00000000008
2016.06.20,76.99999999999375,-1714.9999999999998,356.9999999999993,670.000000000004,-1591.000000000009,-77.00000000001594,7.999999999995566,-73.00000000000084,-431.0000000000036,-865.0000000000047,-1850.0000000000182,-1787.0000000000052,68.00000000000139,787.9999999999887,-947.0000000000027,110.99999999999443,-405.9999999999952,,-7663.000000000078
2016.06.20,78.99999999999574,-1655.0000000000064,362.99999999999955,648.0000000000041,-1524.9999999999986,-80.99999999999774,-3.0000000000001137,-49.99999999999449,-472.00000000000574,-826.0000000000045,-1732.0000000000002,-1758.9999999999995,87.99999999999919,879.9999999999919,-929.000000000002,61.999999999995396,-443.99999999999994,,-7356.000000000023
2016.06.20,35.999999999991594,-1573.0000000000023,427.99999999999727,582.0000000000048,-1503.9999999999943,-56.000000000011596,-24.00000000000091,-17.999999999995797,-433.0000000000056,-831.9999999999994,-1704.0000000000166,-1814.0000000000045,134.99999999999625,825.9999999999934,-908.0000000000013,12.999999999996348,-384.9999999999909,,-7231.000000000043
2016.06.20,39.999999999995595,-1724.0000000000143,459.0000000000032,617.0000000000009,-1652.9999999999934,-60.99999999999994,-56.000000000011596,-49.99999999999449,-377.0000000000051,-911.0000000000063,-1867.0000000000186,-1943.000000000006,140.0000000000068,687.9999999999998,-968.0000000000035,42.999999999993044,-297.9999999999983,,-7921.000000000054
2016.06.20,-31.000000000003247,-1682.0000000000057,480.99999999999454,596.0000000000076,-1712.0000000000025,-138.0000000000159,1.9999999999953388,-82.00000000000429,-380.00000000000256,-885.999999999998,-1970.000000000005,-1931.0000000000161,18.0000000000069,587.9999999999885,-962.0000000000033,98.99999999999353,-313.99999999999204,,-8304.000000000064
2016.06.20,112.99999999999643,-1807.000000000003,373.9999999999952,785.9999999999978,-1621.9999999999902,-150.00000000000568,-51.00000000000193,-156.99999999999602,-435.0000000000076,-831.000000000004,-1844.0000000000011,-1602.9999999999989,1.0000000000065512,695.0000000000011,-1081.0000000000032,200.00000000000017,-380.999999999998,,-7793.000000000013
2016.06.20,108.99999999999244,-1768.000000000014,371.9999999999999,884.000000000007,-1587.000000000005,-116.00000000000499,-49.000000000006594,-253.0000000000032,-489.0000000000061,-836.0000000000034,-1717.000000000013,-1292.0000000000043,117.99999999999588,869.999999999993,-1182.9999999999927,283.99999999999534,-414.9999999999987,,-7068.000000000069
2016.06.20,128.99999999999022,-1812.999999999998,368.9999999999998,855.0000000000058,-1608.0000000000093,-123.00000000000644,-63.00000000000239,-212.00000000000108,-458.9999999999983,-841.9999999999983,-1459.0000000000102,-1429.0000000000136,326.0000000000041,791.9999999999927,-1149.000000000001,83.9999999999952,-239.99999999999577,,-6842.000000000045
2016.06.20,87.99999999999919,-1860.0000000000173,381.0000000000002,818.0000000000076,-1709.000000000005,-146.00000000000168,-29.000000000010573,-207.00000000000162,-477.0000000000052,-880.000000000003,-1544.000000000012,-1590.0000000000025,334.9999999999964,802.9999999999982,-1120.0000000000045,48.99999999999905,-236.99999999999832,,-7325.000000000061
2016.06.20,-11.00000000000545,-1823.000000000019,420.0000000000017,814.0000000000036,-1817.000000000002,-226.00000000001506,39.99999999999204,-273.9999999999965,-504.9999999999999,-880.000000000003,-1638.0000000000061,-1554.9999999999952,266.999999999995,748.9999999999997,-1143.9999999999914,112.99999999999643,-250.9999999999901,,-7721.000000000034
2016.06.20,64.99999999999284,-2265.000000000006,305.9999999999974,755.0000000000057,-2130.0000000000095,-114.0000000000141,72.99999999999329,-160.00000000000458,-387.99999999999943,-1133.0000000000061,-2256.9999999999977,-2298.0,256.99999999999613,634.9999999999856,-996.9999999999999,71.99999999999429,-194.99999999998963,,-9774.000000000062
2016.06.20,-78.00000000000028,-2214.000000000005,325.00000000000284,719.000000000003,-2289.0000000000077,-109.00000000000354,213.99999999999864,-234.99999999999633,-492.0000000000035,-1228.0000000000068,-2302.000000000004,-2322.000000000002,401.00000000000693,891.9999999999817,-975.9999999999991,79.99999999999119,-251.99999999999667,,-9866.000000000038
2016.06.20,-138.00000000000477,-2210.000000000001,219.99999999999886,687.0000000000043,-2378.9999999999977,-163.00000000000205,390.99999999999113,-248.99999999999923,-517.0000000000008,-1238.0000000000057,-2361.000000000013,-2405.0000000000127,377.0000000000051,871.9999999999839,-864.0000000000043,68.99999999999685,-255.99999999998957,,-10164.00000000005
2016.06.20,-156.00000000000057,-2129.000000000003,192.99999999999784,667.0000000000065,-2329.000000000003,-106.00000000000608,438.99999999999295,-244.99999999999523,-528.0000000000063,-1246.9999999999982,-2374.0000000000095,-2341.9999999999995,387.99999999998835,979.9999999999809,-822.0000000000027,103.99999999999298,-307.99999999999716,,-9815.000000000062
2016.06.20,-151.00000000000114,-2117.000000000013,129.99999999999545,707.000000000002,-2303.999999999995,-144.0000000000108,501.99999999999534,-280.00000000000244,-570.9999999999993,-1210.0,-2221.0000000000064,-2222.0000000000127,429.99999999999704,1022.9999999999961,-819.9999999999932,88.99999999999464,-304.9999999999997,,-9464.000000000053
2016.06.20,-105.00000000001064,-1917.0000000000132,-51.00000000000193,667.0000000000065,-2052.9999999999936,-97.00000000001374,638.9999999999958,-207.00000000000162,-529.9999999999972,-1104.000000000005,-2082.000000000006,-2063.000000000015,331.999999999999,1001.9999999999918,-641.9999999999959,95.99999999999609,-350.9999999999902,,-8466.000000000055
2016.06.20,-210.00000000001017,-2109.0000000000055,-52.00000000000671,680.0000000000028,-2381.000000000011,-153.00000000000313,753.0000000000001,-293.99999999999426,-612.0000000000015,-1246.0000000000027,-2300.9999999999973,-2280.9999999999995,438.00000000000506,1105.0000000000005,-652.000000000001,93.99999999999409,-349.99999999999477,,-9571.000000000025
2016.06.20,-249.00000000001032,-2017.000000000002,-171.00000000000648,685.0000000000023,-2351.9999999999986,-222.00000000001108,924.9999999999972,-329.999999999997,-658.9999999999985,-1180.9999999999986,-2088.000000000001,-2141.9999999999995,475.99999999998755,1112.0000000000018,-569.0000000000026,55.99999999998939,-327.99999999999494,,-9054.00000000004
2016.06.20,-211.00000000000563,-2289.0000000000077,-135.00000000000512,665.9999999999999,-2554.9999999999964,-223.00000000001762,841.9999999999987,-282.0000000000045,-590.999999999997,-1290.9999999999977,-2340.0000000000086,-2556.0000000000027,495.000000000001,961.9999999999961,-575.0000000000028,-18.0000000000069,-226.99999999999943,,-10328.000000000056
2016.06.20,-236.00000000000287,-2181.000000000011,-134.00000000000034,614.0000000000034,-2492.0000000000055,-175.99999999999838,867.999999999995,-251.99999999999667,-573.0000000000013,-1294.0000000000064,-2331.0000000000164,-2550.0000000000077,504.9999999999999,994.9999999999903,-524.9999999999915,-21.00000000000435,-242.99999999999324,,-10026.000000000044
2016.06.20,-235.00000000000742,-2198.000000000011,-219.0000000000083,648.9999999999995,-2509.0000000000055,-157.00000000000713,956.9999999999936,-283.99999999999534,-570.9999999999993,-1312.9999999999975,-2361.000000000013,-2485.000000000004,512.9999999999857,1008.9999999999932,-498.00000000000466,28.999999999990145,-248.99999999999923,,-9922.000000000091
2016.06.20,-245.0000000000063,-2000.0000000000018,-206.00000000000307,619.0000000000028,-2334.999999999998,-153.00000000000313,958.999999999989,-265.0000000000041,-583.0000000000002,-1224.9999999999984,-2083.999999999997,-2298.0,553.0000000000035,1036.999999999999,-474.9999999999943,-21.00000000000435,-241.99999999999778,,-8964.000000000015
2016.06.20,-139.00000000000023,-2176.0,-180.00000000000682,640.0000000000073,-2333.999999999992,-100.0000000000112,945.999999999998,-219.99999999999798,-595.0000000000011,-1349.0000000000002,-2229.000000000014,-2293.000000000012,503.99999999999335,1322.9999999999852,-509.00000000000034,3.999999999992898,-355.99999999998965,,-9063.000000000047
2016.06.21,-148.0000000000037,-2017.000000000002,-183.00000000000693,670.000000000004,-2168.9999999999986,-168.0000000000126,873.9999999999952,-236.00000000000287,-619.0000000000028,-1158.9999999999989,-2029.9999999999984,-2005.0000000000123,462.0000000000068,1139.0000000000011,-552.9999999999973,-9.00000000000345,-295.99999999999625,,-8447.00000000003
2016.06.21,-157.00000000000713,-2082.000000000006,-132.000000000005,679.0000000000074,-2262.0000000000086,-118.00000000001809,825.9999999999934,-258.0000000000027,-536.0000000000032,-1227.0000000000002,-2102.0000000000036,-2219.0000000000155,531.9999999999991,1004.9999999999892,-590.0000000000034,18.999999999991246,-212.99999999999653,,-8835.00000000009
2016.06.21,-185.00000000000182,-2246.0000000000146,-145.00000000001023,702.0000000000026,-2485.000000000004,-205.00000000001074,833.999999999989,-300.0000000000003,-517.0000000000008,-1268.0000000000025,-2270.0000000000164,-2397.0000000000045,492.0000000000035,814.999999999988,-608.0000000000041,20.999999999993246,-145.9999999999906,,-9908.000000000084
2016.06.21,-168.00000000000148,-2072.0000000000073,-207.9999999999984,657.0000000000076,-2288.0000000000014,-164.00000000000858,872.9999999999905,-241.99999999999778,-514.0000000000033,-1184.0000000000073,-2120.000000000011,-2293.000000000012,451.99999999998573,871.9999999999839,-510.9999999999957,3.999999999992898,-198.99999999999363,,-9105.00000000008
2016.06.21,-134.0000000000008,-2100.000000000013,-243.99999999999977,713.0000000000081,-2271.000000000001,-172.0000000000166,881.0000000000002,-270.99999999999903,-592.9999999999991,-1172.0000000000064,-2059.000000000011,-2163.0000000000036,482.999999999989,1061.000000000001,-545.0000000000017,20.999999999993246,-279.99999999999136,,-8845.000000000051
2016.06.21,-181.00000000000892,-2051.0000000000027,-280.00000000000114,677.0000000000053,-2289.999999999992,-241.00000000000233,964.9999999999892,-273.9999999999965,-590.999999999997,-1136.0000000000036,-2051.0000000000027,-2231.000000000005,411.99999999999017,922.999999999985,-483.0000000000041,3.999999999992898,-261.0000000000001,,-9089.000000000053
2016.06.21,-189.00000000000583,-2001.0000000000084,-210.00000000000796,824.999999999998,-2252.0000000000095,-259.0000000000092,899.0000000000009,-420.9999999999936,-653.999999999999,-1099.0000000000055,-1905.0000000000011,-1760.000000000006,463.9999999999977,1034.999999999986,-686.9999999999976,153.99999999999858,-296.9999999999917,,-8357.000000000055
2016.06.21,-134.0000000000008,-1834.0000000000023,-254.0000000000049,831.9999999999994,-2011.9999999999916,-289.0000000000059,884.9999999999909,-385.99999999999744,-665.0000000000044,-950.0000000000064,-1655.0000000000064,-1516.0000000000061,370.00000000000364,1024.999999999987,-658.9999999999918,140.99999999999113,-347.9999999999928,,-7449.000000000039
2016.06.21,-121.99999999999989,-1785.9999999999986,-171.99999999999704,758.9999999999985,-1950.0000000000073,-328.00000000001717,789.999999999992,-309.0000000000037,-605.0,-889.0000000000065,-1638.0000000000061,-1629.0000000000139,268.0000000000016,895.0000000000014,-649.0000000000009,78.99999999999574,-302.9999999999977,,-7589.00000000006
2016.06.21,-149.00000000001023,-1958.9999999999995,28.999999999996362,955.0000000000058,-2153.000000000005,-365.0000000000153,606.9999999999993,-517.0000000000008,-662.000000000007,-973.999999999997,-1877.0000000000175,-1363.0000000000032,239.99999999999577,907.9999999999977,-996.9999999999999,329.999999999997,-361.0000000000002,,-8308.000000000065
2016.06.21,-128.00000000000588,-1913.000000000009,27.999999999991587,935.0000000000081,-2073.999999999998,-316.0000000000052,580.9999999999889,-480.0000000000027,-639.0000000000007,-968.0000000000022,-1741.0000000000148,-1353.000000000004,337.99999999999386,929.000000000002,-978.9999999999992,263.99999999999756,-307.99999999999716,,-7824.000000000058
2016.06.21,-106.00000000000608,-1965.0000000000168,-125.0,813.0000000000082,-2099.0000000000064,-283.000000000011,714.9999999999892,-348.00000000000387,-546.9999999999975,-1004.0000000000049,-1846.9999999999986,-1740.0000000000082,329.00000000000153,767.9999999999909,-737.9999999999995,126.99999999999933,-226.99999999999943,,-8277.000000000062
2016.06.21,-101.00000000000664,-1999.0000000000175,-97.00000000000841,814.9999999999991,-2116.999999999991,-287.000000000015,680.9999999999974,-346.0000000000019,-536.9999999999986,-1007.9999999999978,-1743.0000000000057,-1780.0000000000039,412.9999999999967,731.9999999999993,-762.0000000000005,58.99999999999794,-148.99999999999915,,-8226.000000000058
2016.06.21,-90.0000000000012,-1878.0000000000018,-117.00000000000443,783.0000000000003,-1995.9999999999977,-218.00000000000708,689.9999999999977,-310.9999999999946,-490.00000000000153,-985.0000000000025,-1634.000000000002,-1710.999999999996,465.0000000000043,729.9999999999862,-713.9999999999986,36.999999999998145,-113.99999999999189,,-7553.000000000012
2016.06.21,-79.00000000000685,-1931.0000000000161,-70.00000000000739,806.0000000000067,-2025.0000000000102,-214.00000000000307,625.9999999999906,-320.9999999999935,-480.99999999999807,-1009.9999999999998,-1680.0000000000148,-1713.0000000000089,463.9999999999977,712.0000000000015,-771.9999999999914,58.99999999999794,-104.99999999999955,,-7734.000000000055
2016.06.21,-97.00000000000264,-1897.9999999999998,16.999999999995907,853.0000000000038,-2011.0000000000073,-266.0000000000107,557.9999999999927,-378.00000000000057,-523.0000000000068,-968.0000000000022,-1623.0000000000189,-1536.000000000004,429.99999999999704,739.0000000000008,-885.0000000000051,113.99999999999189,-142.99999999999312,,-7617.000000000068
2016.06.21,-94.00000000000519,-2084.000000000019,143.99999999999125,814.0000000000036,-2187.99999999999,-274.00000000001864,426.00000000000193,-339.0000000000004,-463.0000000000023,-1063.9999999999982,-1896.0000000000089,-1892.0000000000048,397.99999999998727,580.999999999987,-938.999999999993,79.99999999999119,-76.99999999999375,,-8867.000000000073
2016.06.21,-87.00000000000374,-2317.0000000000136,240.99999999999966,790.0000000000018,-2410.000000000001,-226.00000000001506,320.99999999999795,-312.00000000000114,-467.0000000000063,-1223.0000000000075,-2222.0000000000127,-2283.9999999999973,435.0000000000076,670.9999999999993,-984.9999999999994,63.99999999999739,-95.99999999999609,,-10107.00000000005
2016.06.21,-49.00000000001015,-2368.999999999999,335.9999999999985,907.0000000000023,-2408.00000000001,-204.00000000000418,173.99999999999238,-395.99999999999636,-536.9999999999986,-1222.000000000001,-2253.000000000016,-2039.000000000013,428.9999999999905,854.9999999999835,-1179.000000000002,189.99999999999017,-210.99999999999451,,-9976.000000000085
2016.06.21,20.999999999993246,-2425.0000000000105,322.9999999999933,946.9999999999978,-2360.999999999991,-198.00000000000927,110.99999999999,-383.0,-553.999999999999,-1199.0000000000057,-2297.000000000016,-2008.999999999994,357.99999999999164,902.0000000000028,-1212.9999999999939,225.99999999999287,-287.9999999999994,,-10039.000000000058
2016.06.21,25.999999999992696,-2618.000000000009,460.9999999999985,1006.0000000000069,-2526.9999999999905,-262.00000000000665,-49.000000000006594,-431.99999999999903,-675.0000000000034,-1249.0,-2368.0000000000146,-2115.0,385.99999999999744,1091.9999999999818,-1376.0000000000048,214.99999999999852,-373.99999999999653,,-10859.000000000056
2016.06.21,84.99999999999064,-2565.0000000000173,365.99999999999966,1040.0000000000075,-2394.9999999999914,-123.00000000000644,-12.000000000000455,-420.9999999999936,-622.0000000000003,-1273.9999999999973,-2280.0000000000155,-1954.9999999999957,506.0000000000064,1176.9999999999836,-1341.9999999999986,248.99999999999923,-344.99999999999534,,-9911.000000000024
2016.06.21,55.99999999998939,-2633.0000000000186,256.0000000000002,1007.0000000000024,-2500.9999999999977,-85.00000000000173,140.00000000000057,-410.9999999999947,-680.0000000000028,-1358.999999999999,-2415.0000000000114,-2123.000000000008,553.0000000000035,1370.9999999999889,-1222.999999999999,229.99999999999687,-423.9999999999911,,-10241.000000000045
2016.06.21,56.99999999999594,-2915.000000000001,340.999999999994,1114.9999999999993,-2770.000000000006,-104.00000000001519,59.99999999998806,-512.9999999999968,-789.0000000000064,-1492.9999999999998,-2791.00000000001,-2221.0000000000064,536.0000000000032,1594.999999999991,-1397.9999999999961,376.99999999999403,-572.9999999999902,,-11486.000000000064
2016.06.21,67.9999999999903,-2886.000000000011,230.99999999999454,1116.000000000006,-2724.9999999999995,-70.0000000000145,146.0000000000008,-507.0000000000019,-807.9999999999976,-1487.000000000005,-2765.0000000000173,-2175.000000000016,533.0000000000057,1679.9999999999927,-1319.0000000000027,383.99999999999545,-615.9999999999943,,-11200.000000000075
2016.06.21,145.9999999999906,-2929.0000000000036,308.9999999999975,1075.999999999999,-2655.0000000000073,-52.000000000007596,-21.000000000000796,-409.0000000000038,-734.0000000000014,-1463.0000000000032,-2677.000000000018,-2341.0000000000155,556.0000000000009,1534.9999999999975,-1337.0000000000032,261.0000000000001,-521.9999999999891,,-11257.000000000067
2016.06.21,223.99999999999088,-2755.0000000000186,402.9999999999916,1066.0000000000002,-2371.9999999999964,26.999999999999247,-207.9999999999984,-343.00000000000443,-690.9999999999972,-1363.0000000000032,-2453.0000000000164,-2132.0000000000005,540.9999999999915,1549.9999999999848,-1394.999999999996,245.99999999999068,-537.9999999999941,,-10193.000000000076
2016.06.21,139.00000000000023,-2843.0000000000177,487.99999999999955,1046.999999999998,-2576.0000000000005,88.99999999998354,-201.99999999999818,-387.000000000004,-661.0000000000005,-1524.9999999999986,-2777.0000000000073,-2303.0000000000105,591.9999999999925,1579.9999999999814,-1438.999999999993,329.999999999997,-518.9999999999917,,-10967.000000000067
2016.06.21,97.9999999999981,-2597.000000000005,628.0000000000001,1006.0000000000069,-2405.999999999997,97.9999999999981,-301.00000000000193,-378.999999999996,-674.000000000008,-1438.000000000006,-2534.999999999998,-2078.0000000000023,614.0000000000034,1617.9999999999861,-1501.9999999999955,315.9999999999941,-531.9999999999991,,-10064.000000000022
2016.06.21,102.99999999999754,-2634.000000000003,575.0000000000028,1056.0000000000014,-2431.0000000000055,175.99999999999838,-249.00000000000944,-422.9999999999956,-741.9999999999982,-1507.0000000000027,-2393.000000000001,-2002.0000000000148,856.9999999999967,1897.9999999999998,-1513.0000000000052,280.9999999999979,-534.9999999999966,,-9483.000000000036
2016.06.21,86.99999999999264,-2751.999999999999,438.0000000000024,1216.000000000006,-2567.000000000008,108.99999999998133,-88.99999999999864,-590.0000000000016,-950.0000000000064,-1534.9999999999975,-2536.000000000005,-1730.0000000000093,794.0000000000058,2267.9999999999814,-1578.000000000003,483.99999999999557,-794.9999999999901,,-9726.000000000055
2016.06.21,-30.000000000007798,-2329.000000000003,384.00000000000034,914.0000000000038,-2333.0000000000073,282.9999999999888,100.99999999999909,-387.99999999999943,-797.0000000000033,-1524.0000000000032,-2348.000000000017,-1967.0000000000077,934.9999999999969,2173.0000000000027,-1222.999999999999,272.99999999998994,-648.9999999999995,,-8525.000000000065
2016.06.21,14.999999999998348,-2378.0000000000136,471.9999999999942,985.0000000000025,-2309.99999999999,350.9999999999902,-46.00000000000648,-420.9999999999936,-828.0000000000065,-1561.9999999999968,-2517.999999999998,-1846.9999999999986,865.0000000000047,2339.0000000000023,-1364.0000000000043,422.9999999999956,-787.9999999999998,,-8612.000000000018
2016.06.21,-146.00000000000168,-2012.0000000000139,403.99999999999636,806.0000000000067,-2197.0000000000045,499.9999999999893,205.99999999998886,-366.9999999999951,-797.9999999999987,-1609.0000000000048,-2271.000000000001,-1825.9999999999943,1133.0000000000061,2485.999999999988,-1123.0000000000045,304.9999999999997,-701.9999999999915,,-7211.000000000033
