date,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.01.18,-333.0000000000055,-339.0000000000004,566.9999999999931,-873.999999999997,-849.9999999999952,-299.99999999999716,-787.0000000000043,-322.00000000000006,-1174.999999999983,1819.9999999999773,-316.0000000000025,2080.9999999999995,2017.000000000002,906.0000000000059,1108.000000000004,532.0000000000102,345.99999999999073,,4080.999999999998
2016.01.18,-330.9999999999924,-296.0000000000074,475.9999999999991,-776.9999999999943,-807.0000000000022,-243.99999999999977,-755.0000000000057,-292.00000000000335,-1135.9999999999957,1585.9999999999986,-274.0000000000009,1862.9999999999925,1958.9999999999995,826.0000000000076,1007.9999999999956,481.9999999999935,342.9999999999933,,3630.9999999999777
2016.01.18,-364.9999999999931,-303.9999999999932,451.9999999999982,-823.9999999999914,-831.000000000004,-267.0000000000101,-741.0000000000027,-324.9999999999975,-1193.9999999999884,1652.9999999999934,-265.00000000000057,1883.0000000000125,1949.0000000000007,828.000000000003,1009.0000000000003,487.0000000000041,332.99999999999443,,3478.0000000000264
2016.01.18,-356.00000000000074,-312.00000000000114,513.9999999999958,-771.9999999999949,-834.0000000000014,-276.00000000001046,-739.0000000000008,-327.99999999999494,-1212.9999999999939,1444.000000000001,-298.9999999999924,1730.0000000000093,1939.0000000000018,787.9999999999967,1025.0000000000057,467.9999999999906,410.9999999999947,,3190.000000000004
2016.01.18,-286.99999999999284,-270.99999999999903,396.0000000000008,-656.9999999999965,-743.0000000000048,-245.00000000000455,-661.0000000000005,-258.0000000000027,-1043.0000000000064,1133.9999999999684,-281.9999999999965,1357.9999999999925,1625.0000000000098,638.0000000000052,855.9999999999945,355.99999999998965,353.99999999999875,,2269.999999999956
2016.01.18,-375.9999999999986,-339.0000000000004,458.999999999989,-608.9999999999928,-836.9999999999989,-276.00000000001046,-617.0000000000009,-348.00000000000387,-1159.9999999999966,1122.9999999999852,-215.0000000000034,1425.9999999999939,1700.999999999997,656.0000000000059,903.9999999999964,422.00000000000017,409.99999999999926,,2323.999999999961
2016.01.18,-326.0000000000041,-466.00000000001086,493.9999999999998,-707.9999999999975,-950.0000000000064,-246.00000000000932,-728.0000000000064,-381.99999999999346,-1164.999999999992,1323.9999999999695,-179.9999999999926,1771.0000000000114,2019.0000000000152,719.0000000000083,1003.0000000000001,460.00000000000483,422.9999999999956,,3061.9999999999923
2016.01.18,-215.00000000000963,-401.00000000000693,355.99999999999454,-645.999999999991,-666.9999999999953,-198.99999999999807,-626.9999999999998,-280.00000000000244,-890.9999999999911,1316.0000000000061,-126.99999999999534,1530.9999999999934,1787.0000000000052,561.9999999999976,838.9999999999986,427.0000000000107,398.9999999999938,,3164.00000000001
2016.01.18,-712.0000000000015,-459.0000000000094,378.0000000000001,-776.9999999999943,-1405.9999999999961,-317.99999999999784,-931.9999999999995,-614.0000000000034,-1847.9999999999848,1093.9999999999727,-308.9999999999975,1581.0000000000102,1846.0000000000143,641.9999999999959,867.0000000000044,376.00000000000966,342.9999999999933,,-247.99999999998306
2016.01.18,-754.9999999999945,-445.0000000000065,611.9999999999948,-755.99999999999,-1439.9999999999968,-281.0000000000059,-931.0000000000041,-607.9999999999974,-1835.9999999999843,693.0000000000102,-341.99999999999875,1571.9999999999957,1884.000000000019,939.0000000000072,1042.0000000000016,167.00000000000603,212.99999999999653,,-271.99999999994765
2016.01.18,-588.9999999999951,-327.00000000001063,615.9999999999997,-583.9999999999957,-1225.9999999999939,-319.0000000000026,-853.0000000000038,-446.9999999999974,-1591.9999999999845,478.999999999985,-360.99999999999,1324.000000000014,1642.00000000001,917.0000000000016,960.000000000008,131.00000000000333,176.99999999999383,,-51.99999999995737
2016.01.18,-601.000000000007,-270.99999999999903,507.99999999999557,-506.9999999999908,-1055.9999999999902,-380.00000000000966,-731.9999999999993,-426.00000000000415,-1544.9999999999875,388.0000000000106,-408.00000000000125,1008.9999999999932,1429.0000000000136,817.9999999999978,887.0000000000005,24.000000000001798,165.9999999999995,,-696.9999999999764
2016.01.18,-565.9999999999999,-297.0000000000139,577.9999999999887,-434.9999999999965,-988.9999999999955,-375.0,-772.000000000006,-368.00000000000165,-1475.999999999999,279.00000000000705,-415.9999999999968,948.9999999999999,1361.0000000000123,879.0000000000049,849.0000000000038,-17.999999999995797,73.99999999999629,,-742.9999999999912
2016.01.18,-465.0000000000043,-350.00000000000585,618.9999999999998,-570.9999999999993,-920.9999999999941,-493.9999999999998,-834.9999999999968,-370.9999999999991,-1501.0000000000048,667.9999999999798,-483.99999999999466,1293.000000000011,1546.000000000003,944.0000000000026,897.0000000000056,51.000000000001044,73.99999999999629,,100.00000000000028
2016.01.18,-496.99999999999187,-319.0000000000026,671.999999999997,-565.9999999999999,-892.0000000000039,-499.00000000000944,-827.0,-365.0000000000042,-1503.9999999999907,709.9999999999884,-456.00000000000307,1343.0000000000052,1832.0000000000114,1045.0000000000018,1096.999999999994,58.000000000002494,153.99999999999858,,985.9999999999939
2016.01.18,-567.0000000000064,-276.9999999999939,670.9999999999923,-557.9999999999918,-960.9999999999897,-523.0000000000103,-812.0000000000016,-414.00000000000324,-1651.9999999999868,619.9999999999761,-481.9999999999993,1285.0000000000027,1732.0000000000002,1040.9999999999968,1078.000000000003,55.000000000005045,180.99999999999784,,416.9999999999911
2016.01.18,-612.9999999999969,-317.9999999999961,700.9999999999934,-535.999999999992,-981.999999999994,-496.0000000000093,-828.0000000000065,-461.99999999999574,-1688.999999999993,584.9999999999688,-436.9999999999976,1387.000000000005,1711.000000000018,1058.0000000000068,1018.0000000000007,-2.000000000002,62.99999999999084,,160.0000000000011
2016.01.18,-567.0000000000064,-354.0000000000099,679.9999999999926,-519.9999999999983,-931.9999999999995,-463.0000000000081,-795.0000000000013,-426.00000000000415,-1585.9999999999843,606.9999999999798,-411.00000000000136,1373.000000000002,1672.0000000000068,1058.9999999999975,1006.0000000000002,12.000000000000899,27.999999999994696,,382.999999999962
2016.01.18,-547.0000000000086,-306.00000000000625,643.0000000000007,-541.9999999999981,-944.9999999999958,-436.9999999999976,-787.0000000000043,-400.9999999999958,-1538.9999999999873,696.999999999992,-411.9999999999919,1377.000000000006,1658.0000000000039,1022.9999999999961,995.0000000000045,43.999999999999595,64.99999999999284,,586.0000000000101
2016.01.18,-384.9999999999909,-297.0000000000139,615.9999999999997,-477.99999999998954,-814.999999999988,-371.9999999999999,-780.000000000003,-314.0000000000032,-1311.9999999999834,652.0000000000082,-387.00000000000045,1190.0000000000023,1453.9999999999998,909.000000000006,881.0000000000002,41.9999999999976,73.99999999999629,,678.0000000000381
2016.01.18,-367.0000000000062,-293.99999999999426,626.9999999999953,-467.9999999999906,-807.9999999999865,-382.000000000005,-753.9999999999991,-312.9999999999966,-1308.9999999999975,754.0000000000102,-405.00000000000114,1198.9999999999945,1361.0000000000123,882.9999999999956,870.0000000000045,67.00000000000594,39.00000000000014,,700.0000000000421
2016.01.18,-378.999999999996,-285.00000000000193,666.9999999999874,-461.0000000000003,-761.999999999996,-450.00000000000284,-689.0000000000063,-285.9999999999974,-1343.999999999994,705.0000000000001,-438.0000000000024,1207.0000000000025,1541.9999999999989,941.0000000000025,971.0000000000036,89.00000000000574,147.99999999999258,,1175.999999999996
2016.01.18,-435.0000000000076,-317.0000000000117,637.999999999991,-495.9999999999964,-862.0000000000072,-426.00000000000193,-780.9999999999984,-353.99999999999875,-1399.000000000001,697.9999999999986,-411.00000000000136,1222.000000000012,1619.0000000000148,941.0000000000025,953.000000000003,46.00000000000159,42.999999999993044,,678.9999999999931
2016.01.18,-479.0000000000072,-506.0000000000064,599.9999999999943,-525.9999999999932,-983.0000000000006,-387.00000000000045,-853.0000000000038,-429.99999999999704,-1424.999999999983,536.0000000000032,-317.99999999999784,1358.999999999999,1593.0,1004.9999999999955,908.0000000000013,-21.00000000000435,-25.00000000000835,,47.99999999999037
2016.01.18,-391.000000000008,-522.0000000000002,680.9999999999974,-407.99999999999727,-1007.0000000000024,-323.99999999999807,-844.0000000000003,-434.9999999999965,-1367.999999999995,490.99999999997476,-319.9999999999932,1185.0000000000139,1544.000000000012,966.0000000000082,881.0000000000002,-9.999999999998899,2.999999999997449,,122.00000000001447
2016.01.18,-269.00000000000813,-398.9999999999938,689.9999999999977,-368.9999999999971,-811.9999999999905,-356.9999999999993,-805.0000000000001,-329.00000000000153,-1225.999999999999,539.999999999985,-313.0000000000024,1156.0000000000014,1433.0000000000175,951.9999999999982,840.0000000000034,-73.99999999999629,-77.00000000000485,,581.0000000000102
2016.01.18,-279.00000000000705,-368.9999999999971,677.9999999999973,-376.99999999999403,-815.9999999999945,-338.99999999999864,-814.9999999999991,-304.9999999999997,-1216.9999999999845,583.0000000000002,-359.99999999999943,1096.9999999999925,1442.00000000001,1004.0000000000049,870.0000000000045,-87.99999999999919,-79.00000000000685,,630.0000000000289
2016.01.18,-225.99999999999287,-319.0000000000026,687.9999999999882,-319.99999999999807,-756.0000000000011,-368.0000000000092,-743.0000000000048,-263.99999999999756,-1189.9999999999977,401.9999999999691,-393.0000000000007,805.0000000000113,1349.0000000000002,881.0000000000002,840.999999999994,-173.9999999999964,-20.0000000000089,,192.99999999995322
2016.01.18,-151.00000000001222,-347.0000000000084,679.9999999999926,-251.99999999999667,-646.9999999999976,-373.00000000000466,-646.9999999999976,-231.99999999999886,-1111.9999999999948,422.00000000001125,-403.99999999999636,761.999999999996,1302.0000000000032,799.0000000000066,832.0000000000078,-70.0000000000034,117.00000000000044,,679.0000000000074
2016.01.18,-113.00000000000753,-336.00000000000296,678.9999999999878,-220.99999999999343,-570.9999999999882,-359.99999999999943,-697.9999999999986,-207.00000000000162,-1024.000000000001,411.99999999999017,-405.00000000000114,757.999999999992,1283.0000000000118,798.0000000000018,825.0000000000028,-214.00000000000307,-46.00000000000159,,559.9999999999882
2016.01.18,-45.000000000006146,-270.99999999999903,676.9999999999925,-271.9999999999945,-540.0000000000072,-378.0000000000001,-589.0000000000061,-126.0000000000039,-951.9999999999982,564.000000000009,-438.0000000000024,757.999999999992,1218.000000000008,798.0000000000018,828.000000000003,-44.99999999999504,109.99999999999899,,1296.999999999993
2016.01.18,-18.0000000000069,-300.00000000001137,675.9999999999877,-267.99999999999045,-530.9999999999926,-329.00000000000773,-599.0000000000051,-121.99999999999989,-932.9999999999927,613.9999999999812,-417.0000000000016,822.0000000000116,1344.0000000000118,808.0000000000069,849.0000000000038,9.999999999998899,166.99999999999494,,1772.9999999999889
2016.01.18,-12.999999999996348,-299.00000000000483,647.9999999999961,-261.99999999999557,-487.99999999999955,-356.00000000000875,-563.9999999999978,-117.00000000000044,-882.000000000005,693.9999999999724,-387.00000000000045,822.9999999999959,1306.000000000007,753.0000000000001,826.9999999999982,50.0000000000056,186.99999999999272,,1919.9999999999593
2016.01.18,25.999999999992696,-241.00000000000233,643.9999999999912,-245.99999999999068,-391.000000000008,-375.0,-512.9999999999968,-78.99999999999574,-831.9999999999936,713.0000000000081,-426.00000000000193,764.9999999999934,1246.9999999999982,599.0000000000038,838.9999999999986,68.00000000000139,212.00000000000108,,2009.9999999999998
2016.01.18,48.000000000003595,-249.00000000001032,637.0000000000005,-253.99999999999866,-404.0000000000044,-368.9999999999998,-529.0000000000017,-56.99999999999594,-822.0000000000027,653.9999999999768,-427.99999999999727,727.9999999999953,1311.0000000000177,734.0000000000089,835.9999999999985,19.999999999997797,210.99999999999451,,2066.9999999999827
2016.01.18,42.0000000000087,-287.9999999999994,616.9999999999902,-272.99999999998994,-391.9999999999924,-328.00000000000296,-519.9999999999983,-82.99999999999974,-793.0000000000064,754.9999999999724,-375.0,809.9999999999997,1388.0000000000114,707.9999999999984,861.0000000000042,70.0000000000034,289.9999999999903,,2488.9999999999895
2016.01.19,32.999999999994145,-312.00000000000114,631.9999999999908,-304.9999999999997,-431.0000000000036,-326.9999999999982,-529.0000000000017,-163.99999999999747,-854.9999999999898,842.9999999999716,-343.0000000000035,946.0000000000024,1580.0000000000036,703.000000000003,900.9999999999962,92.99999999999864,285.9999999999974,,2750.9999999999627
2016.01.19,-86.0000000000083,-316.0000000000052,688.999999999993,-418.9999999999916,-516.9999999999897,-402.000000000001,-551.0000000000015,-205.99999999999508,-1032.999999999987,713.0000000000081,-396.99999999999136,987.0000000000045,1541.9999999999989,780.0000000000011,918.9999999999969,109.99999999999899,249.99999999999466,,2063.0000000000255
2016.01.19,-73.00000000001194,-324.9999999999975,719.9999999999989,-414.9999999999987,-506.0000000000064,-436.9999999999976,-597.9999999999985,-176.99999999999383,-1082.9999999999984,882.000000000005,-433.9999999999975,1090.0000000000132,1673.0000000000134,843.0000000000035,1021.0000000000008,102.99999999999754,295.99999999999625,,2580.0000000000286
2016.01.19,-79.99999999999119,-293.99999999999426,700.9999999999934,-420.9999999999936,-496.00000000000756,-448.0000000000075,-592.0000000000036,-146.00000000000168,-1056.999999999988,884.9999999999802,-462.0000000000033,1092.000000000004,1602.0000000000146,861.9999999999948,989.0000000000043,121.99999999999989,292.9999999999988,,2549.9999999999995
2016.01.19,-93.00000000000975,-378.999999999996,672.9999999999876,-472.9999999999901,-646.9999999999976,-465.0000000000034,-673.9999999999968,-212.00000000000108,-1223.9999999999895,827.0,-479.99999999998977,1039.9999999999966,1402.9999999999986,792.0000000000016,888.0000000000052,119.99999999999788,203.99999999999307,,1300.0000000000064
2016.01.19,-151.9999999999966,-398.9999999999938,833.999999999989,-565.9999999999999,-743.0000000000048,-555.9999999999974,-731.9999999999993,-273.000000000001,-1502.999999999986,1205.999999999996,-600.9999999999991,1499.000000000006,1711.000000000018,984.9999999999994,1078.000000000003,239.0000000000003,204.99999999999963,,2232.0000000000337
2016.01.19,-92.00000000000318,-387.000000000004,849.9999999999943,-486.999999999993,-706.0000000000066,-496.9999999999999,-765.0000000000045,-221.99999999999997,-1362.9999999999995,1025.9999999999714,-560.0000000000023,1280.9999999999989,1557.0000000000084,1000.0,1025.9999999999964,156.99999999999602,144.99999999999514,,1962.9999999999475
2016.01.19,-100.0000000000112,-367.0000000000062,870.9999999999951,-546.9999999999975,-686.9999999999932,-524.0000000000009,-750.0000000000063,-220.99999999999343,-1402.9999999999916,1115.9999999999836,-615.9999999999854,1316.0000000000061,1479.0000000000082,1043.0000000000064,1007.9999999999956,50.0000000000056,75.9999999999983,,1744.0000000000132
2016.01.19,-83.00000000001084,-394.00000000000546,606.9999999999993,-522.9999999999957,-697.9999999999986,-551.0000000000019,-766.0,-226.00000000000398,-1462.9999999999939,92.99999999998754,-657.999999999987,317.0000000000117,606.0000000000176,783.0000000000013,545.0000000000017,-290.00000000000136,-206.00000000000617,,-2906.999999999985
2016.01.19,17.000000000000348,-253.99999999999866,578.9999999999935,-136.99999999999824,-509.99999999998823,-402.000000000001,-653.999999999999,-80.99999999999774,-899.0000000000009,152.99999999998093,-457.9999999999984,229.99999999999687,612.0000000000125,763.9999999999958,543.9999999999969,-309.99999999999915,-172.00000000000549,,-978.00000000001
2016.01.19,1.0000000000065512,-280.9999999999979,620.9999999999951,-191.99999999999218,-573.0000000000013,-404.0000000000106,-719.9999999999984,-112.000000000001,-1013.9999999999816,221.99999999998886,-487.99999999999955,323.0000000000066,690.0000000000128,838.0000000000081,590.0000000000034,-314.0000000000032,-190.00000000000128,,-1002.9999999999646
2016.01.19,-29.00000000001235,-337.99999999999386,762.0000000000005,-289.9999999999903,-641.999999999987,-396.0000000000008,-789.0000000000064,-161.99999999999548,-1162.9999999999825,483.99999999997334,-496.9999999999999,703.9999999999935,1025.0000000000093,995.9999999999951,753.0000000000001,-217.99999999999596,-154.0000000000097,,45.99999999999753
2016.01.19,-82.00000000000429,-374.999999999992,828.9999999999935,-440.9999999999914,-819.9999999999985,-487.000000000009,-918.0000000000077,-212.99999999999653,-1466.9999999999845,774.9999999999702,-646.9999999999914,1008.9999999999932,1214.0000000000039,1087.0000000000032,859.9999999999994,-122.99999999999534,-119.00000000000244,,81.99999999999051
2016.01.19,-75.00000000000284,-373.00000000000114,867.999999999995,-414.9999999999987,-783.0000000000003,-423.0000000000018,-901.0000000000074,-209.00000000000364,-1332.9999999999984,932.9999999999839,-599.9999999999943,1208.000000000009,1382.0000000000166,1195.0000000000073,950.0000000000028,-110.99999999999443,-140.0000000000068,,1173.0000000000045
2016.01.19,-157.99999999999147,-398.00000000000944,875.0,-574.9999999999922,-943.9999999999893,-490.0000000000091,-1002.9999999999983,-282.99999999999994,-1652.9999999999916,905.9999999999845,-671.999999999997,1262.0000000000075,1368.999999999998,1213.9999999999986,948.0000000000075,-97.9999999999981,-167.00000000000603,,133.00000000001364
2016.01.19,-235.99999999999176,-417.0000000000007,1049.9999999999973,-701.9999999999915,-1007.0000000000024,-543.0000000000064,-1040.0000000000075,-320.9999999999935,-1788.9999999999873,1425.0000000000095,-734.0000000000089,1777.0000000000064,1716.0000000000064,1403.000000000006,1194.0000000000027,92.99999999999864,-100.00000000000009,,1769.0000000000373
2016.01.19,-378.999999999996,-442.9999999999934,1060.9999999999927,-767.9999999999909,-1195.999999999997,-517.0000000000101,-1163.000000000003,-409.0000000000038,-1954.999999999984,1546.000000000003,-716.9999999999845,1991.0000000000093,1743.0000000000057,1454.0000000000077,1201.0000000000077,99.00000000000463,-197.00000000000273,,1351.0000000000648
2016.01.19,-354.9999999999942,-487.99999999999955,1070.999999999998,-856.9999999999967,-1160.0000000000055,-644.0000000000055,-1131.9999999999998,-446.00000000000193,-2052.9999999999973,1631.999999999989,-764.00000000001,2073.0000000000136,1850.0000000000182,1454.9999999999982,1227.0000000000039,175.00000000000293,-143.9999999999997,,1440.0000000000134
2016.01.19,-483.0000000000112,-615.00000000001,1207.9999999999984,-913.9999999999926,-1368.999999999998,-728.9999999999992,-1263.000000000003,-583.9999999999957,-2340.0000000000036,1656.9999999999752,-750.0,2442.999999999995,2191.0000000000095,1635.9999999999957,1421.999999999997,200.99999999999562,-192.00000000000327,,1518.9999999999507
2016.01.19,-452.00000000000796,-587.0000000000042,1230.9999999999945,-814.9999999999991,-1275.0000000000039,-781.0000000000059,-1188.0000000000002,-553.999999999999,-2319.999999999993,1574.999999999971,-770.0000000000102,2252.0000000000095,2200.000000000002,1662.9999999999968,1439.0000000000073,126.0000000000039,-93.00000000000975,,1650.9999999999523
2016.01.19,-655.0000000000056,-577.0000000000052,1197.9999999999932,-931.9999999999995,-1368.999999999998,-788.0000000000109,-1189.0000000000068,-614.0000000000034,-2546.9999999999973,1621.0000000000057,-829.9999999999841,2341.9999999999995,2059.000000000011,1674.0000000000066,1424.9999999999973,153.00000000000313,-115.00000000000954,,855.9999999999957
2016.01.19,-615.00000000001,-554.9999999999944,1134.999999999991,-832.9999999999949,-1377.9999999999905,-772.0000000000056,-1184.0000000000073,-570.9999999999993,-2316.0000000000027,1296.0000000000082,-799.0000000000066,2103.9999999999945,2031.000000000005,1588.9999999999986,1332.9999999999984,90.99999999999665,-116.00000000000499,,439.99999999997635
2016.01.19,-785.9999999999978,-426.9999999999996,1098.9999999999895,-801.9999999999916,-1499.9999999999902,-704.9999999999983,-1119.0000000000034,-617.0000000000009,-2532.9999999999873,851.9999999999861,-813.999999999993,1842.9999999999945,1866.000000000012,1512.0000000000005,1311.9999999999977,58.99999999999794,-81.00000000000884,,-840.9999999999927
2016.01.19,-923.9999999999915,-507.9999999999973,1141.999999999996,-885.999999999998,-1680.999999999999,-695.0000000000074,-1158.9999999999989,-739.9999999999962,-2796.9999999999973,1017.0000000000013,-810.0000000000023,2288.0000000000014,2098.0,1549.9999999999973,1429.000000000002,239.99999999999577,-36.0000000000027,,-471.9999999999967
2016.01.19,-716.0000000000056,-547.999999999993,1179.9999999999927,-1062.9999999999918,-1523.0000000000077,-722.999999999999,-1197.999999999999,-663.999999999998,-2650.0000000000055,1627.0000000000007,-847.0000000000084,2486.9999999999945,2416.000000000018,1600.999999999999,1579.0000000000077,396.9999999999918,153.99999999999858,,1508.9999999999955
2016.01.19,-724.9999999999978,-529.0000000000017,1262.0000000000005,-1128.9999999999911,-1560.9999999999902,-737.000000000009,-1217.0000000000014,-658.9999999999985,-2662.9999999999827,1955.99999999998,-852.0000000000039,2869.0000000000105,2982.000000000018,1676.0000000000018,1817.0000000000073,525.0000000000088,341.99999999999784,,3357.0000000000487
2016.01.19,-741.9999999999982,-574.0000000000078,1312.9999999999882,-1044.999999999996,-1610.0000000000002,-898.0000000000103,-1233.0000000000064,-697.0000000000032,-2754.9999999999955,1890.9999999999982,-843.9999999999941,2940.000000000009,2971.0000000000127,1756.0000000000002,1852.9999999999945,416.9999999999896,227.99999999999488,,2970.9999999999754
2016.01.19,-655.0000000000056,-609.9999999999994,1372.9999999999905,-1206.9999999999914,-1273.9999999999973,-1061.9999999999977,-1163.9999999999984,-651.0000000000016,-2704.999999999984,2095.0000000000023,-914.999999999992,3008.999999999995,3022.0000000000136,1872.0,1879.9999999999955,440.9999999999914,214.99999999999852,,3664.0000000000186
2016.01.19,-546.000000000002,-594.0000000000057,1286.9999999999918,-1186.9999999999936,-1127.9999999999957,-1151.0000000000105,-1102.9999999999984,-619.0000000000028,-2564.9999999999977,2593.999999999985,-829.0000000000077,2899.0000000000073,2938.000000000018,1733.000000000004,1829.9999999999982,491.0000000000081,290.9999999999968,,4340.999999999996
2016.01.19,-228.99999999999034,-509.00000000000387,1208.999999999989,-1025.9999999999936,-580.999999999987,-1115.9999999999995,-967.0000000000067,-395.0000000000009,-2055.999999999983,2635.999999999994,-850.9999999999991,2610.0000000000014,2470.000000000017,1554.000000000002,1620.0000000000045,484.00000000000665,246.99999999999721,,5100.000000000047
2016.01.19,255.00000000000523,-583.0000000000002,1156.9999999999964,-1016.9999999999901,-114.99999999999844,-1015.0000000000006,-940.0000000000075,-141.99999999999767,-1364.9999999999807,3121.9999999999804,-734.9999999999852,2740.9999999999936,2617.0000000000027,1376.9999999999955,1564.0000000000073,549.9999999999949,283.99999999999534,,7755.000000000011
2016.01.19,251.00000000000122,-605.9999999999955,1173.9999999999923,-1003.9999999999937,-218.00000000000708,-941.0000000000025,-963.0000000000027,-168.00000000000148,-1397.9999999999961,3195.999999999977,-688.999999999993,2864.0,2723.0000000000086,1453.000000000003,1647.9999999999961,545.0000000000066,295.99999999999625,,8162.999999999989
2016.01.19,208.00000000000819,-568.000000000013,1103.999999999999,-955.9999999999902,-214.00000000000307,-918.0000000000064,-855.0000000000058,-165.00000000000404,-1358.9999999999804,2862.000000000009,-683.9999999999975,2454.0000000000005,2399.0000000000177,1284.9999999999966,1498.0000000000045,525.9999999999932,285.9999999999974,,6903.000000000025
2016.01.19,228.00000000000597,-461.0000000000003,906.9999999999965,-872.9999999999905,-182.99999999999983,-924.9999999999972,-844.0000000000003,-95.99999999999609,-1223.9999999999895,2834.000000000003,-841.0000000000082,1703.00000000001,1871.0000000000005,1064.0000000000073,1340.999999999994,509.9999999999993,347.9999999999928,,5359.000000000028
2016.01.19,838.0000000000055,-303.0000000000088,981.9999999999993,-945.9999999999912,557.9999999999918,-1048.0000000000018,-692.0000000000038,338.00000000000495,-504.99999999999545,3499.0000000000077,-1006.0000000000002,1915.0,2102.0000000000036,1067.0000000000073,1451.0000000000077,660.000000000005,519.9999999999983,,9430.000000000031
2016.01.19,936.9999999999878,-295.0000000000008,1118.9999999999998,-963.9999999999982,632.0000000000103,-1091.0000000000082,-751.9999999999972,392.9999999999989,-594.9999999999989,3883.9999999999986,-1093.999999999994,2032.999999999996,2250.0000000000186,1275.0000000000057,1617.999999999995,640.0000000000073,524.9999999999977,,10515.000000000018
