date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.11.14,-212.00000000000108,-665.9999999999968,-540.9999999999915,-165.9999999999995,-437.0000000000096,41.000000000002146,-523.0000000000103,-130.99999999999224,220.99999999999343,-317.9999999999961,101.00000000000664,537.9999999999941,319.0000000000026,-562.9999999999802,-275.99999999999625,-662.0000000000061,-48.99999999999238,-560.0000000000049,-264.0000000000087,,-4147.999999999987
2016.11.14,-261.0000000000001,-641.0000000000053,-563.9999999999867,-139.00000000000023,-419.00000000000273,48.000000000003595,-439.00000000000716,-108.99999999999244,188.9999999999947,-247.99999999999267,109.00000000000354,506.9999999999908,252.00000000000955,-401.99999999999125,-243.99999999999977,-574.0000000000123,-57.999999999992724,-494.00000000001666,-219.00000000000253,,-3706.000000000001
2016.11.14,-271.9999999999945,-588.0000000000081,-520.9999999999936,-109.00000000000354,-425.0000000000087,56.99999999999594,-379.0000000000049,-84.99999999999064,208.99999999999253,-262.999999999991,104.00000000000409,439.99999999999596,211.00000000001273,-420.9999999999825,-228.9999999999992,-547.0000000000113,4.0000000000048885,-476.0000000000098,-261.0000000000001,,-3550.999999999991
2016.11.14,-256.99999999999613,-620.0000000000045,-564.9999999999933,-79.00000000000685,-445.0000000000065,75.00000000000284,-438.0000000000024,-119.99999999999788,191.99999999999218,-291.99999999999227,110.00000000001009,480.99999999999807,203.00000000000296,-478.999999999985,-215.0000000000034,-507.000000000005,22.00000000000557,-470.00000000001484,-248.00000000000378,,-3652.0
2016.11.14,-392.9999999999989,-783.0000000000013,-611.9999999999903,-57.00000000000705,-570.9999999999993,78.99999999998464,-481.9999999999993,-117.99999999999588,141.99999999999767,-337.99999999999386,168.00000000000148,594.99999999999,223.0000000000132,-533.99999999999,-307.9999999999927,-618.0000000000092,4.9999999999954525,-462.0000000000068,-360.0000000000048,,-4424.000000000007
2016.11.14,-348.9999999999993,-775.9999999999962,-609.9999999999994,-50.0000000000056,-543.0000000000045,82.99999999998863,-549.0000000000066,-110.99999999999443,176.99999999999383,-346.9999999999973,136.00000000000279,544.9999999999955,315.00000000001194,-577.9999999999897,-311.9999999999976,-615.0000000000091,-39.00000000000148,-453.0000000000145,-328.0000000000061,,-4404.00000000003
2016.11.14,-349.99999999999477,-804.000000000002,-601.000000000007,-80.00000000000229,-600.0000000000006,76.99999999999375,-598.0000000000132,-131.99999999999878,158.99999999999804,-424.9999999999976,28.000000000005798,323.99999999999096,323.0000000000075,-757.999999999992,-331.00000000000307,-621.0000000000093,7.000000000005002,-466.00000000001086,-414.00000000000324,,-5262.000000000035
2016.11.14,-346.9999999999973,-772.9999999999961,-634.0000000000013,-50.0000000000056,-596.0000000000076,95.00000000000064,-545.0000000000017,-121.99999999999989,195.00000000000074,-395.99999999999636,48.000000000003595,306.9999999999906,272.00000000000557,-646.9999999999976,-334.99999999999375,-621.9999999999999,49.000000000006594,-462.0000000000068,-413.0000000000078,,-4976.000000000005
2016.11.14,-307.0000000000017,-742.999999999995,-634.0000000000013,-87.99999999999919,-551.0000000000015,69.9999999999923,-564.0000000000072,-159.9999999999935,156.99999999999602,-388.9999999999949,-15.999999999993797,310.9999999999946,313.0000000000024,-658.9999999999874,-271.99999999999136,-606.0000000000088,34.99999999999659,-480.99999999999807,-339.0000000000004,,-4922.999999999993
2016.11.14,-343.9999999999999,-825.0000000000028,-662.9999999999914,-158.99999999999804,-565.9999999999999,39.999999999995595,-588.0000000000081,-156.99999999999602,191.99999999999218,-374.999999999992,-248.99999999999923,-299.00000000000483,342.00000000001296,-706.999999999991,-370.00000000000455,-773.0000000000103,-66.99999999999307,-592.9999999999991,-367.0000000000062,,-6527.9999999999945
2016.11.14,-605.0,-950.0000000000028,-689.0000000000063,-138.00000000000477,-553.0000000000035,105.99999999998388,-538.0000000000109,-109.99999999999899,256.99999999999613,-296.9999999999917,-223.99999999999088,-218.99999999999142,154.00000000001057,-431.99999999998795,-403.99999999999636,-763.0000000000052,-132.000000000005,-572.0000000000169,-280.00000000000244,,-6389.0000000000255
2016.11.14,-844.0000000000003,-1114.999999999995,-824.9999999999868,-39.00000000000014,-628.0000000000064,46.999999999997044,-535.0000000000108,60.00000000000449,380.999999999998,-192.99999999999872,-102.99999999999754,-405.9999999999952,89.00000000001285,-218.99999999999142,-507.99999999999557,-819.0000000000026,-173.00000000000182,-541.9999999999981,-351.0000000000013,,-6722.99999999997
2016.11.14,-797.0000000000033,-1100.999999999999,-834.0000000000014,20.999999999993246,-638.0000000000052,100.99999999999554,-518.0000000000007,29.000000000001247,334.00000000000097,-209.9999999999991,4.999999999999449,-310.9999999999946,101.0000000000133,-207.99999999998596,-441.0000000000025,-786.0000000000014,-167.0000000000016,-501.0000000000181,-326.9999999999995,,-6248.000000000008
2016.11.14,-736.0000000000033,-1099.9999999999943,-835.9999999999923,-113.00000000000753,-592.0000000000036,58.99999999998684,-465.0000000000034,39.00000000000014,424.00000000000216,-134.99999999999625,-91.99999999999208,-276.9999999999939,143.00000000000068,-37.99999999998249,-444.9999999999932,-898.0000000000103,-215.99999999999397,-621.0000000000049,-256.0000000000007,,-6154.999999999984
2016.11.14,-756.0000000000011,-1049.0000000000066,-841.0000000000028,-114.00000000000298,-525.0000000000088,-46.999999999997044,-476.0000000000133,34.000000000000696,451.9999999999969,-109.99999999999899,-103.99999999999298,-292.00000000000335,233.0000000000041,-87.99999999999919,-433.9999999999975,-865.0000000000091,-248.99999999999523,-602.999999999998,-219.00000000000253,,-6053.000000000028
2016.11.14,-739.0000000000008,-1156.000000000006,-876.9999999999944,-2.999999999997449,-619.0000000000028,-65.00000000000395,-477.00000000000387,39.00000000000014,409.99999999999926,-134.0000000000008,42.0000000000087,129.00000000000134,318.00000000001205,-326.9999999999884,-456.99999999999363,-838.0000000000081,-257.000000000005,-573.0000000000013,-255.00000000000523,,-5838.99999999999
2016.11.14,-792.9999999999993,-1311.000000000007,-841.0000000000028,0.999999999995449,-568.0000000000018,-141.00000000001333,-530.0000000000011,42.0000000000087,346.0000000000019,-85.99999999999719,43.999999999999595,270.99999999999903,303.0000000000115,-295.99999999998516,-605.000000000004,-824.0000000000123,-340.0000000000034,-520.0000000000093,-264.0000000000087,,-6112.000000000029
2016.11.14,-773.9999999999969,-1146.000000000001,-829.9999999999974,-46.00000000000159,-565.9999999999999,-287.000000000015,-442.0000000000073,50.0000000000056,368.00000000000165,-125.99999999999278,6.0000000000060005,219.99999999999798,341.0000000000082,-461.99999999998465,-486.0000000000042,-765.0000000000006,-212.99999999999386,-470.00000000001484,-296.0000000000074,,-5923.999999999997
2016.11.14,-846.9999999999977,-1025.0000000000057,-631.9999999999882,-68.00000000000139,-514.0000000000033,-296.0000000000074,-305.0000000000068,189.00000000000583,519.0000000000028,-24.999999999997247,-5.999999999994898,5.000000000010552,286.00000000000136,-402.9999999999978,-500.0,-806.0000000000116,-207.9999999999984,-458.00000000000284,-320.00000000000915,,-5414.000000000002
2016.11.14,-866.9999999999956,-1084.0000000000032,-605.9999999999955,-82.99999999999974,-548.9999999999995,-270.99999999999903,-234.00000000000887,326.0000000000041,585.9999999999976,38.0000000000047,104.99999999999955,-8.999999999992347,298.0000000000018,-195.9999999999962,-584.9999999999937,-822.0000000000027,-260.9999999999957,-434.000000000001,-382.00000000000455,,-5029.999999999979
2016.11.14,-880.000000000003,-1106.9999999999993,-516.9999999999897,-177.00000000000495,-525.0000000000088,-339.0000000000004,-319.0000000000026,318.00000000000716,554.9999999999944,23.00000000000635,71.00000000000995,-160.00000000000458,362.99999999999955,-270.99999999999903,-691.9999999999931,-881.0000000000002,-266.9999999999959,-384.00000000000654,-461.0000000000003,,-5649.99999999999
2016.11.14,-912.0000000000017,-1055.0000000000068,-583.0000000000002,-226.00000000000398,-495.000000000001,-348.00000000001495,-215.0000000000034,348.9999999999993,659.999999999994,90.0000000000012,-34.000000000000696,-276.00000000000955,322.00000000000273,-184.99999999999073,-643.9999999999912,-984.9999999999994,-310.0000000000023,-612.9999999999969,-420.00000000000927,,-5880.0000000000355
2016.11.14,-1012.9999999999973,-1260.000000000005,-568.9999999999973,-211.00000000000563,-515.0000000000099,-358.9999999999982,-273.00000000001035,398.00000000000944,756.9999999999966,163.00000000000205,-26.999999999999247,-604.0000000000045,297.00000000001125,84.0000000000174,-737.9999999999995,-1099.0000000000036,-477.00000000000387,-588.0000000000107,-381.0000000000091,,-6415.000000000017
2016.11.14,-1125.9999999999936,-1585.9999999999986,-648.9999999999885,-129.00000000000134,-629.0000000000018,-154.0000000000097,-570.0000000000074,383.0,683.9999999999957,104.99999999999955,99.00000000000463,-533.99999999999,159.00000000000603,214.00000000000307,-920.0000000000017,-1254.000000000005,-534.9999999999966,-475.0000000000032,-456.00000000000085,,-7372.99999999999
2016.11.14,-1121.9999999999898,-1638.0000000000052,-773.9999999999858,-82.99999999999974,-642.0000000000092,-16.000000000016,-543.0000000000064,355.0000000000053,690.9999999999972,82.00000000000429,26.999999999999247,-817.000000000001,328.00000000000296,320.00000000000915,-887.0000000000005,-1212.0000000000032,-490.99999999999966,-519.0000000000028,-403.0000000000089,,-7344.000000000012
2016.11.14,-1031.9999999999995,-1614.999999999995,-814.0000000000036,39.999999999995595,-689.0000000000063,31.000000000003247,-641.0000000000053,295.0000000000008,541.9999999999981,-9.999999999998899,3.0000000000085514,-676.0000000000099,292.0000000000016,86.0000000000083,-822.9999999999933,-1089.0000000000127,-462.99999999999386,-453.99999999999886,-409.99999999999926,,-7427.0
2016.11.14,-970.9999999999997,-1697.0000000000027,-824.0000000000025,41.000000000002146,-702.0000000000026,44.99999999998394,-743.9999999999998,250.00000000000577,513.9999999999923,-95.99999999999609,-2.999999999997449,-747.9999999999931,389.00000000001,25.00000000000835,-914.999999999992,-1159.000000000006,-459.99999999999375,-450.00000000001705,-473.0000000000012,,-7978.000000000001
2016.11.14,-975.0000000000036,-1579.0000000000077,-868.9999999999865,-7.0000000000014495,-656.000000000001,68.99999999998573,-649.0000000000009,210.00000000001017,563.0000000000024,-2.999999999997449,13.00000000000745,-574.9999999999922,362.000000000009,179.00000000001802,-766.9999999999959,-1138.0000000000052,-459.99999999999375,-581.0000000000093,-334.00000000000097,,-7196.999999999962
2016.11.14,-951.0000000000018,-1549.0000000000066,-852.9999999999926,-4.999999999999449,-630.0000000000083,42.999999999993044,-625.0,211.00000000000563,561.9999999999958,-2.999999999997449,98.0000000000092,-347.0000000000084,379.0000000000049,181.00000000000892,-728.9999999999992,-1062.0000000000118,-445.99999999999795,-509.00000000000387,-275.000000000003,,-6510.000000000013
2016.11.14,-839.0000000000009,-1278.9999999999964,-753.9999999999881,-24.000000000001798,-508.00000000000847,-70.0000000000145,-487.000000000009,192.00000000000327,503.99999999999335,46.00000000000159,24.000000000001798,-314.99999999999864,310.0000000000023,64.0000000000196,-609.9999999999994,-962.0000000000033,-396.0000000000008,-496.00000000000756,-212.00000000000108,,-5812.000000000009
2016.11.14,-924.0000000000026,-1362.9999999999995,-757.999999999992,-48.000000000003595,-513.0000000000078,-127.00000000001043,-487.99999999999955,250.00000000000577,520.9999999999936,58.000000000002494,32.0000000000098,-221.99999999998886,407.0000000000107,98.0000000000203,-706.9999999999936,-974.0000000000038,-453.9999999999935,-426.9999999999996,-233.00000000000543,,-5871.999999999959
2016.11.14,-914.9999999999991,-1546.999999999997,-663.999999999998,-87.00000000000374,-419.00000000000273,-99.00000000000463,-680.0000000000068,277.000000000005,600.999999999996,112.000000000001,70.0000000000034,-357.99999999999164,484.00000000000887,165.9999999999995,-865.9999999999997,-1193.000000000012,-677.9999999999973,-483.0000000000112,-193.00000000000983,,-6472.00000000002
2016.11.14,-993.9999999999949,-1555.9999999999973,-648.0000000000041,-30.000000000007798,-452.00000000000796,-76.0000000000094,-641.0000000000053,302.0000000000023,619.9999999999983,174.00000000000747,129.00000000000134,-350.9999999999902,500.0,369.0000000000193,-873.9999999999952,-1153.000000000006,-643.0000000000007,-455.0000000000054,-211.00000000000563,,-5990.000000000001
2016.11.14,-1044.999999999996,-1695.0000000000073,-679.9999999999917,-19.999999999997797,-489.0000000000061,-50.0000000000167,-675.0000000000114,369.0000000000082,661.9999999999959,209.9999999999991,171.00000000001003,-425.99999999999307,508.0000000000098,492.0000000000035,-978.9999999999992,-1289.0000000000014,-730.000000000004,-453.0000000000145,-263.0000000000021,,-6382.000000000015
2016.11.14,-1007.0000000000024,-1677.9999999999973,-658.9999999999874,-60.99999999999994,-484.00000000000665,-43.00000000001525,-721.0000000000036,370.00000000000364,688.9999999999952,194.0000000000053,167.00000000000603,-415.99999999999415,655.0000000000011,433.0000000000167,-987.9999999999995,-1299.0000000000066,-721.0000000000036,-466.00000000001086,-250.00000000000577,,-6285.000000000005
2016.11.14,-983.0000000000006,-1609.9999999999995,-573.0000000000013,-78.00000000000028,-487.99999999999955,-72.0000000000054,-677.0000000000067,380.00000000000256,687.9999999999998,164.00000000000858,133.00000000000534,-435.0000000000076,608.0000000000041,337.0000000000095,-957.9999999999984,-1259.0000000000005,-689.9999999999977,-466.00000000001086,-301.0000000000068,,-6280.0000000000055
2016.11.14,-995.0000000000015,-1596.999999999994,-536.9999999999875,-97.9999999999981,-451.0000000000014,-90.99999999999665,-740.0000000000091,365.99999999999966,661.9999999999959,161.00000000000003,119.00000000000244,-435.0000000000076,624.0000000000094,350.00000000000585,-971.0000000000036,-1275.0000000000057,-715.0000000000034,-460.000000000016,-284.0000000000065,,-6367.000000000018
2016.11.14,-907.0000000000023,-1638.0000000000052,-607.9999999999864,-145.00000000000622,-389.000000000006,-31.000000000003247,-784.000000000006,326.9999999999995,668.9999999999974,201.00000000000674,132.0000000000099,-378.999999999996,677.0000000000067,458.00000000000284,-990.9999999999997,-1377.0000000000095,-929.9999999999926,-606.0000000000176,-187.9999999999993,,-6509.000000000007
2016.11.15,-888.9999999999953,-1582.9999999999984,-568.9999999999973,-153.00000000000313,-282.0000000000045,-12.999999999996348,-687.0000000000118,298.0000000000094,673.9999999999968,308.00000000000824,130.0000000000079,-485.0000000000021,614.0000000000043,761.0000000000117,-962.9999999999939,-1335.000000000008,-885.9999999999957,-548.9999999999995,-43.00000000000415,,-5651.999999999972
2016.11.15,-878.000000000001,-1531.9999999999964,-523.9999999999911,-216.0000000000051,-256.0000000000007,-23.00000000001745,-677.0000000000067,326.9999999999995,705.9999999999956,325.00000000000864,149.00000000001023,-449.0000000000105,561.000000000007,769.0000000000197,-921.999999999997,-1322.0000000000027,-846.0000000000036,-585.0000000000133,-19.00000000000235,,-5412.000000000007
2016.11.15,-873.0000000000016,-1474.0000000000036,-475.0000000000032,-309.99999999999915,-221.00000000000452,-51.000000000001044,-662.0000000000061,348.00000000000387,741.9999999999982,346.0000000000019,165.9999999999995,-344.99999999999534,508.0000000000098,794.0000000000058,-905.9999999999917,-1412.0000000000061,-980.000000000004,-690.0000000000128,-2.000000000002,,-5497.000000000012
2016.11.15,-829.0000000000019,-1387.0000000000005,-425.99999999999307,-282.99999999999994,-133.00000000000534,-55.000000000005045,-571.0000000000122,396.00000000000745,829.0000000000019,442.00000000000904,214.00000000000307,-259.0000000000092,508.0000000000098,925.0000000000202,-879.9999999999955,-1337.0000000000032,-951.9999999999982,-643.0000000000158,61.999999999995396,,-4378.999999999993
2016.11.15,-827.0,-1412.9999999999968,-384.00000000000654,-382.00000000000455,-134.0000000000008,-65.00000000000395,-604.0000000000134,302.0000000000023,766.9999999999955,378.00000000000057,72.0000000000054,-374.999999999992,373.00000000000466,782.000000000016,-905.9999999999917,-1326.0000000000077,-862.9999999999995,-701.0000000000183,61.999999999995396,,-5244.0000000000155
2016.11.15,-680.9999999999983,-1210.000000000008,-343.00000000000443,-350.00000000000585,-91.00000000000774,-38.0000000000047,-550.0000000000114,291.0000000000079,651.999999999997,341.0000000000024,-12.999999999996348,-544.9999999999955,377.00000000000955,733.0000000000059,-789.999999999992,-1212.0000000000032,-837.9999999999939,-648.0000000000041,78.99999999999574,,-4836.000000000008
2016.11.15,-665.9999999999999,-1165.0000000000064,-354.9999999999942,-336.00000000000296,-141.00000000000225,-52.000000000007596,-524.0000000000009,291.0000000000079,653.999999999999,286.00000000000847,-56.0000000000005,-565.9999999999999,398.00000000001035,622.0000000000115,-742.999999999995,-1162.0000000000061,-730.000000000004,-628.0000000000064,4.999999999999449,,-4867.99999999999
2016.11.15,-732.9999999999948,-1250.0,-360.9999999999891,-302.9999999999977,-212.00000000000108,-63.99999999999739,-561.000000000007,326.9999999999995,693.9999999999947,280.00000000000244,-66.99999999999484,-680.9999999999983,457.00000000000784,574.0000000000078,-808.9999999999975,-1254.000000000005,-724.0000000000038,-600.0000000000006,-65.00000000000395,,-5351.999999999979
2016.11.15,-790.0000000000018,-1385.000000000005,-517.9999999999962,-221.00000000000452,-322.00000000000006,-38.0000000000047,-608.0000000000041,306.00000000000625,622.0000000000003,223.00000000000654,-56.99999999999594,-672.9999999999902,429.00000000000205,477.0000000000163,-804.000000000002,-1188.0000000000023,-683.9999999999975,-551.9999999999969,-103.00000000000864,,-5885.999999999978
2016.11.15,-887.0000000000044,-1454.0000000000077,-504.9999999999999,-207.00000000000162,-350.00000000000585,-129.00000000000134,-599.0000000000038,307.0000000000017,686.9999999999932,196.00000000000728,-0.999999999995449,-533.99999999999,565.0000000000119,396.00000000001853,-897.9999999999961,-1298.0000000000018,-715.999999999994,-553.0000000000035,-149.00000000001023,,-6128.999999999984
2016.11.15,-890.9999999999974,-1439.9999999999977,-448.9999999999883,-253.99999999999866,-335.0000000000075,-150.00000000000568,-580.0000000000125,402.00000000000233,773.9999999999969,263.0000000000021,21.00000000000435,-565.9999999999999,551.0000000000019,439.0000000000116,-896.0000000000008,-1333.0000000000127,-704.9999999999983,-612.0000000000125,-172.00000000000549,,-5933.000000000018
2016.11.15,-844.9999999999958,-1325.0000000000027,-401.00000000000693,-243.99999999999977,-325.00000000000864,-111.00000000001664,-490.0000000000091,399.0000000000049,744.0000000000002,248.00000000000378,-15.999999999993797,-639.9999999999961,436.00000000000705,461.0000000000003,-840.0000000000034,-1225.0000000000086,-670.9999999999923,-568.000000000013,-190.00000000000128,,-5603.000000000032
2016.11.15,-839.0000000000009,-1296.0000000000064,-370.999999999988,-233.00000000000543,-278.00000000000045,-95.00000000000064,-461.00000000001273,409.0000000000038,754.9999999999945,284.0000000000065,-24.999999999997247,-680.9999999999983,459.0000000000032,539.0000000000006,-846.0000000000036,-1198.0000000000075,-664.999999999992,-518.0000000000184,-140.0000000000068,,-5200.000000000029
2016.11.15,-870.0000000000041,-1388.0000000000052,-418.0000000000073,-191.00000000000784,-374.0000000000077,-90.99999999999665,-526.0000000000105,412.00000000000125,758.9999999999985,226.00000000000398,4.000000000004,-662.000000000007,481.00000000000875,414.00000000000324,-870.0000000000045,-1223.0000000000132,-658.0000000000013,-520.0000000000093,-246.00000000000176,,-5741.0000000000555
2016.11.15,-843.0000000000049,-1326.0000000000077,-404.9999999999887,-214.99999999999852,-352.00000000000784,-104.00000000001519,-521.0000000000008,408.00000000000836,741.0000000000027,218.00000000000708,-24.999999999997247,-712.0000000000015,477.00000000000387,420.00000000002035,-849.9999999999943,-1210.000000000008,-584.9999999999937,-490.999999999997,-238.0000000000049,,-5612.999999999977
2016.11.15,-839.9999999999964,-1385.000000000005,-475.0000000000032,-197.99999999999818,-440.00000000000705,-87.99999999999919,-552.0000000000067,367.0000000000062,598.999999999994,132.0000000000099,-79.99999999999119,-733.0000000000059,469.0000000000083,256.00000000001177,-834.0000000000032,-1139.00000000001,-557.0000000000022,-490.999999999997,-286.00000000000847,,-6275.000000000004
2016.11.15,-838.0000000000055,-1382.000000000005,-466.9999999999952,-63.00000000000195,-435.0000000000076,-87.00000000001484,-548.0000000000018,375.0000000000031,559.9999999999939,126.99999999999933,-134.0000000000008,-835.9999999999923,509.00000000000034,201.00000000000674,-847.999999999999,-1059.0000000000118,-554.9999999999926,-362.00000000001785,-358.0000000000028,,-6200.0000000000455
2016.11.15,-851.9999999999972,-1445.0000000000073,-365.99999999999966,-82.99999999999974,-418.0000000000073,-114.99999999999844,-602.0000000000039,432.0000000000102,544.0,172.00000000000549,-78.00000000000028,-851.0000000000017,539.0000000000015,273.0000000000121,-956.9999999999936,-1099.0000000000036,-623.0000000000047,-304.9999999999997,-328.0000000000061,,-6161.9999999999945
2016.11.15,-883.9999999999959,-1527.000000000001,-365.99999999999966,-255.00000000000523,-404.0000000000044,-218.00000000000708,-664.0000000000015,406.00000000000637,563.9999999999978,190.00000000000128,-180.99999999999784,-916.0000000000057,500.0,243.00000000001543,-1009.0000000000003,-1139.00000000001,-665.9999999999968,-389.0000000000171,-322.00000000000006,,-7037.000000000023
2016.11.15,-773.0000000000015,-1314.9999999999977,-161.99999999999548,-191.00000000000784,-272.00000000000557,-236.00000000001398,-590.0000000000034,445.0000000000065,588.9999999999951,214.00000000000307,-242.99999999999324,-1093.999999999995,524.0000000000009,229.00000000001253,-971.0000000000036,-1115.000000000009,-718.0000000000035,-292.00000000000335,-297.00000000000284,,-6268.000000000018
2016.11.15,-765.0000000000045,-1313.0000000000023,-200.00000000000017,-201.00000000000674,-318.00000000000716,-265.0000000000041,-661.0000000000014,374.0000000000077,539.999999999996,121.99999999999989,-346.9999999999973,-1120.9999999999943,702.0000000000124,-55.99999999998939,-1028.9999999999964,-1185.0000000000023,-671.999999999997,-268.0000000000016,-367.0000000000062,,-7029.999999999996
2016.11.15,-573.0000000000013,-1207.0000000000077,-93.99999999999409,-356.00000000000074,-251.00000000000122,-344.00000000001097,-743.0000000000092,322.00000000000006,542.9999999999935,89.00000000000574,-828.9999999999909,-1699.9999999999905,815.0000000000119,-125.99999999998168,-938.0000000000024,-1182.0000000000023,-677.9999999999973,-353.0000000000033,-312.00000000000114,,-7916.999999999984
2016.11.15,-619.9999999999983,-1305.9999999999973,-346.9999999999862,-231.0000000000034,-282.0000000000045,-317.9999999999961,-804.000000000002,277.000000000005,514.9999999999987,102.00000000000209,-739.9999999999962,-1573.0000000000023,948.0000000000075,-152.99999999998093,-950.9999999999934,-1185.0000000000023,-658.0000000000013,-412.9999999999967,-270.0000000000036,,-8008.999999999952
2016.11.15,-649.999999999995,-1477.0000000000039,-340.9999999999913,-211.00000000000563,-333.0000000000055,-348.9999999999993,-879.0000000000049,248.00000000000378,463.9999999999977,65.00000000000395,-962.9999999999916,-1936.0000000000043,1057.0000000000023,-237.99999999998266,-1030.9999999999918,-1290.0000000000064,-751.0000000000048,-391.000000000008,-265.99999999999955,,-9271.999999999987
2016.11.15,-678.0000000000008,-1424.9999999999973,-326.0000000000041,-155.00000000000514,-287.0000000000039,-321.0000000000157,-815.0000000000119,270.0000000000036,507.0000000000019,109.00000000000354,-837.9999999999943,-1673.9999999999977,1039.0000000000014,-146.00000000000168,-977.9999999999944,-1208.0000000000127,-731.9999999999993,-370.00000000000364,-216.0000000000051,,-8244.000000000036
2016.11.15,-739.9999999999962,-1453.000000000003,-303.9999999999932,-178.00000000000037,-285.00000000000193,-362.00000000001785,-774.0000000000009,352.00000000000784,559.9999999999939,195.00000000000074,-822.0000000000005,-1831.999999999989,987.000000000009,-25.999999999992696,-992.999999999995,-1240.000000000009,-753.0000000000001,-371.00000000001023,-201.00000000000674,,-8240.000000000004
2016.11.15,-866.9999999999956,-1483.9999999999945,-409.99999999999926,-141.99999999999767,-333.0000000000055,-364.00000000000875,-781.0000000000059,340.00000000000693,607.9999999999974,165.00000000000404,-829.9999999999974,-1890.9999999999982,902.000000000001,83.00000000001084,-963.9999999999986,-1226.0000000000132,-733.9999999999947,-429.00000000001273,-214.00000000000307,,-8571.000000000005
