date,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2016.11.28,-889.00000000001,-251.00000000000122,-302.0000000000023,-365.0000000000042,-462.0000000000033,-75.9999999999983,-295.99999999999625,-411.00000000000136,-522.0000000000002,-409.000000000006,-55.99999999998939,-424.0000000000066,-225.00000000000853,-312.9999999999966,,-5001.000000000024
2016.11.28,-818.000000000012,-194.0000000000053,-298.9999999999937,-395.0000000000009,-435.0000000000023,-70.99999999999883,-322.00000000000006,-397.0000000000198,-504.9999999999999,-406.0000000000059,106.00000000000608,-409.000000000006,-138.9999999999958,-395.99999999999636,,-4680.000000000031
2016.11.28,-1029.0000000000105,-204.00000000000418,-359.99999999999363,-475.0000000000032,-561.9999999999976,-19.999999999997797,-329.00000000000153,-635.0000000000193,-522.0000000000002,-534.000000000006,158.0000000000137,-563.0000000000024,-200.00000000000284,-500.00000000000045,,-5775.0000000000255
2016.11.28,-957.0000000000078,-256.00000000001177,-351.0000000000013,-470.9999999999992,-510.9999999999957,-60.99999999999994,-331.0000000000035,-584.0000000000032,-404.0000000000044,-471.00000000000364,161.99999999999548,-477.00000000000387,-153.99999999999636,-456.00000000000085,,-5322.000000000036
2016.11.28,-1004.0000000000049,-239.00000000001143,-319.0000000000026,-494.00000000000557,-537.9999999999967,-37.99999999999359,-287.9999999999994,-706.0000000000173,-356.9999999999851,-456.00000000000307,127.00000000001043,-524.0000000000009,-162.9999999999967,-500.00000000000045,,-5499.000000000007
2016.11.28,-667.0000000000016,-256.99999999999613,-314.0000000000032,-431.99999999999903,-269.999999999996,-90.99999999999665,-324.9999999999975,-340.0000000000034,-273.9999999999965,-219.0000000000083,139.00000000000023,-261.0000000000099,6.000000000000227,-400.00000000000034,,-3705.0000000000086
2016.11.28,-875.0,-265.0000000000041,-315.9999999999941,-479.0000000000072,-454.00000000000773,-81.9999999999932,-312.00000000000114,-549.0000000000066,-324.9999999999975,-435.0000000000023,236.99999999999832,-411.00000000000136,-88.99999999999864,-461.0000000000003,,-4816.000000000015
2016.11.28,-853.0000000000086,-287.9999999999994,-420.9999999999936,-531.9999999999991,-472.0000000000084,-121.99999999999989,-446.9999999999974,-581.0000000000173,-218.99999999999142,-482.00000000001353,449.9999999999948,-383.0000000000098,-13.999999999995794,-509.9999999999993,,-4874.000000000037
2016.11.28,-725.0000000000085,-178.00000000001148,-403.99999999999324,-490.999999999997,-275.99999999999625,-20.999999999993246,-385.000000000002,-456.0000000000173,-316.99999999998954,-318.00000000001205,322.00000000000006,-352.00000000000387,31.999999999996476,-536.9999999999986,,-4106.0000000000255
2016.11.28,-859.0000000000089,-157.99999999999147,-447.99999999999284,-551.0000000000015,-343.0000000000035,36.0000000000027,-385.000000000002,-610.0000000000136,-361.9999999999957,-387.00000000000045,350.00000000000585,-463.0000000000081,1.9999999999953388,-629.0000000000018,,-4807.0000000000155
2016.11.28,-948.0000000000075,-228.00000000000597,-507.9999999999973,-575.0000000000033,-406.9999999999965,17.000000000000348,-429.0000000000016,-585.000000000008,-434.000000000001,-367.00000000000443,266.999999999995,-484.99999999999943,-31.00000000000591,-617.0000000000009,,-5330.000000000037
2016.11.28,-855.000000000004,-231.0000000000034,-404.99999999999983,-514.9999999999987,-365.0000000000091,-18.999999999991246,-358.0000000000028,-622.0000000000141,-241.99999999998667,-313.0000000000024,205.99999999999508,-415.00000000000625,-34.000000000006025,-529.9999999999972,,-4698.000000000027
2016.11.28,-736.0000000000042,-174.99999999999181,-363.0000000000022,-496.00000000000756,-329.9999999999983,-48.99999999999905,-373.99999999999653,-530.0000000000011,-244.9999999999841,-273.00000000001035,259.0000000000092,-358.0000000000041,27.999999999991587,-541.9999999999981,,-4183.999999999997
2016.11.28,-606.0000000000088,-178.00000000001148,-307.0000000000017,-428.00000000000614,-283.00000000000125,-102.00000000000209,-370.00000000000364,-925.0000000000114,429.99999999999704,-278.0000000000058,302.0000000000023,-263.00000000000523,45.000000000001705,-453.0000000000034,,-3416.00000000006
2016.11.28,-440.00000000001194,-218.00000000000708,-288.9999999999948,-324.00000000000205,-168.00000000000637,-161.99999999999548,-387.99999999999943,-840.0000000000034,619.000000000014,-181.0000000000116,173.00000000000094,-114.00000000000432,46.999999999997044,-285.00000000000193,,-2570.0000000000264
2016.11.28,-618.0000000000092,-234.00000000000088,-339.99999999999585,-343.00000000000443,-370.00000000000455,-186.99999999999272,-458.9999999999983,-990.0000000000091,554.00000000001,-410.0000000000108,262.00000000000665,-237.00000000000898,-61.00000000000705,-292.00000000000335,,-3725.0000000000286
2016.11.28,-528.0000000000058,-52.99999999999194,-241.99999999999778,-241.00000000000233,-506.0000000000002,-239.0000000000003,-509.9999999999993,-1260.9999999999957,791.0000000000084,-542.0000000000016,334.00000000001205,-282.0000000000107,-111.0000000000042,-285.9999999999974,,-3675.999999999987
2016.11.28,-496.9999999999999,-42.999999999993044,-220.99999999999343,-224.9999999999974,-596.0000000000036,-314.99999999999864,-573.0000000000013,-1219.9999999999989,778.9999999999964,-593.0000000000035,408.00000000000836,-265.00000000000057,-108.00000000000409,-268.99999999999704,,-3737.9999999999873
2016.11.28,-346.00000000000364,1.999999999990898,-108.99999999999244,-165.00000000000404,-466.99999999999875,-303.9999999999932,-472.00000000000574,-1153.00000000002,862.0000000000072,-524.0000000000009,388.9999999999949,-181.0000000000116,-67.00000000000728,-221.99999999999997,,-2757.0000000000446
2016.11.28,-81.00000000000307,-158.99999999999804,-107.00000000000153,-101.00000000000664,-334.0000000000032,-479.99999999999153,-558.9999999999984,-807.0000000000164,1039.9999999999966,-395.00000000001023,443.99999999999994,116.99999999999022,45.99999999999227,-17.000000000000348,,-1393.0000000000507
2016.11.28,-210.00000000000796,-595.0000000000122,-205.99999999999508,-253.99999999999866,-335.9999999999985,-641.9999999999982,-575.9999999999987,-570.999999999998,1110.9999999999952,-404.0000000000106,608.0000000000085,292.99999999999216,132.99999999999557,78.00000000000028,,-1571.0000000000257
2016.11.28,-115.0000000000091,-642.0000000000092,-192.99999999999872,-199.00000000000472,-456.00000000000307,-808.9999999999931,-702.9999999999981,-667.0000000000016,1422.9999999999966,-592.000000000013,853.9999999999992,388.9999999999958,129.99999999999545,187.00000000000384,,-1393.0000000000402
2016.11.28,-190.00000000001194,-753.0000000000036,-246.99999999999721,-233.00000000000543,-480.000000000004,-840.9999999999917,-728.0000000000064,-747.0000000000141,1551.0000000000134,-601.0000000000133,844.0000000000003,406.9999999999965,117.999999999995,217.99999999999596,,-1682.0000000000464
2016.11.28,-188.0000000000024,-666.000000000011,-307.99999999999716,-282.0000000000045,-421.0000000000065,-754.9999999999945,-753.9999999999991,-729.0000000000134,1422.9999999999966,-474.00000000000375,794.0000000000058,353.9999999999992,177.99999999999727,93.99999999999409,,-1734.000000000039
2016.11.28,-479.0000000000134,-931.9999999999995,-420.9999999999936,-318.00000000000716,-579.0000000000077,-812.0000000000016,-772.000000000006,-1006.0000000000002,1642.9999999999945,-683.0000000000069,751.0000000000127,301.9999999999925,7.999999999995566,234.99999999999633,,-3063.0000000000446
2016.11.28,-537.0000000000061,-717.000000000012,-422.9999999999956,-253.0000000000032,-710.000000000008,-741.9999999999982,-829.0000000000019,-1158.0000000000155,1470.0000000000157,-877.0000000000095,774.000000000008,121.99999999999989,-100.99999999999909,166.99999999999494,,-3814.0000000000305
2016.11.28,-634.0000000000003,-887.9999999999999,-434.000000000001,-326.9999999999995,-731.9999999999993,-790.0000000000018,-790.9999999999973,-1151.0000000000105,1537.999999999995,-846.0000000000036,761.999999999996,159.9999999999966,-87.0000000000033,185.99999999999727,,-4034.000000000032
2016.11.28,-429.00000000000205,-937.00000000001,-339.99999999999585,-202.9999999999976,-713.0000000000081,-940.9999999999918,-819.0000000000031,-1055.0000000000068,1788.9999999999961,-847.0000000000084,771.9999999999949,344.99999999999886,-76.00000000000762,392.00000000000347,,-3062.000000000037
2016.11.28,-433.00000000000693,-887.9999999999999,-314.99999999999864,-214.99999999999852,-621.0000000000093,-849.9999999999952,-728.0000000000064,-1105.0000000000182,1778.9999999999973,-800.0000000000114,731.000000000015,307.9999999999927,-70.99999999999795,336.9999999999984,,-2871.000000000039
2016.11.28,-451.0000000000076,-906.0000000000068,-307.0000000000017,-226.99999999999943,-623.9999999999952,-851.0000000000017,-709.9999999999995,-1049.0000000000066,1702.0000000000034,-761.0000000000099,673.9999999999968,307.00000000000216,-75.00000000000284,334.00000000000097,,-2944.000000000028
2016.11.28,-540.0000000000063,-849.0000000000109,-342.9999999999933,-245.0000000000063,-680.0000000000068,-795.9999999999967,-726.9999999999999,-1146.000000000015,1625.0000000000098,-824.0000000000123,673.0000000000125,205.99999999998886,-118.99999999999977,271.9999999999945,,-3493.00000000004
2016.11.28,-580.0000000000125,-822.9999999999959,-381.99999999999346,-309.99999999999915,-671.0000000000065,-746.9999999999976,-733.0000000000059,-1079.0000000000077,1446.0000000000139,-791.000000000011,720.0000000000095,158.99999999999181,-73.0000000000075,165.00000000000404,,-3699.0000000000177
2016.11.28,-577.0000000000124,-758.9999999999985,-368.00000000000165,-311.00000000000574,-629.0000000000049,-683.9999999999957,-692.9999999999992,-1111.0000000000184,1412.9999999999975,-750.0,673.0000000000125,118.99999999999977,-70.00000000000739,117.99999999999588,,-3629.0000000000377
2016.11.28,-513.0000000000052,-747.9999999999931,-330.9999999999924,-270.99999999999903,-588.0000000000081,-693.9999999999947,-665.9999999999999,-1109.0000000000089,1493.000000000011,-712.0000000000033,629.0000000000128,161.00000000000136,-70.00000000000739,165.00000000000404,,-3253.9999999999827
2016.11.28,-548.0000000000018,-685.0000000000023,-310.9999999999946,-262.00000000000665,-632.000000000005,-668.0000000000019,-655.0000000000056,-1240.000000000009,1517.0000000000127,-731.0000000000088,584.0000000000067,98.99999999998954,-103.9999999999992,136.00000000000279,,-3500.0000000000227
2016.11.28,-698.0000000000075,-726.0000000000044,-356.00000000000074,-280.00000000000244,-704.0000000000077,-634.9999999999967,-650.0000000000061,-1366.0000000000139,1493.9999999999952,-769.0000000000055,466.00000000001086,10.99999999999568,-189.99999999999773,136.99999999999824,,-4266.000000000042
2016.11.28,-727.0000000000039,-815.9999999999945,-341.99999999999784,-285.00000000000193,-748.9999999999952,-698.9999999999941,-648.0000000000041,-1427.9999999999973,1639.999999999997,-812.0000000000118,494.00000000001666,45.000000000001705,-204.00000000000773,192.00000000000327,,-4338.999999999989
2016.11.28,-871.9999999999999,-845.0000000000068,-402.00000000000233,-334.00000000000097,-822.0000000000027,-659.999999999994,-656.9999999999965,-1533.0000000000155,1594.0000000000066,-893.0000000000007,512.0000000000014,-48.00000000000182,-253.0000000000001,163.99999999999747,,-5049.000000000017
2016.11.29,-976.0000000000133,-876.0000000000101,-393.9999999999944,-351.99999999999676,-984.9999999999994,-666.9999999999953,-648.9999999999995,-1698.0000000000075,1652.000000000009,-1021.0000000000008,598.0000000000097,-118.00000000000921,-302.0000000000067,144.99999999999514,,-5643.000000000018
2016.11.29,-979.0000000000134,-902.0000000000028,-461.99999999999574,-385.99999999999744,-960.9999999999985,-691.9999999999926,-726.0000000000044,-1653.9999999999964,1666.9999999999964,-1016.0000000000053,639.0000000000118,-102.00000000000387,-271.0000000000008,124.00000000000189,,-5721.000000000002
2016.11.29,-1010.0000000000051,-890.000000000013,-473.99999999999665,-383.0,-978.9999999999992,-703.9999999999935,-746.0000000000023,-1689.0000000000214,1614.0000000000043,-1006.0000000000002,571.0000000000103,-121.00000000000932,-287.00000000000614,110.99999999999443,,-5993.000000000037
2016.11.29,-1126.0000000000048,-907.0000000000133,-524.0000000000023,-431.99999999999903,-1010.9999999999957,-651.999999999997,-734.0000000000014,-1942.0000000000073,1774.0000000000089,-1096.0000000000036,636.0000000000143,-204.00000000000773,-317.0000000000073,60.99999999999994,,-6474.000000000016
2016.11.29,-930.0000000000068,-900.9999999999962,-500.9999999999959,-373.00000000000114,-843.0000000000035,-666.9999999999953,-729.0000000000018,-1617.999999999995,1672.0000000000068,-906.0000000000059,540.0000000000072,-56.000000000011596,-242.999999999995,131.00000000000333,,-5423.999999999991
2016.11.29,-839.0000000000128,-845.0000000000068,-480.99999999999807,-370.9999999999991,-801.0000000000019,-668.9999999999974,-741.9999999999982,-1677.9999999999973,1807.000000000003,-883.0000000000098,634.0000000000013,-25.000000000005684,-180.99999999999739,92.99999999999864,,-4981.000000000022
2016.11.29,-732.0000000000135,-808.9999999999931,-439.0000000000005,-322.00000000000006,-733.0000000000041,-674.9999999999923,-726.0000000000044,-1530.0000000000011,1744.0000000000123,-822.0000000000027,581.0000000000093,36.000000000001364,-165.99999999999682,146.00000000000168,,-4446.999999999984
2016.11.29,-795.0000000000017,-807.0000000000022,-471.99999999999466,-360.0000000000048,-769.999999999996,-657.9999999999919,-741.9999999999982,-1614.0000000000043,1758.000000000015,-840.0000000000034,597.0000000000031,-12.000000000000455,-168.00000000000637,90.0000000000012,,-4792.999999999985
2016.11.29,-795.0000000000017,-788.0000000000109,-458.00000000000284,-375.0000000000031,-838.0000000000081,-695.9999999999966,-778.9999999999964,-1573.0000000000075,1680.999999999999,-923.0000000000018,743.0000000000048,-21.000000000000796,-147.00000000000557,51.99999999999649,,-4917.0000000000355
2016.11.29,-708.0000000000126,-737.9999999999942,-380.999999999998,-348.9999999999993,-786.0000000000014,-685.9999999999977,-721.000000000005,-1543.0000000000064,1720.9999999999948,-888.0000000000052,760.0000000000051,9.000000000000341,-115.99999999999966,53.999999999998494,,-4372.000000000022
2016.11.29,-607.0000000000135,-639.0000000000118,-168.00000000000148,-287.0000000000039,-734.0000000000089,-663.999999999998,-534.9999999999966,-1500.0,1688.0000000000007,-852.0000000000039,717.9999999999964,22.999999999996135,-115.99999999999966,65.00000000000395,,-3608.000000000039
2016.11.29,-696.0000000000122,-618.0000000000074,-246.00000000000176,-328.0000000000061,-796.999999999997,-635.9999999999922,-597.0000000000031,-1544.0000000000111,1581.0000000000102,-920.0000000000017,773.0000000000015,-57.00000000000216,-129.99999999999545,-4.999999999999449,,-4220.000000000018
2016.11.29,-812.0000000000118,-622.0000000000115,-278.9999999999959,-363.99999999999767,-885.9999999999957,-617.0000000000009,-612.0000000000015,-1657.0000000000107,1540.000000000008,-995.0000000000045,792.0000000000149,-143.00000000000068,-168.99999999999693,-53.00000000000304,,-4877.000000000009
2016.11.29,-864.0000000000043,-631.0000000000038,-339.99999999999585,-387.99999999999943,-929.000000000002,-619.9999999999983,-670.000000000004,-1707.000000000022,1547.0000000000095,-1017.0000000000101,802.0000000000139,-172.00000000001125,-180.99999999999739,-77.00000000000485,,-5247.000000000029
2016.11.29,-726.0000000000133,-629.9999999999973,-353.99999999999875,-385.99999999999744,-769.0000000000055,-605.9999999999955,-670.9999999999993,-1569.0000000000168,1585.000000000014,-897.0000000000056,829.9999999999974,-75.00000000000284,-85.00000000000796,-77.00000000000485,,-4430.000000000033
2016.11.29,-775.0000000000057,-652.9999999999925,-380.999999999998,-436.9999999999985,-807.0000000000022,-610.9999999999949,-690.0000000000017,-1527.0000000000152,1490.999999999998,-902.000000000001,879.0000000000075,-94.99999999999886,-64.00000000000716,-126.99999999999933,,-4699.00000000001
2016.11.29,-779.0000000000106,-730.0000000000084,-397.99999999999835,-455.0000000000054,-769.999999999996,-626.9999999999998,-680.0000000000028,-1448.0000000000075,1490.999999999998,-838.0000000000081,829.9999999999974,-46.00000000000648,-43.99999999999693,-95.99999999999609,,-4590.000000000041
2016.11.29,-718.0000000000035,-737.9999999999942,-336.9999999999984,-451.0000000000014,-731.9999999999993,-646.0000000000022,-631.0000000000038,-1427.000000000021,1565.0000000000164,-824.0000000000123,897.9999999999987,0.0,-10.99999999999568,-89.00000000000574,,-4141.000000000023
2016.11.29,-429.00000000000205,-642.0000000000092,-239.99999999999577,-406.00000000000637,-522.9999999999961,-646.9999999999976,-590.999999999997,-1100.0000000000227,1478.0000000000016,-646.0000000000008,944.9999999999958,158.00000000000125,144.99999999999602,-89.00000000000574,,-2587.000000000039
2016.11.29,-482.00000000001353,-663.999999999998,-329.00000000000153,-463.9999999999977,-524.0000000000009,-620.9999999999937,-641.9999999999982,-1187.0000000000118,1527.0000000000116,-585.000000000008,917.9999999999966,128.99999999999068,168.99999999999693,-150.00000000000568,,-2905.0000000000337
2016.11.29,-479.0000000000134,-568.9999999999973,-451.9999999999969,-568.0000000000018,-582.9999999999984,-609.9999999999994,-807.0000000000022,-1037.0000000000061,1239.9999999999966,-495.00000000000455,1027.0000000000002,73.99999999999807,290.9999999999968,-358.0000000000028,,-3326.0000000000314
2016.11.29,-209.00000000000318,-466.00000000001086,-368.00000000000165,-467.0000000000063,-433.9999999999975,-631.9999999999992,-805.0000000000001,-683.0000000000211,1088.0,-417.0000000000016,1088.0,213.99999999999864,370.00000000000455,-297.00000000000284,,-2018.0000000000414
2016.11.29,-157.0000000000107,-387.000000000004,-215.99999999999397,-385.000000000002,-402.000000000001,-601.9999999999915,-662.000000000007,-473.0000000000132,822.0000000000116,-438.0000000000024,1004.0000000000049,200.9999999999934,310.99999999999284,-243.00000000000432,,-1627.000000000027
2016.11.29,-193.00000000001205,-452.99999999999227,-197.00000000000273,-490.999999999997,-323.0000000000075,-561.0000000000003,-568.0000000000018,-92.00000000001296,395.000000000012,-358.0000000000041,1093.999999999995,215.99999999999397,408.9999999999918,-333.0000000000055,,-1455.0000000000432
2016.11.29,-265.00000000000057,-452.99999999999227,-188.9999999999947,-473.0000000000012,-376.99999999999534,-549.9999999999949,-545.0000000000066,-312.0000000000118,550.000000000006,-411.00000000000136,1015.0000000000103,162.9999999999967,334.99999999999375,-314.99999999999864,,-1826.9999999999905
2016.11.29,-303.0000000000115,-478.0000000000006,-278.00000000000045,-556.0000000000009,-441.0000000000025,-581.9999999999936,-653.999999999999,-234.00000000000887,428.00000000000614,-371.0000000000093,1090.0000000000132,149.99999999999147,400.99999999999625,-405.9999999999952,,-2234.0000000000146
2016.11.29,-199.00000000001228,-478.0000000000006,-232.99999999999432,-580.0000000000027,-302.99999999999727,-561.0000000000003,-587.9999999999997,-109.00000000000887,429.00000000001273,-286.00000000000136,1168.9999999999977,227.99999999999443,504.99999999999545,-443.0000000000045,,-1449.0000000000218
2016.11.29,-163.0000000000109,-424.00000000000216,-164.99999999999292,-546.9999999999975,-388.00000000000523,-610.9999999999949,-597.9999999999985,4.9999999999954525,279.00000000000705,-312.0000000000118,1173.0000000000018,220.99999999998943,489.9999999999949,-434.000000000001,,-1474.0000000000264
2016.11.29,88.99999999999864,-375.9999999999986,-107.00000000000153,-585.9999999999976,-204.9999999999983,-630.9999999999927,-585.9999999999976,352.9999999999802,184.00000000000637,-166.00000000001103,1411.0000000000066,381.0000000000002,715.0000000000034,-522.0000000000002,,-46.00000000000182
2016.11.29,104.99999999998977,-417.0000000000007,-92.99999999999864,-563.9999999999978,-194.00000000000261,-653.999999999999,-570.9999999999993,308.9999999999975,310.0000000000103,-140.00000000000057,1366.0000000000005,414.0000000000015,703.9999999999935,-463.9999999999977,,110.99999999999636
2016.11.29,262.00000000000045,-330.0000000000081,-0.999999999995449,-439.0000000000005,-138.9999999999958,-583.0000000000002,-485.0000000000021,459.99999999997954,287.9999999999994,-100.00000000000853,1331.0000000000155,451.9999999999982,650.9999999999962,-280.00000000000244,,1086.9999999999761
2016.11.29,450.9999999999934,-245.0000000000063,6.0000000000060005,-368.9999999999971,87.0000000000033,-587.9999999999997,-506.0000000000064,575.9999999999934,282.0000000000045,93.99999999999409,1117.0000000000125,561.9999999999976,724.9999999999943,-326.9999999999995,,1864.9999999999905
2016.11.29,164.99999999999204,-314.99999999999864,-97.9999999999981,-544.0,-58.000000000006935,-542.9999999999935,-528.0000000000063,655.9999999999775,-146.99999999998602,-88.00000000000807,1327.0000000000116,391.9999999999959,721.9999999999942,-509.9999999999993,,430.9999999999742
2016.11.29,101.99999999998965,-404.0000000000044,-61.999999999995396,-565.0000000000044,-93.00000000000352,-535.999999999992,-431.0000000000036,557.9999999999927,-0.9999999999843467,0.0,1198.0000000000102,390.99999999999113,688.0000000000024,-465.0000000000043,,379.9999999999942
2016.11.29,-60.000000000002274,-448.000000000004,-197.99999999999818,-763.9999999999981,-150.99999999999625,-532.9999999999945,-541.0000000000026,408.9999999999918,-14.999999999987246,-26.00000000001046,1422.000000000012,310.99999999999284,813.0000000000024,-712.0000000000015,,-492.999999999996
2016.11.29,121.99999999999989,-479.0000000000072,-227.99999999999488,-729.0000000000018,30.9999999999917,-546.9999999999975,-563.0000000000024,711.9999999999891,-68.00000000000139,209.99999999999375,1292.0000000000043,465.999999999994,899.0000000000009,-639.9999999999961,,477.99999999997203
2016.11.29,159.9999999999966,-408.00000000000836,-191.99999999999218,-663.0000000000025,7.999999999995566,-549.9999999999949,-575.0000000000033,603.999999999985,28.000000000005798,173.99999999999238,1246.0000000000139,451.9999999999982,855.9999999999945,-600.999999999996,,538.9999999999847
2016.11.29,-10.000000000005116,-598.0000000000097,-264.999999999993,-765.0000000000045,-10.99999999999568,-554.9999999999944,-548.0000000000041,560.9999999999786,66.00000000001049,173.99999999999238,1238.0000000000057,442.99999999999784,849.0000000000038,-605.0,,-26.000000000017735
2016.11.29,-227.00000000000387,-686.0000000000089,-339.0000000000004,-824.0000000000025,-185.00000000000227,-578.0000000000007,-595.0000000000011,221.99999999998,252.0000000000078,-25.000000000005684,1316.0000000000061,336.9999999999891,757.9999999999956,-616.0000000000055,,-1190.0000000000518
2016.11.29,-132.000000000005,-649.999999999995,-295.0000000000008,-802.0000000000027,-84.00000000000318,-551.9999999999969,-545.0000000000066,258.99999999998613,303.0000000000088,56.99999999998795,1304.0000000000164,384.9999999999909,804.000000000002,-617.9999999999964,,-566.0000000000143
2016.11.29,-262.00000000000045,-761.0000000000117,-365.99999999999966,-856.9999999999967,-97.99999999999898,-537.9999999999941,-541.0000000000026,161.00000000000136,371.00000000001023,88.99999999999864,1195.0000000000127,360.99999999999,768.9999999999912,-612.0000000000015,,-1089.0000000000016
2016.11.29,-416.000000000011,-766.0,-405.9999999999952,-860.0000000000052,-212.0000000000033,-512.0000000000014,-548.9999999999995,-25.000000000005684,371.00000000001023,-20.000000000010232,1136.0000000000036,244.99999999999034,658.0000000000013,-609.000000000004,,-1965.0000000000296
2016.11.29,-412.00000000000614,-713.9999999999924,-402.00000000000233,-817.000000000001,-201.00000000000762,-480.99999999999807,-546.9999999999975,4.9999999999954525,273.0000000000121,-56.000000000011596,1097.999999999999,215.99999999999397,614.0000000000043,-590.0000000000016,,-2014.0000000000132
2016.11.29,-495.00000000000455,-785.0000000000134,-471.99999999999466,-905.0000000000002,-272.00000000000557,-515.9999999999942,-609.000000000004,-74.00000000001228,334.9999999999964,-101.0000000000133,1236.0000000000148,197.9999999999933,655.0000000000011,-658.9999999999985,,-2464.000000000035
2016.11.29,-407.0000000000107,-676.9999999999943,-424.9999999999976,-853.9999999999992,-266.9999999999959,-508.9999999999928,-616.0000000000055,-75.00000000001705,330.0000000000081,-57.00000000000216,1174.0000000000084,197.9999999999933,662.9999999999967,-668.0000000000019,,-2190.00000000001
2016.11.29,-375.0,-568.9999999999973,-413.99999999999216,-836.9999999999989,-242.00000000000443,-451.9999999999969,-607.9999999999974,-51.00000000001614,209.00000000001472,3.0000000000001137,1109.0000000000043,152.9999999999916,664.999999999992,-722.0000000000005,,-2131.0
2016.11.29,-509.00000000000034,-641.0000000000027,-463.0000000000023,-907.0000000000023,-290.9999999999968,-434.9999999999965,-601.000000000007,-201.99999999999818,283.000000000011,-40.00000000000625,1134.0000000000127,95.99999999998943,647.9999999999961,-763.9999999999981,,-2692.0000000000014
2016.11.29,-411.00000000000136,-629.9999999999973,-413.99999999999216,-853.9999999999992,-254.0000000000049,-451.0000000000014,-580.9999999999982,-127.00000000000955,336.00000000000296,6.999999999990791,1113.0000000000084,158.99999999999181,656.9999999999965,-636.0000000000032,,-2086.000000000017
2016.11.30,-354.0000000000134,-625.9999999999932,-408.9999999999927,-885.999999999998,-185.00000000000227,-424.9999999999976,-558.000000000003,-62.00000000001182,304.00000000001535,42.999999999992156,1192.0000000000152,184.99999999998806,727.9999999999944,-748.0000000000042,,-1801.0000000000105
2016.11.30,-292.0000000000016,-615.00000000001,-451.0000000000014,-885.0000000000025,-150.99999999999625,-419.9999999999982,-601.000000000007,24.999999999977263,300.99999999999574,121.99999999999989,1183.0000000000007,233.99999999999466,783.0000000000013,-748.0000000000042,,-1515.0000000000516
2016.11.30,-316.0000000000025,-672.0000000000059,-454.9999999999943,-941.000000000003,-128.0000000000001,-464.9999999999932,-607.9999999999974,16.999999999995907,337.0000000000095,118.99999999999977,1266.0000000000116,256.0000000000002,825.9999999999934,-788.9999999999952,,-1552.999999999981
