date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.12.07,-295.99999999999625,-56.99999999999594,14.000000000002899,-82.00000000000784,-325.99999999998187,-98.0000000000092,-396.00000000000745,120.00000000000898,-123.99999999999079,-173.99999999999238,-104.00000000000409,-17.000000000000348,-370.00000000000364,-51.99999999999649,134.99999999999625,-58.9999999999975,-326.0000000000041,-1024.0000000000027,-180.99999999999784,-380.00000000000256,-656.0000000000122,,-4452.999999999995
2015.12.07,-427.99999999999505,-527.9999999999951,70.99999999999883,-179.00000000000205,-465.99999999998863,-317.0000000000006,-590.0000000000016,-18.0000000000069,-96.99999999999153,-254.99999999999545,-100.00000000000009,-65.00000000000395,-440.00000000000705,-114.00000000000298,140.99999999999113,26.00000000001046,-282.9999999999888,-1200.0000000000011,-142.99999999999312,-530.0000000000082,-686.0000000000089,,-6200.99999999999
2015.12.07,-490.00000000000153,-513.0000000000078,316.0000000000052,-231.99999999999932,-512.0000000000014,-394.00000000000546,-646.0000000000022,28.000000000005798,-26.999999999999247,-286.9999999999919,0.0,-72.0000000000054,-409.99999999999926,-92.99999999999864,165.00000000001512,205.99999999998886,-93.99999999999409,-1082.0000000000052,13.00000000000745,-560.0000000000049,-626.9999999999998,,-5310.999999999993
2015.12.07,-559.9999999999939,-431.0000000000036,439.0000000000116,-221.00000000000364,-535.9999999999809,-367.0000000000062,-638.0000000000052,282.9999999999888,-52.000000000007596,-358.99999999999466,69.9999999999923,2.999999999997449,-350.00000000000585,43.999999999999595,361.0000000000113,326.9999999999982,36.999999999998145,-982.0000000000161,14.000000000002899,-550.000000000006,-666.000000000011,,-4134.000000000035
2015.12.07,-556.9999999999964,-483.0000000000112,480.00000000001376,-242.999999999995,-593.9999999999834,-429.0000000000016,-663.999999999998,205.99999999999508,-4.000000000004,-340.0000000000034,31.000000000003247,-74.00000000000739,-400.00000000000034,53.999999999998494,442.00000000000904,342.9999999999893,23.00000000001745,-972.0000000000173,50.0000000000056,-550.000000000006,-629.0000000000128,,-4310.0000000000055
2015.12.07,-579.0000000000073,-475.0000000000032,510.99999999999477,-265.00000000000057,-706.999999999991,-428.00000000000614,-785.0000000000024,276.00000000000955,35.999999999991594,-343.9999999999941,26.999999999999247,-25.00000000000835,-470.00000000000375,73.00000000000084,453.99999999999886,375.0,51.000000000001044,-1118.0000000000189,2.000000000002,-640.0000000000073,-767.0000000000066,,-4798.000000000052
2015.12.07,-566.0000000000109,-374.0000000000077,539.0000000000006,-243.99999999999977,-667.9999999999798,-387.99999999999943,-735.0000000000078,363.0000000000022,53.999999999998494,-349.9999999999943,15.999999999993797,-16.0000000000049,-450.00000000000597,146.99999999999713,485.99999999998647,454.00000000000773,46.999999999997044,-1035.0000000000082,-65.99999999999939,-600.0000000000006,-771.0000000000106,,-4157.000000000046
2015.12.07,-491.99999999999244,-269.00000000000813,422.00000000001125,-204.9999999999983,-634.0000000000013,-389.000000000006,-673.0000000000014,290.9999999999968,76.99999999999375,-293.99999999999693,-94.00000000000519,-119.99999999999788,-470.00000000000375,126.0000000000039,667.0000000000176,352.00000000000387,-105.99999999998388,-1045.000000000007,-2.000000000002,-540.0000000000072,-686.9999999999932,,-4084.999999999977
2015.12.07,-491.0000000000081,-465.0000000000043,422.9999999999956,-246.9999999999999,-750.9999999999906,-472.00000000000574,-763.0000000000026,218.00000000000708,103.00000000000864,-245.9999999999951,-106.00000000000608,-153.00000000000313,-500.00000000000045,95.00000000000064,648.9999999999885,346.00000000000364,-150.99999999999002,-1144.0000000000116,-3.999999999992898,-600.0000000000006,-661.0000000000005,,-4920.000000000007
2015.12.07,-501.000000000007,-500.9999999999959,550.000000000006,-259.00000000000034,-878.9999999999853,-558.000000000003,-805.0000000000001,187.00000000000384,144.0000000000108,-254.0000000000049,-134.0000000000008,-191.00000000000784,-530.0000000000082,97.9999999999981,687.0000000000153,413.99999999998727,-87.99999999999919,-1068.0000000000023,2.999999999997449,-550.000000000006,-621.0000000000049,,-4856.000000000006
2015.12.07,-485.99999999999756,-398.9999999999938,556.0000000000009,-236.99999999999477,-830.9999999999818,-540.0000000000072,-751.0000000000017,269.00000000000813,143.00000000000423,-272.99999999999613,-113.00000000000753,-216.0000000000051,-509.9999999999993,141.99999999999767,838.9999999999898,473.99999999998954,-119.99999999998678,-1097.999999999999,41.9999999999976,-520.0000000000093,-551.0000000000126,,-4180.0000000000055
2015.12.07,-514.0000000000033,-504.0000000000156,507.9999999999973,-237.99999999999955,-1095.0000000000016,-678.0000000000008,-918.0000000000077,197.00000000000273,76.0000000000094,-311.9999999999976,-219.00000000000253,-317.0000000000006,-630.0000000000083,63.00000000000195,1026.0000000000157,393.0000000000007,-426.9999999999996,-1536.000000000004,63.00000000000195,-600.0000000000006,-612.9999999999969,,-6275.00000000001
2015.12.07,-534.0000000000011,-459.99999999999375,461.0000000000003,-250.0,-1183.999999999985,-667.0000000000065,-935.0000000000081,245.0000000000063,25.999999999992696,-307.00000000000216,-268.0000000000016,-309.0000000000037,-660.000000000005,51.000000000001044,1200.0000000000011,331.99999999999363,-597.9999999999874,-1641.0000000000036,-78.99999999999574,-580.0000000000027,-653.999999999999,,-6811.0
2015.12.07,-627.0000000000109,-431.0000000000036,473.99999999999665,-236.99999999999477,-1242.999999999994,-648.9999999999995,-918.0000000000077,363.0000000000022,-29.999999999996696,-435.99999999999284,-306.00000000000625,-287.0000000000039,-609.9999999999994,102.99999999999754,1176.9999999999836,359.00000000000887,-636.9999999999986,-1519.0000000000036,-127.99999999999478,-500.00000000000045,-687.9999999999998,,-6770.000000000018
2015.12.07,-627.9999999999952,-398.00000000000944,455.0000000000054,-233.0000000000041,-1281.9999999999832,-650.0000000000061,-883.0000000000005,407.0000000000018,-26.999999999999247,-465.999999999994,-318.00000000000716,-261.0000000000001,-580.0000000000027,80.99999999999774,1128.000000000018,413.99999999998727,-761.999999999996,-1548.000000000016,-197.99999999999818,-450.00000000000597,-676.9999999999943,,-6876.000000000002
2015.12.07,-613.9999999999924,-436.9999999999985,368.9999999999971,-201.00000000000762,-1412.9999999999975,-822.0000000000005,-1004.0000000000049,320.00000000000915,-123.99999999999079,-496.9999999999999,-385.99999999999744,-419.9999999999982,-680.0000000000028,0.0,1400.9999999999857,341.0000000000082,-978.9999999999966,-1915.0,-119.99999999999788,-500.00000000000045,-604.0000000000045,,-8284.999999999989
2015.12.07,-551.0000000000015,-398.00000000000944,146.00000000000168,-100.00000000000853,-1454.999999999984,-755.0000000000057,-992.9999999999994,171.00000000001003,-202.9999999999976,-462.99999999999386,-448.9999999999994,-413.0000000000078,-740.0000000000073,-119.00000000000244,1347.9999999999936,123.99999999999523,-1192.9999999999995,-2170.0000000000055,-95.00000000000064,-470.00000000000375,-659.0000000000095,,-9437.000000000033
2015.12.07,-585.0000000000022,-445.0000000000065,83.9999999999952,-79.9999999999983,-1492.9999999999889,-772.000000000006,-988.0,59.000000000009045,-357.00000000000733,-567.9999999999978,-453.99999999999886,-431.0000000000036,-740.0000000000073,-171.99999999999437,1305.0000000000227,81.99999999999363,-1300.9999999999966,-2185.0000000000146,-115.99999999999389,-450.00000000000597,-632.9999999999947,,-10239.999999999998
2015.12.07,-583.9999999999957,-434.000000000001,181.00000000000892,-126.00000000000477,-1492.9999999999889,-776.00000000001,-992.000000000004,374.0000000000077,-322.00000000000006,-515.0000000000006,-431.99999999999903,-373.00000000000114,-670.000000000004,-102.99999999999754,1536.0000000000261,137.00000000000045,-1322.000000000001,-2189.0000000000186,-164.99999999999292,-380.00000000000256,-597.0000000000031,,-9244.999999999982
2015.12.07,-600.999999999996,-401.00000000000693,158.99999999999804,-128.0000000000001,-1517.999999999997,-740.0000000000073,-955.0000000000058,343.00000000000443,-324.9999999999975,-536.9999999999919,-448.9999999999994,-365.0000000000042,-670.000000000004,-132.99999999999423,1493.000000000011,158.99999999999181,-1410.9999999999845,-2218.0000000000086,-168.99999999999693,-360.0000000000048,-580.0000000000027,,-9405.999999999996
2015.12.07,-515.0000000000099,-463.0000000000134,121.99999999999989,-45.000000000001705,-1539.999999999986,-778.0000000000009,-975.0000000000036,157.00000000000713,-319.999999999987,-495.00000000000455,-529.0000000000017,-438.00000000000506,-719.9999999999984,-187.9999999999993,1455.9999999999907,133.99999999998613,-1488.9999999999848,-2268.000000000003,-190.00000000000128,-360.0000000000048,-591.9999999999925,,-10036.000000000015
2015.12.07,-498.00000000000955,-504.9999999999999,82.00000000000429,-78.00000000000296,-1547.9999999999939,-750.0000000000063,-975.9999999999991,-1.999999999990898,-252.99999999999213,-427.99999999999727,-565.9999999999999,-463.0000000000023,-760.0000000000051,-232.99999999999432,1264.9999999999827,66.0000000000025,-1495.0000000000018,-2284.0000000000196,-195.9999999999962,-350.00000000000585,-605.9999999999955,,-10578.000000000022
2015.12.07,-487.0000000000041,-619.000000000014,182.0000000000155,-112.99999999999955,-1547.9999999999939,-779.0000000000075,-945.0000000000069,-15.00000000000945,-201.99999999999108,-409.9999999999966,-543.0000000000045,-463.9999999999977,-719.9999999999984,-182.99999999999983,1288.0000000000002,161.00000000000136,-1415.999999999995,-2120.000000000011,-195.9999999999962,-300.0000000000003,-571.0000000000103,,-10000.000000000018
2015.12.07,-454.9999999999943,-600.0000000000006,192.99999999999872,-126.00000000000477,-1491.9999999999823,-767.0000000000066,-940.0000000000075,-41.000000000002146,-154.99999999999403,-331.00000000000307,-579.0000000000073,-526.0000000000042,-800.0000000000007,-183.99999999999528,1298.0000000000214,134.9999999999909,-1319.999999999988,-2080.9999999999995,-134.0000000000008,-350.00000000000585,-553.0000000000035,,-9807.999999999987
2015.12.07,-353.99999999999875,-469.0000000000083,194.0000000000053,-131.00000000000023,-1490.999999999998,-761.0000000000006,-967.0000000000067,-78.00000000000028,-72.0000000000054,-206.00000000000307,-601.000000000007,-561.0000000000003,-840.0000000000074,-126.99999999999933,1506.0000000000073,151.9999999999868,-1334.9999999999973,-2166.0000000000014,-125.99999999999278,-390.0000000000015,-595.9999999999966,,-9419.000000000024
2015.12.07,-311.00000000000574,-490.999999999997,191.00000000000784,-152.00000000000102,-1503.9999999999943,-761.0000000000006,-938.0000000000055,-85.00000000000173,-62.99999999999084,-158.99999999999181,-607.9999999999974,-558.000000000003,-800.0000000000007,-158.99999999999804,1469.9999999999936,115.99999999998545,-1337.9999999999948,-2107.9999999999986,-125.99999999999278,-330.0000000000081,-529.0000000000017,,-9242.999999999995
2015.12.07,-366.9999999999951,-570.0000000000039,174.00000000000747,-137.00000000000045,-1479.9999999999925,-755.0000000000057,-1045.000000000007,-83.00000000001084,-72.99999999998974,-222.99999999999898,-594.0000000000057,-513.0000000000078,-870.0000000000041,-182.99999999999983,1346.000000000025,115.0000000000091,-1374.999999999993,-2330.00000000001,-127.99999999999478,-480.0000000000027,-729.0000000000018,,-10299.99999999998
2015.12.07,-368.00000000000165,-587.0000000000042,219.00000000001364,-156.0000000000059,-1451.9999999999866,-775.0000000000034,-1112.9999999999973,-153.00000000000313,-78.00000000000028,-216.99999999999875,-573.9999999999967,-556.0000000000009,-940.0000000000075,-180.99999999999784,1320.9999999999943,128.99999999999068,-1266.999999999996,-2404.000000000006,-107.00000000000153,-570.0000000000039,-774.9999999999924,,-10604.000000000004
2015.12.07,-355.0000000000053,-624.0000000000023,304.9999999999997,-164.00000000000148,-1397.9999999999882,-747.0000000000088,-1002.9999999999983,-123.99999999999079,22.0000000000109,-197.9999999999933,-523.0000000000068,-495.000000000001,-830.0000000000085,-131.99999999999878,1257.000000000019,210.00000000000796,-1097.999999999999,-2087.000000000017,-68.99999999999685,-460.00000000000483,-649.0000000000107,,-9161.999999999993
2015.12.08,-339.00000000001154,-602.999999999998,287.000000000015,-162.00000000000614,-1358.999999999999,-755.0000000000057,-992.000000000004,-124.99999999999733,19.00000000001345,-212.0000000000033,-550.000000000006,-555.0000000000055,-824.0000000000025,-105.99999999999498,1270.0000000000155,187.99999999998818,-1020.9999999999831,-2062.000000000008,-39.00000000000014,-460.00000000000483,-602.0000000000136,,-9002.000000000011
2015.12.08,-359.0000000000093,-602.999999999998,323.0000000000066,-156.99999999999648,-1417.0000000000016,-818.0000000000076,-1036.999999999999,-113.99999999999189,28.000000000005798,-185.99999999999284,-521.0000000000048,-563.9999999999978,-850.0000000000063,-109.00000000000354,1278.9999999999857,252.9999999999859,-1058.9999999999877,-2098.0,-43.999999999999595,-480.0000000000027,-601.000000000007,,-9134.000000000022
2015.12.08,-379.9999999999915,-612.9999999999969,297.9999999999983,-182.00000000000216,-1410.0000000000002,-824.0000000000025,-1046.999999999998,-103.99999999999298,-22.999999999995246,-197.00000000000273,-512.9999999999968,-555.0000000000055,-853.0000000000038,-124.99999999999733,1375.9999999999995,201.99999999999818,-1105.9999999999848,-2153.000000000005,-7.0000000000014495,-509.9999999999993,-648.0000000000041,,-9373.999999999985
2015.12.08,-376.00000000000966,-624.0000000000023,280.9999999999979,-150.99999999999625,-1411.9999999999911,-837.00000000001,-1068.9999999999977,-110.00000000001009,-8.999999999992347,-262.00000000000045,-509.9999999999993,-562.0000000000069,-870.0000000000041,-132.99999999999423,1427.0000000000227,192.00000000000728,-1110.9999999999952,-2208.00000000001,-3.999999999992898,-530.0000000000082,-605.0000000000111,,-9483.000000000004
2015.12.08,-386.0000000000086,-609.9999999999994,278.00000000000045,-103.00000000000864,-1446.9999999999982,-844.0000000000003,-1058.0000000000034,-90.99999999999665,-21.00000000000435,-337.0000000000033,-531.0000000000036,-567.0000000000064,-860.0000000000052,-146.00000000000168,1344.0000000000118,269.00000000000546,-1177.9999999999902,-2207.000000000003,-78.00000000000028,-509.9999999999993,-641.0000000000027,,-9724.000000000018
2015.12.08,-403.99999999999324,-595.9999999999966,300.00000000001137,-114.00000000000432,-1471.0,-748.9999999999997,-1021.0000000000052,-73.99999999999629,-25.00000000000835,-292.99999999999216,-541.9999999999981,-482.00000000000466,-830.0000000000085,-136.00000000000279,1194.0000000000061,276.9999999999868,-1178.9999999999968,-2133.0000000000073,-139.99999999999568,-450.00000000000597,-706.0000000000066,,-9574.000000000016
2015.12.08,-414.9999999999987,-643.0000000000158,307.99999999999716,-78.00000000000296,-1463.9999999999986,-819.0000000000031,-1029.000000000002,-104.99999999999955,-29.999999999996696,-341.99999999999875,-529.9999999999972,-541.0000000000026,-830.0000000000085,-151.9999999999966,1306.9999999999916,304.00000000000205,-1154.999999999995,-2143.000000000006,-90.99999999999665,-450.00000000000597,-676.0000000000099,,-9574.000000000042
2015.12.08,-373.99999999999653,-632.9999999999947,200.00000000000017,-61.99999999999761,-1478.0000000000016,-895.0000000000014,-1066.0000000000002,-144.0000000000108,-69.9999999999923,-343.0000000000035,-551.9999999999969,-621.0000000000049,-870.0000000000041,-205.99999999999508,1324.000000000014,257.000000000005,-1293.9999999999952,-2324.999999999999,-68.00000000000139,-490.00000000000153,-649.999999999995,,-10359.999999999975
2015.12.08,-314.99999999999864,-588.0000000000107,129.00000000000134,10.99999999999568,-1450.99999999998,-846.0000000000023,-1068.0000000000023,-243.99999999999977,-76.99999999999375,-331.99999999999363,-611.000000000006,-638.0000000000052,-919.9999999999986,-231.99999999999886,1320.9999999999943,221.00000000000364,-1346.999999999987,-2442.000000000011,-65.99999999999939,-509.9999999999993,-636.9999999999986,,-10641.99999999999
2015.12.08,-263.0000000000021,-583.0000000000002,131.99999999999878,42.999999999992156,-1449.9999999999957,-837.00000000001,-1000.0000000000009,-262.00000000000665,-55.99999999998939,-293.99999999999693,-629.0000000000018,-668.0000000000019,-880.000000000003,-231.0000000000034,1507.0000000000139,228.999999999985,-1360.99999999999,-2284.0000000000196,-9.999999999998899,-440.00000000000705,-527.9999999999951,,-9865.000000000031
2015.12.08,-241.99999999999778,-591.0000000000082,94.00000000001629,75.9999999999934,-1484.9999999999807,-970.9999999999997,-1036.0000000000036,-304.9999999999997,-63.99999999999739,-307.9999999999927,-662.000000000007,-818.0000000000076,-950.0000000000064,-270.99999999999903,1645.9999999999918,251.00000000000477,-1471.9999999999845,-2490.9999999999986,36.0000000000027,-440.00000000000705,-469.99999999999267,,-10472.999999999975
2015.12.08,-273.9999999999965,-662.000000000007,121.99999999999989,39.99999999999204,-1526.9999999999895,-1014.9999999999992,-1065.0000000000048,-313.00000000000773,-60.99999999999994,-289.99999999999204,-650.0000000000061,-821.000000000005,-940.0000000000075,-258.9999999999981,1956.9999999999866,251.00000000000477,-1431.0000000000045,-2445.000000000008,180.99999999999784,-460.00000000000483,-346.0000000000019,,-10008.000000000053
2015.12.08,-292.9999999999988,-653.0000000000147,167.00000000000603,57.00000000000216,-1505.9999999999852,-1045.000000000007,-1068.0000000000023,-263.99999999999756,-65.99999999998829,-316.99999999999307,-622.0000000000003,-835.000000000008,-930.0000000000086,-256.99999999999613,2007.0000000000032,270.00000000001023,-1410.9999999999845,-2449.0000000000123,224.9999999999974,-490.00000000000153,-319.0000000000026,,-9798.99999999998
2015.12.08,-324.00000000000205,-662.000000000007,174.00000000000747,54.000000000002046,-1505.0000000000007,-1108.0000000000089,-1095.0000000000016,-228.99999999999034,-55.000000000005045,-373.9999999999952,-612.9999999999969,-873.0000000000016,-940.0000000000075,-236.00000000000287,2083.0000000000127,290.9999999999968,-1378.9999999999968,-2463.9999999999995,270.0000000000036,-509.9999999999993,-293.0000000000099,,-9788.000000000004
2015.12.08,-328.9999999999904,-644.0000000000001,187.00000000000384,55.999999999997385,-1505.0000000000007,-1163.000000000003,-1109.0000000000043,-211.99999999998997,-58.000000000002494,-370.9999999999951,-602.999999999998,-940.0000000000075,-960.0000000000053,-231.0000000000034,2312.0000000000027,313.99999999999295,-1364.999999999994,-2528.000000000019,360.0000000000048,-530.0000000000082,-246.99999999999721,,-9566.000000000018
2015.12.08,-295.0000000000008,-692.0000000000038,77.00000000001594,64.99999999999773,-1533.999999999991,-1192.9999999999995,-1114.9999999999993,-346.0000000000019,-113.99999999999189,-335.9999999999985,-670.000000000004,-988.0,-980.0000000000031,-314.0000000000032,2350.999999999992,227.00000000000387,-1530.9999999999934,-2658.000000000005,392.00000000000347,-520.0000000000093,-165.9999999999995,,-10339.99999999999
2015.12.08,-278.9999999999959,-661.0000000000005,72.0000000000054,87.99999999999386,-1516.9999999999907,-1166.0000000000005,-1046.999999999998,-357.99999999999164,-96.99999999999153,-328.00000000000296,-673.0000000000014,-987.0000000000045,-940.0000000000075,-317.0000000000006,2075.0000000000045,215.0000000000034,-1546.000000000003,-2524.000000000015,255.00000000000523,-430.00000000000813,-120.00000000000898,,-10285.000000000007
2015.12.08,-273.000000000001,-629.9999999999973,110.99999999999443,73.99999999999807,-1478.999999999986,-1064.0000000000093,-927.0,-262.00000000000665,-99.00000000000463,-337.0000000000033,-618.0000000000074,-860.0000000000052,-800.0000000000007,-275.99999999999847,1993.0000000000002,236.99999999999477,-1427.9999999999848,-2195.0000000000136,250.00000000000577,-320.00000000000915,-127.99999999999478,,-9031.00000000003
2015.12.08,-268.99999999999704,-690.9999999999972,-2.999999999997449,87.0000000000033,-1481.9999999999834,-1084.0000000000073,-955.0000000000058,-397.0000000000029,-144.99999999999514,-340.999999999994,-648.9999999999995,-927.0,-860.0000000000052,-373.99999999999653,2083.0000000000127,155.00000000000114,-1567.9999999999916,-2409.000000000017,314.0000000000032,-340.00000000000693,-80.00000000001339,,-9934.999999999989
